;DateTime,Flow CMS/m
08/03/2016 20:39:58,0
08/03/2016 20:54:58,0
08/03/2016 21:09:58,0
08/03/2016 21:24:58,0
08/03/2016 21:39:58,0
08/03/2016 21:54:58,0
08/03/2016 22:09:58,0
08/03/2016 22:24:58,0
08/03/2016 22:39:58,0
08/03/2016 22:54:58,0
08/03/2016 23:09:58,0
08/03/2016 23:24:58,0
08/03/2016 23:39:58,0
08/03/2016 23:54:58,0
08/04/2016 00:09:58,0
08/04/2016 00:24:58,0
08/04/2016 00:39:58,0
08/04/2016 00:54:58,0
08/04/2016 01:09:58,0
08/04/2016 01:24:58,0
08/04/2016 01:39:58,0
08/04/2016 01:54:58,0
08/04/2016 02:09:58,0
08/04/2016 02:24:58,0
08/04/2016 02:39:58,0
08/04/2016 02:54:58,0
08/04/2016 03:09:58,0
08/04/2016 03:24:58,0
08/04/2016 03:39:58,0
08/04/2016 03:54:58,0
08/04/2016 04:09:58,0
08/04/2016 04:24:58,0
08/04/2016 04:39:58,0
08/04/2016 04:54:58,0
08/04/2016 05:09:58,0
08/04/2016 05:24:58,0
08/04/2016 05:39:58,0
08/04/2016 05:54:58,0
08/04/2016 06:09:58,0
08/04/2016 06:24:58,0
08/04/2016 06:39:58,0
08/04/2016 06:54:58,0
08/04/2016 07:09:58,0
08/04/2016 07:24:58,0
08/04/2016 07:39:58,0
08/04/2016 07:54:58,0
08/04/2016 08:09:58,0
08/04/2016 08:24:58,0
08/04/2016 08:39:58,0
08/04/2016 08:54:58,0
08/04/2016 09:09:58,0
08/04/2016 09:24:58,0
08/04/2016 09:39:58,0
08/04/2016 09:54:58,0
08/04/2016 10:09:58,0
08/04/2016 10:24:58,0
08/04/2016 10:39:58,0
08/04/2016 10:54:58,0
08/04/2016 11:09:58,0
08/04/2016 11:24:58,0
08/04/2016 11:39:58,0
08/04/2016 11:54:58,0
08/04/2016 12:09:58,0
08/04/2016 12:24:58,0
08/04/2016 12:39:58,0
08/04/2016 12:54:58,0
08/04/2016 13:09:58,0
08/04/2016 13:24:58,0
08/04/2016 13:39:58,0
08/04/2016 13:54:58,0
08/04/2016 14:09:58,0
08/04/2016 14:24:58,0
08/04/2016 14:39:58,0
08/04/2016 14:54:58,0
08/04/2016 15:09:58,0
08/04/2016 15:24:58,0
08/04/2016 15:39:58,0
08/04/2016 15:54:58,0
08/04/2016 16:09:58,0
08/04/2016 16:24:58,0
08/04/2016 16:39:58,0
08/04/2016 16:54:58,0
08/04/2016 17:09:58,0
08/04/2016 17:24:58,0
08/04/2016 17:39:58,0
08/04/2016 17:54:58,0
08/04/2016 18:09:58,0
08/04/2016 18:24:58,0
08/04/2016 18:39:58,0
08/04/2016 18:54:58,0
08/04/2016 19:09:58,0
08/04/2016 19:24:58,0
08/04/2016 19:39:58,0
08/04/2016 19:54:58,0
08/04/2016 20:09:58,0
08/04/2016 20:24:58,0
08/04/2016 20:39:58,0
08/04/2016 20:54:58,0
08/04/2016 21:09:58,0
08/04/2016 21:24:58,0
08/04/2016 21:39:58,0
08/04/2016 21:54:58,0
08/04/2016 22:09:58,0
08/04/2016 22:24:58,0
08/04/2016 22:39:58,0
08/04/2016 22:54:58,0
08/04/2016 23:09:58,0
08/04/2016 23:24:58,0
08/04/2016 23:39:58,0
08/04/2016 23:54:58,0
08/05/2016 00:09:58,0
08/05/2016 00:24:58,0
08/05/2016 00:39:58,0
08/05/2016 00:54:58,0
08/05/2016 01:09:58,0
08/05/2016 01:24:58,0
08/05/2016 01:39:58,0
08/05/2016 01:54:58,0
08/05/2016 02:09:58,0
08/05/2016 02:24:58,0
08/05/2016 02:39:58,0
08/05/2016 02:54:58,0
08/05/2016 03:09:58,0
08/05/2016 03:24:58,0
08/05/2016 03:39:58,0
08/05/2016 03:54:58,0
08/05/2016 04:09:58,0
08/05/2016 04:24:58,0
08/05/2016 04:39:58,0
08/05/2016 04:54:58,0
08/05/2016 05:09:58,0
08/05/2016 05:24:58,0
08/05/2016 05:39:58,0
08/05/2016 05:54:58,0
08/05/2016 06:09:58,0
08/05/2016 06:24:58,0
08/05/2016 06:39:58,0
08/05/2016 06:54:58,0
08/05/2016 07:09:58,0
08/05/2016 07:24:58,0
08/05/2016 07:39:58,0
08/05/2016 07:54:58,0
08/05/2016 08:09:58,0
08/05/2016 08:24:58,0
08/05/2016 08:39:58,0
08/05/2016 08:54:58,0
08/05/2016 09:09:58,0
08/05/2016 09:24:58,0
08/05/2016 09:39:58,0
08/05/2016 09:54:58,0
08/05/2016 10:09:58,0
08/05/2016 10:24:58,0
08/05/2016 10:39:58,0
08/05/2016 10:54:58,0
08/05/2016 11:09:58,0
08/05/2016 11:24:58,0
08/05/2016 11:39:58,0
08/05/2016 11:54:58,0
08/05/2016 12:09:58,0
08/05/2016 12:24:58,0
08/05/2016 12:39:58,0
08/05/2016 12:54:58,0
08/05/2016 13:09:58,0
08/05/2016 13:24:58,0
08/05/2016 13:39:58,0
