;DateTime,Flow CMS/m
08/03/2016 19:21:18,0
08/03/2016 19:36:18,0
08/03/2016 19:51:18,0
08/03/2016 20:06:18,0
08/03/2016 20:21:18,0
08/03/2016 20:36:18,0
08/03/2016 20:51:18,0
08/03/2016 21:06:18,0
08/03/2016 21:21:18,0
08/03/2016 21:36:18,0
08/03/2016 21:51:18,0
08/03/2016 22:06:18,0
08/03/2016 22:21:18,0
08/03/2016 22:36:18,0
08/03/2016 22:51:18,0
08/03/2016 23:06:18,0
08/03/2016 23:21:18,0
08/03/2016 23:36:18,0
08/03/2016 23:51:18,0
08/04/2016 00:06:18,0
08/04/2016 00:21:18,0
08/04/2016 00:36:18,0
08/04/2016 00:51:18,0
08/04/2016 01:06:18,0
08/04/2016 01:21:18,0
08/04/2016 01:36:18,0
08/04/2016 01:51:18,0
08/04/2016 02:06:18,0
08/04/2016 02:21:18,0
08/04/2016 02:36:18,0
08/04/2016 02:51:18,0
08/04/2016 03:06:18,0
08/04/2016 03:21:18,0
08/04/2016 03:36:18,0
08/04/2016 03:51:18,0
08/04/2016 04:06:18,0
08/04/2016 04:21:18,0
08/04/2016 04:36:18,0
08/04/2016 04:51:18,0
08/04/2016 05:06:18,0
08/04/2016 05:21:18,0
08/04/2016 05:36:18,0
08/04/2016 05:51:18,0
08/04/2016 06:06:18,0
08/04/2016 06:21:18,0
08/04/2016 06:36:18,0
08/04/2016 06:51:18,0
08/04/2016 07:06:18,0
08/04/2016 07:21:18,0
08/04/2016 07:36:18,0
08/04/2016 07:51:18,0
08/04/2016 08:06:18,0
08/04/2016 08:21:18,0
08/04/2016 08:36:18,0
08/04/2016 08:51:18,0
08/04/2016 09:06:18,0
08/04/2016 09:21:18,0
08/04/2016 09:36:18,0
08/04/2016 09:51:18,0
08/04/2016 10:06:18,0
08/04/2016 10:21:18,0
08/04/2016 10:36:18,0
08/04/2016 10:51:18,0
08/04/2016 11:06:18,0
08/04/2016 11:21:18,0
08/04/2016 11:36:18,0
08/04/2016 11:51:18,0
08/04/2016 12:06:18,0
08/04/2016 12:21:18,0
08/04/2016 12:36:18,0
08/04/2016 12:51:18,0
08/04/2016 13:06:18,0
08/04/2016 13:21:18,0
08/04/2016 13:36:18,0
08/04/2016 13:51:18,0
08/04/2016 14:06:18,0
