;DateTime,Flow CMS/m
08/03/2016 22:24:52,0
08/03/2016 22:39:52,0
08/03/2016 22:54:52,0
08/03/2016 23:09:52,0
08/03/2016 23:24:52,0
08/03/2016 23:39:52,0
08/03/2016 23:54:52,0
08/04/2016 00:09:52,0
08/04/2016 00:24:52,0
08/04/2016 00:39:52,0
08/04/2016 00:54:52,0
08/04/2016 01:09:52,0
08/04/2016 01:24:52,0
08/04/2016 01:39:52,0
08/04/2016 01:54:52,0
08/04/2016 02:09:52,0
08/04/2016 02:24:52,0
08/04/2016 02:39:52,0
08/04/2016 02:54:52,0
08/04/2016 03:09:52,0
08/04/2016 03:24:52,0
08/04/2016 03:39:52,0
08/04/2016 03:54:52,0
08/04/2016 04:09:52,0
08/04/2016 04:24:52,0
08/04/2016 04:39:52,0
08/04/2016 04:54:52,0
08/04/2016 05:09:52,0
08/04/2016 05:24:52,0
08/04/2016 05:39:52,0
08/04/2016 05:54:52,0
08/04/2016 06:09:52,0
08/04/2016 06:24:52,0
08/04/2016 06:39:52,0
08/04/2016 06:54:52,0
08/04/2016 07:09:52,0
08/04/2016 07:24:52,0
08/04/2016 07:39:52,0
08/04/2016 07:54:52,0
08/04/2016 08:09:52,0
08/04/2016 08:24:52,0
08/04/2016 08:39:52,0
08/04/2016 08:54:52,0
08/04/2016 09:09:52,0
08/04/2016 09:24:52,0
08/04/2016 09:39:52,0
08/04/2016 09:54:52,0
08/04/2016 10:09:52,0
08/04/2016 10:24:52,0
08/04/2016 10:39:52,0
08/04/2016 10:54:52,0
08/04/2016 11:09:52,0
08/04/2016 11:24:52,0
08/04/2016 11:39:52,0
08/04/2016 11:54:52,0
08/04/2016 12:09:52,0
08/04/2016 12:24:52,0
08/04/2016 12:39:52,0
08/04/2016 12:54:52,0
08/04/2016 13:09:52,0
08/04/2016 13:24:52,0
08/04/2016 13:39:52,0
08/04/2016 13:54:52,0
08/04/2016 14:09:52,0
08/04/2016 14:24:52,0
08/04/2016 14:39:52,0
08/04/2016 14:54:52,0
08/04/2016 15:09:52,0
08/04/2016 15:24:52,0
08/04/2016 15:39:52,0
08/04/2016 15:54:52,0
08/04/2016 16:09:52,0
08/04/2016 16:24:52,0
08/04/2016 16:39:52,0
08/04/2016 16:54:52,0
08/04/2016 17:09:52,0
08/04/2016 17:24:52,0
08/04/2016 17:39:52,0
08/04/2016 17:54:52,0
08/04/2016 18:09:52,0
08/04/2016 18:24:52,0
08/04/2016 18:39:52,0
08/04/2016 18:54:52,0
08/04/2016 19:09:52,0
08/04/2016 19:24:52,0
08/04/2016 19:39:52,0
08/04/2016 19:54:52,0
08/04/2016 20:09:52,0
08/04/2016 20:24:52,0
08/04/2016 20:39:52,0
08/04/2016 20:54:52,0
08/04/2016 21:09:52,0
08/04/2016 21:24:52,0
08/04/2016 21:39:52,0
08/04/2016 21:54:52,0
08/04/2016 22:09:52,0
08/04/2016 22:24:52,0
08/04/2016 22:39:52,0
08/04/2016 22:54:52,0
08/04/2016 23:09:52,0
08/04/2016 23:24:52,0
08/04/2016 23:39:52,0
08/04/2016 23:54:52,0
08/05/2016 00:09:52,0
08/05/2016 00:24:52,0
08/05/2016 00:39:52,0
08/05/2016 00:54:52,0
08/05/2016 01:09:52,0
08/05/2016 01:24:52,0
08/05/2016 01:39:52,0
08/05/2016 01:54:52,0
08/05/2016 02:09:52,0
08/05/2016 02:24:52,0
08/05/2016 02:39:52,0
08/05/2016 02:54:52,0
08/05/2016 03:09:52,0
08/05/2016 03:24:52,0
08/05/2016 03:39:52,0
08/05/2016 03:54:52,0
08/05/2016 04:09:52,0
08/05/2016 04:24:52,0
08/05/2016 04:39:52,0
08/05/2016 04:54:52,0
08/05/2016 05:09:52,0
08/05/2016 05:24:52,0
08/05/2016 05:39:52,0
08/05/2016 05:54:52,0
08/05/2016 06:09:52,0
08/05/2016 06:24:52,0
08/05/2016 06:39:52,0
08/05/2016 06:54:52,0
08/05/2016 07:09:52,0
08/05/2016 07:24:52,0
08/05/2016 07:39:52,0
08/05/2016 07:54:52,0
08/05/2016 08:09:52,0
08/05/2016 08:24:52,0
08/05/2016 08:39:52,0
08/05/2016 08:54:52,0
08/05/2016 09:09:52,0
08/05/2016 09:24:52,0
08/05/2016 09:39:52,0
08/05/2016 09:54:52,0
08/05/2016 10:09:52,0
08/05/2016 10:24:52,0
08/05/2016 10:39:52,0
08/05/2016 10:54:52,0
08/05/2016 11:09:52,0
08/05/2016 11:24:52,0
08/05/2016 11:39:52,0
08/05/2016 11:54:52,0
08/05/2016 12:09:52,0
08/05/2016 12:24:52,0
08/05/2016 12:39:52,0
08/05/2016 12:54:52,0
08/05/2016 13:09:52,0
08/05/2016 13:24:52,0
08/05/2016 13:39:52,0
08/05/2016 13:54:52,0
08/05/2016 14:09:52,0
08/05/2016 14:24:52,0
08/05/2016 14:39:52,0
08/05/2016 14:54:52,0
08/05/2016 15:09:52,0
08/05/2016 15:24:52,0
08/05/2016 15:39:52,0
08/05/2016 15:54:52,0
08/05/2016 16:09:52,0
08/05/2016 16:24:52,0
08/05/2016 16:39:52,0
08/05/2016 16:54:52,0
08/05/2016 17:09:52,0
08/05/2016 17:24:52,0
08/05/2016 17:39:52,0
08/05/2016 17:54:52,0
08/05/2016 18:09:52,0
08/05/2016 18:24:52,0
08/05/2016 18:39:52,0
08/05/2016 18:54:52,0
08/05/2016 19:09:52,0
08/05/2016 19:24:52,0
08/05/2016 19:39:52,0
08/05/2016 19:54:52,0
08/05/2016 20:09:52,0
08/05/2016 20:24:52,0
08/05/2016 20:39:52,0
08/05/2016 20:54:52,0
08/05/2016 21:09:52,0
08/05/2016 21:24:52,0
08/05/2016 21:39:52,0
08/05/2016 21:54:52,0
08/05/2016 22:09:52,0
08/05/2016 22:24:52,0
08/05/2016 22:39:52,0
08/05/2016 22:54:52,0
08/05/2016 23:09:52,0
08/05/2016 23:24:52,0
08/05/2016 23:39:52,0
08/05/2016 23:54:52,0
08/06/2016 00:09:52,0
08/06/2016 00:24:52,0
08/06/2016 00:39:52,0
08/06/2016 00:54:52,0
08/06/2016 01:09:52,0
08/06/2016 01:24:52,0
08/06/2016 01:39:52,0
08/06/2016 01:54:52,0
08/06/2016 02:09:52,0
08/06/2016 02:24:52,0
08/06/2016 02:39:52,0
08/06/2016 02:54:52,0
08/06/2016 03:09:52,0
08/06/2016 03:24:52,0
08/06/2016 03:39:52,0
08/06/2016 03:54:52,0
08/06/2016 04:09:52,0
08/06/2016 04:24:52,0
08/06/2016 04:39:52,0
