;DateTime,Flow CMS/m
08/03/2016 19:47:32,0
08/03/2016 20:02:32,0
08/03/2016 20:17:32,0
08/03/2016 20:32:32,0
08/03/2016 20:47:32,0
08/03/2016 21:02:32,0
08/03/2016 21:17:32,0
08/03/2016 21:32:32,0
08/03/2016 21:47:32,0
08/03/2016 22:02:32,0
08/03/2016 22:17:32,0
08/03/2016 22:32:32,0
08/03/2016 22:47:32,0
08/03/2016 23:02:32,0
08/03/2016 23:17:32,0
08/03/2016 23:32:32,0
08/03/2016 23:47:32,0
08/04/2016 00:02:32,0
08/04/2016 00:17:32,0
08/04/2016 00:32:32,0
08/04/2016 00:47:32,0
08/04/2016 01:02:32,0
08/04/2016 01:17:32,0
08/04/2016 01:32:32,0
08/04/2016 01:47:32,0
08/04/2016 02:02:32,0
08/04/2016 02:17:32,0
08/04/2016 02:32:32,0
08/04/2016 02:47:32,0
08/04/2016 03:02:32,0
08/04/2016 03:17:32,0
08/04/2016 03:32:32,0
08/04/2016 03:47:32,0
08/04/2016 04:02:32,0
08/04/2016 04:17:32,0
08/04/2016 04:32:32,0
08/04/2016 04:47:32,0
08/04/2016 05:02:32,0
08/04/2016 05:17:32,0
08/04/2016 05:32:32,0
08/04/2016 05:47:32,0
08/04/2016 06:02:32,0
08/04/2016 06:17:32,0
08/04/2016 06:32:32,0
08/04/2016 06:47:32,0
08/04/2016 07:02:32,0
08/04/2016 07:17:32,0
08/04/2016 07:32:32,0
08/04/2016 07:47:32,0
08/04/2016 08:02:32,0
08/04/2016 08:17:32,0
08/04/2016 08:32:32,0
08/04/2016 08:47:32,0
08/04/2016 09:02:32,0
08/04/2016 09:17:32,0
08/04/2016 09:32:32,0
08/04/2016 09:47:32,0
08/04/2016 10:02:32,0
08/04/2016 10:17:32,0
08/04/2016 10:32:32,0
08/04/2016 10:47:32,0
08/04/2016 11:02:32,0
08/04/2016 11:17:32,0
08/04/2016 11:32:32,0
08/04/2016 11:47:32,0
08/04/2016 12:02:32,0
08/04/2016 12:17:32,0
08/04/2016 12:32:32,0
08/04/2016 12:47:32,0
08/04/2016 13:02:32,0
08/04/2016 13:17:32,0
08/04/2016 13:32:32,0
08/04/2016 13:47:32,0
08/04/2016 14:02:32,0
08/04/2016 14:17:32,0
08/04/2016 14:32:32,0
08/04/2016 14:47:32,0
08/04/2016 15:02:32,0
08/04/2016 15:17:32,0
08/04/2016 15:32:32,0
08/04/2016 15:47:32,0
08/04/2016 16:02:32,0
08/04/2016 16:17:32,0
08/04/2016 16:32:32,0
08/04/2016 16:47:32,0
08/04/2016 17:02:32,0
08/04/2016 17:17:32,0
08/04/2016 17:32:32,0
08/04/2016 17:47:32,0
08/04/2016 18:02:32,0
08/04/2016 18:17:32,0
08/04/2016 18:32:32,0
08/04/2016 18:47:32,0
08/04/2016 19:02:32,0
08/04/2016 19:17:32,0
08/04/2016 19:32:32,0
08/04/2016 19:47:32,0
08/04/2016 20:02:32,0
08/04/2016 20:17:32,0
08/04/2016 20:32:32,0
08/04/2016 20:47:32,0
08/04/2016 21:02:32,0
08/04/2016 21:17:32,0
08/04/2016 21:32:32,0
08/04/2016 21:47:32,0
08/04/2016 22:02:32,0
08/04/2016 22:17:32,0
08/04/2016 22:32:32,0
08/04/2016 22:47:32,0
08/04/2016 23:02:32,0
08/04/2016 23:17:32,0
08/04/2016 23:32:32,0
08/04/2016 23:47:32,0
