;DateTime,Flow CMS/m
08/03/2016 22:40:54,0
08/03/2016 22:55:54,0
08/03/2016 23:10:54,0
08/03/2016 23:25:54,0
08/03/2016 23:40:54,0
08/03/2016 23:55:54,0
08/04/2016 00:10:54,0
08/04/2016 00:25:54,0
08/04/2016 00:40:54,0
08/04/2016 00:55:54,0
08/04/2016 01:10:54,0
08/04/2016 01:25:54,0
08/04/2016 01:40:54,0
08/04/2016 01:55:54,0
08/04/2016 02:10:54,0
08/04/2016 02:25:54,0
08/04/2016 02:40:54,0
08/04/2016 02:55:54,0
08/04/2016 03:10:54,0
08/04/2016 03:25:54,0
08/04/2016 03:40:54,0
08/04/2016 03:55:54,0
08/04/2016 04:10:54,0
08/04/2016 04:25:54,0
08/04/2016 04:40:54,0
08/04/2016 04:55:54,0
08/04/2016 05:10:54,0
08/04/2016 05:25:54,0
08/04/2016 05:40:54,0
08/04/2016 05:55:54,0
08/04/2016 06:10:54,0
08/04/2016 06:25:54,0
08/04/2016 06:40:54,0
08/04/2016 06:55:54,0
08/04/2016 07:10:54,0
08/04/2016 07:25:54,0
08/04/2016 07:40:54,0
08/04/2016 07:55:54,0
08/04/2016 08:10:54,0
08/04/2016 08:25:54,0
08/04/2016 08:40:54,0
08/04/2016 08:55:54,0
08/04/2016 09:10:54,0
08/04/2016 09:25:54,0
08/04/2016 09:40:54,0
08/04/2016 09:55:54,0
08/04/2016 10:10:54,0
08/04/2016 10:25:54,0
08/04/2016 10:40:54,0
08/04/2016 10:55:54,0
08/04/2016 11:10:54,0
08/04/2016 11:25:54,0
08/04/2016 11:40:54,0
08/04/2016 11:55:54,0
08/04/2016 12:10:54,-1.19295748661283e-06
08/04/2016 12:25:54,-5.11316010317858e-06
08/04/2016 12:40:54,-8.05110467953808e-06
08/04/2016 12:55:54,-1.00866380011292e-05
08/04/2016 13:10:54,-8.64872670140748e-06
08/04/2016 13:25:54,-6.48984778053483e-06
08/04/2016 13:40:54,-6.35925205241948e-06
08/04/2016 13:55:54,-2.98263113860195e-06
08/04/2016 14:10:54,-1.76225572353107e-06
08/04/2016 14:25:54,-2.73953425209674e-06
08/04/2016 14:40:54,-3.29747383992214e-06
08/04/2016 14:55:54,-3.49386761804987e-06
08/04/2016 15:10:54,-3.37548978661298e-06
08/04/2016 15:25:54,-2.97970848250579e-06
08/04/2016 15:40:54,-2.34362059267915e-06
08/04/2016 15:55:54,-1.50432287000013e-06
08/04/2016 16:10:54,-4.95414755108574e-07
08/04/2016 16:25:54,0
08/04/2016 16:40:54,-6.08436654516164e-07
08/04/2016 16:55:54,0
08/04/2016 17:10:54,0
08/04/2016 17:25:54,0
08/04/2016 17:40:54,0
08/04/2016 17:55:54,0
08/04/2016 18:10:54,0
08/04/2016 18:25:54,0
08/04/2016 18:40:54,0
08/04/2016 18:55:54,0
08/04/2016 19:10:54,0
08/04/2016 19:25:54,0
08/04/2016 19:40:54,0
