;DateTime,Heat (WATT/m)
08/03/2016 21:49:34,2097.84021983151
08/03/2016 22:04:34,2383.07607640388
08/03/2016 22:19:34,2659.71535673108
08/03/2016 22:34:34,2647.2465015814
08/03/2016 22:49:34,2338.37049569922
08/03/2016 23:04:34,2587.60841875831
08/03/2016 23:19:34,2825.69436020443
08/03/2016 23:34:34,2772.56438627108
08/03/2016 23:49:34,2709.78118035228
08/04/2016 00:04:34,2637.26879638242
08/04/2016 00:19:34,2826.44957394153
08/04/2016 00:34:34,2730.14829311122
08/04/2016 00:49:34,2620.22360651645
08/04/2016 01:04:34,2768.08969538275
08/04/2016 01:19:34,2901.77625345075
08/04/2016 01:34:34,3029.2156055534
08/04/2016 01:49:34,3139.91992076787
08/04/2016 02:04:34,3260.97317101741
08/04/2016 02:19:34,3367.3389346423
08/04/2016 02:34:34,3232.7740300917
08/04/2016 02:49:34,3083.19601586696
08/04/2016 03:04:34,3367.53359666335
08/04/2016 03:19:34,3628.85393645373
08/04/2016 03:34:34,3865.08649566083
08/04/2016 03:49:34,4071.13037913316
08/04/2016 04:04:34,4459.31205730913
08/04/2016 04:19:34,4578.41420463463
08/04/2016 04:34:34,4855.56689357622
08/04/2016 04:49:34,5265.98650710975
08/04/2016 05:04:34,5589.35476297527
08/04/2016 05:19:34,6274.69741352489
08/04/2016 05:34:34,6825.90149990071
08/04/2016 05:49:34,7426.10780149025
08/04/2016 06:04:34,7780.78452588453
08/04/2016 06:19:34,7867.45194245476
08/04/2016 06:34:34,8208.94093565151
08/04/2016 06:49:34,8280.64469819486
08/04/2016 07:04:34,7848.83630618049
08/04/2016 07:19:34,7521.98501070133
08/04/2016 07:34:34,6799.7058495737
08/04/2016 07:49:34,6055.57467494805
08/04/2016 08:04:34,5342.88568350298
08/04/2016 08:19:34,4437.50502316
08/04/2016 08:34:34,3675.96124119043
08/04/2016 08:49:34,2790.17150541305
08/04/2016 09:04:34,2411.96102168676
08/04/2016 09:19:34,1933.69685827093
08/04/2016 09:34:34,1050.71425226176
08/04/2016 09:49:34,694.701524319959
08/04/2016 10:04:34,539.176376488242
08/04/2016 10:19:34,259.595892917593
08/04/2016 10:34:34,160.604703014898
08/04/2016 10:49:34,233.00357972478
08/04/2016 11:04:34,136.118686326219
08/04/2016 11:19:34,0
08/04/2016 11:34:34,0
08/04/2016 11:49:34,0
08/04/2016 12:04:34,0
08/04/2016 12:19:34,0
08/04/2016 12:34:34,0
08/04/2016 12:49:34,0
08/04/2016 13:04:34,0
08/04/2016 13:19:34,0
08/04/2016 13:34:34,0
08/04/2016 13:49:34,0
08/04/2016 14:04:34,0
08/04/2016 14:19:34,0
08/04/2016 14:34:34,0
08/04/2016 14:49:34,0
08/04/2016 15:04:34,0
08/04/2016 15:19:34,0
08/04/2016 15:34:34,86.6891446470583
08/04/2016 15:49:34,0
08/04/2016 16:04:34,98.8072289657268
