;DateTime,Heat (WATT/m)
08/04/2016 21:15:26,8642.88865574699
08/04/2016 21:30:26,10399.9633147998
08/04/2016 21:45:26,13360.072312683
08/04/2016 22:00:26,16887.5424844724
08/04/2016 22:15:26,19344.1079906549
08/04/2016 22:30:26,21475.1093891367
08/04/2016 22:45:26,21957.2726173678
08/04/2016 23:00:26,18852.1893983029
08/04/2016 23:15:26,13109.2589363924
08/04/2016 23:30:26,5461.05672722499
08/04/2016 23:45:26,0
08/05/2016 00:00:26,0
08/05/2016 00:15:26,0
08/05/2016 00:30:26,0
08/05/2016 00:45:26,0
08/05/2016 01:00:26,0
08/05/2016 01:15:26,0
08/05/2016 01:30:26,0
08/05/2016 01:45:26,0
08/05/2016 02:00:26,0
08/05/2016 02:15:26,0
08/05/2016 02:30:26,0
08/05/2016 02:45:26,0
08/05/2016 03:00:26,0
08/05/2016 03:15:26,0
08/05/2016 03:30:26,0
08/05/2016 03:45:26,0
08/05/2016 04:00:26,0
08/05/2016 04:15:26,0
08/05/2016 04:30:26,0
08/05/2016 04:45:26,0
08/05/2016 05:00:26,0
08/05/2016 05:15:26,0
08/05/2016 05:30:26,0
08/05/2016 05:45:26,0
08/05/2016 06:00:26,0
08/05/2016 06:15:26,0
08/05/2016 06:30:26,0
08/05/2016 06:45:26,0
08/05/2016 07:00:26,0
08/05/2016 07:15:26,0
08/05/2016 07:30:26,0
08/05/2016 07:45:26,0
08/05/2016 08:00:26,0
08/05/2016 08:15:26,0
08/05/2016 08:30:26,246.309608647855
08/05/2016 08:45:26,753.961945606184
08/05/2016 09:00:26,614.275532681337
08/05/2016 09:15:26,1011.48154488513
08/05/2016 09:30:26,1359.70371818368
08/05/2016 09:45:26,1052.39553110111
08/05/2016 10:00:26,697.005882869244
08/05/2016 10:15:26,842.402208236594
08/05/2016 10:30:26,1512.25396527751
08/05/2016 10:45:26,2140.00769439585
08/05/2016 11:00:26,2728.55376670577
08/05/2016 11:15:26,2162.04830490501
08/05/2016 11:30:26,1551.54452174939
08/05/2016 11:45:26,2022.25700164403
08/05/2016 12:00:26,2442.43306833518
08/05/2016 12:15:26,2857.01512453637
08/05/2016 12:30:26,2663.92735738734
08/05/2016 12:45:26,2438.12796800896
08/05/2016 13:00:26,2719.74070347844
08/05/2016 13:15:26,3514.48505171314
08/05/2016 13:30:26,3721.95286914829
08/05/2016 13:45:26,3298.79793018149
08/05/2016 14:00:26,3977.37077529221
08/05/2016 14:15:26,4147.20930468905
08/05/2016 14:30:26,3732.22249193364
08/05/2016 14:45:26,3396.10928159299
08/05/2016 15:00:26,3520.41233872134
08/05/2016 15:15:26,4248.28111833847
08/05/2016 15:30:26,4343.60700817229
08/05/2016 15:45:26,3922.34503837493
08/05/2016 16:00:26,4069.00080080447
08/05/2016 16:15:26,4602.74321157867
08/05/2016 16:30:26,5058.58117087146
08/05/2016 16:45:26,5123.98885525023
08/05/2016 17:00:26,5083.9695952759
08/05/2016 17:15:26,5462.66912220444
08/05/2016 17:30:26,5361.73964371206
08/05/2016 17:45:26,5213.89005721223
08/05/2016 18:00:26,5445.88052697479
08/05/2016 18:15:26,5615.40951369673
08/05/2016 18:30:26,5722.36324418703
08/05/2016 18:45:26,5742.42137681532
08/05/2016 19:00:26,6086.23885265325
08/05/2016 19:15:26,6693.58382871389
08/05/2016 19:30:26,7657.56178234144
08/05/2016 19:45:26,10233.7221952795
08/05/2016 20:00:26,13904.7976846932
08/05/2016 20:15:26,18657.8224318886
08/05/2016 20:30:26,24406.7365416918
08/05/2016 20:45:26,29404.7656951528
08/05/2016 21:00:26,33063.347638932
08/05/2016 21:15:26,32723.2725011549
08/05/2016 21:30:26,25038.3245659159
08/05/2016 21:45:26,12840.3682193782
08/05/2016 22:00:26,0
08/05/2016 22:15:26,0
08/05/2016 22:30:26,0
08/05/2016 22:45:26,0
08/05/2016 23:00:26,0
08/05/2016 23:15:26,0
08/05/2016 23:30:26,0
08/05/2016 23:45:26,0
08/06/2016 00:00:26,0
08/06/2016 00:15:26,0
08/06/2016 00:30:26,0
08/06/2016 00:45:26,0
08/06/2016 01:00:26,0
08/06/2016 01:15:26,0
08/06/2016 01:30:26,0
08/06/2016 01:45:26,0
08/06/2016 02:00:26,0
08/06/2016 02:15:26,0
08/06/2016 02:30:26,0
08/06/2016 02:45:26,0
08/06/2016 03:00:26,0
08/06/2016 03:15:26,0
08/06/2016 03:30:26,0
08/06/2016 03:45:26,0
08/06/2016 04:00:26,0
08/06/2016 04:15:26,0
08/06/2016 04:30:26,0
08/06/2016 04:45:26,0
08/06/2016 05:00:26,0
08/06/2016 05:15:26,0
08/06/2016 05:30:26,0
08/06/2016 05:45:26,0
08/06/2016 06:00:26,0
08/06/2016 06:15:26,0
08/06/2016 06:30:26,0
08/06/2016 06:45:26,0
08/06/2016 07:00:26,0
08/06/2016 07:15:26,0
08/06/2016 07:30:26,0
08/06/2016 07:45:26,0
08/06/2016 08:00:26,646.242647186469
08/06/2016 08:15:26,909.987236050762
08/06/2016 08:30:26,495.554552508092
08/06/2016 08:45:26,1235.25812472214
08/06/2016 09:00:26,1910.41368540023
08/06/2016 09:15:26,1911.00370002136
08/06/2016 09:30:26,1856.5743698717
08/06/2016 09:45:26,1720.58809346314
08/06/2016 10:00:26,2084.46959883616
08/06/2016 10:15:26,2381.29178271127
08/06/2016 10:30:26,2609.01819684762
08/06/2016 10:45:26,2776.18510390842
08/06/2016 11:00:26,2889.29781240555
08/06/2016 11:15:26,2945.70879076644
08/06/2016 11:30:26,2417.97834285894
08/06/2016 11:45:26,1835.52361413316
08/06/2016 12:00:26,2320.46967701859
08/06/2016 12:15:26,2777.53281558249
08/06/2016 12:30:26,2644.93037383371
08/06/2016 12:45:26,3049.40905103485
08/06/2016 13:00:26,2872.98942767162
08/06/2016 13:15:26,2672.30460637051
08/06/2016 13:30:26,3530.33174231536
08/06/2016 13:45:26,3838.49717512519
08/06/2016 14:00:26,3584.53290463277
08/06/2016 14:15:26,3861.81939820919
08/06/2016 14:30:26,4189.42286576137
08/06/2016 14:45:26,4540.0933559164
08/06/2016 15:00:26,4832.38255073612
08/06/2016 15:15:26,5064.60183385086
08/06/2016 15:30:26,5301.05968679625
08/06/2016 15:45:26,5052.35468607441
08/06/2016 16:00:26,5204.80394355886
08/06/2016 16:15:26,5748.41138322161
08/06/2016 16:30:26,5800.3725447032
08/06/2016 16:45:26,5751.47535064809
08/06/2016 17:00:26,6019.87042349612
08/06/2016 17:15:26,6974.84835079922
08/06/2016 17:30:26,8982.46268768715
08/06/2016 17:45:26,13300.8645077741
08/06/2016 18:00:26,19749.6052872541
08/06/2016 18:15:26,28373.5211761634
08/06/2016 18:30:26,39238.8692091736
08/06/2016 18:45:26,48795.6114041431
08/06/2016 19:00:26,51779.3349336543
08/06/2016 19:15:26,42462.5156774135
08/06/2016 19:30:26,22074.3523864787
08/06/2016 19:45:26,0
08/06/2016 20:00:26,0
08/06/2016 20:15:26,0
08/06/2016 20:30:26,0
08/06/2016 20:45:26,0
08/06/2016 21:00:26,0
08/06/2016 21:15:26,0
08/06/2016 21:30:26,0
08/06/2016 21:45:26,0
08/06/2016 22:00:26,0
08/06/2016 22:15:26,0
08/06/2016 22:30:26,0
08/06/2016 22:45:26,0
08/06/2016 23:00:26,0
08/06/2016 23:15:26,0
08/06/2016 23:30:26,0
08/06/2016 23:45:26,0
08/07/2016 00:00:26,0
08/07/2016 00:15:26,0
08/07/2016 00:30:26,0
08/07/2016 00:45:26,0
08/07/2016 01:00:26,0
08/07/2016 01:15:26,0
08/07/2016 01:30:26,0
08/07/2016 01:45:26,0
08/07/2016 02:00:26,0
08/07/2016 02:15:26,0
08/07/2016 02:30:26,0
08/07/2016 02:45:26,0
08/07/2016 03:00:26,0
08/07/2016 03:15:26,0
08/07/2016 03:30:26,0
08/07/2016 03:45:26,0
08/07/2016 04:00:26,0
08/07/2016 04:15:26,0
08/07/2016 04:30:26,0
08/07/2016 04:45:26,0
08/07/2016 05:00:26,0
08/07/2016 05:15:26,600.756497786886
08/07/2016 05:30:26,1223.31847675895
08/07/2016 05:45:26,1738.46379893579
08/07/2016 06:00:26,2869.92076250358
08/07/2016 06:15:26,3231.37837988167
08/07/2016 06:30:26,3508.81424462985
08/07/2016 06:45:26,4372.33050196103
08/07/2016 07:00:26,5144.45817496454
08/07/2016 07:15:26,5187.31032292172
08/07/2016 07:30:26,5810.36299293576
08/07/2016 07:45:26,6364.83315189811
08/07/2016 08:00:26,6198.47506778809
08/07/2016 08:15:26,6602.54531863957
08/07/2016 08:30:26,6329.1978883434
08/07/2016 08:45:26,6001.11064427888
08/07/2016 09:00:26,6852.04185135526
