;DateTime,Heat (WATT/m)
08/04/2016 15:02:05,8646.40426671528
08/04/2016 15:17:05,10475.6906874293
08/04/2016 15:32:05,13429.4806732215
08/04/2016 15:47:05,16986.757861812
08/04/2016 16:02:05,19544.5994551378
08/04/2016 16:17:05,21770.0944729575
08/04/2016 16:32:05,22326.4332134384
08/04/2016 16:47:05,19147.2933134832
08/04/2016 17:02:05,13435.6726006307
08/04/2016 17:17:05,5602.4411006929
08/04/2016 17:32:05,0
08/04/2016 17:47:05,0
08/04/2016 18:02:05,0
08/04/2016 18:17:05,0
08/04/2016 18:32:05,0
08/04/2016 18:47:05,0
08/04/2016 19:02:05,0
08/04/2016 19:17:05,0
08/04/2016 19:32:05,0
08/04/2016 19:47:05,0
08/04/2016 20:02:05,0
08/04/2016 20:17:05,0
08/04/2016 20:32:05,0
08/04/2016 20:47:05,0
08/04/2016 21:02:05,0
08/04/2016 21:17:05,0
08/04/2016 21:32:05,0
08/04/2016 21:47:05,0
08/04/2016 22:02:05,0
08/04/2016 22:17:05,0
08/04/2016 22:32:05,0
08/04/2016 22:47:05,0
08/04/2016 23:02:05,0
08/04/2016 23:17:05,0
08/04/2016 23:32:05,0
08/04/2016 23:47:05,0
08/05/2016 00:02:05,0
08/05/2016 00:17:05,0
08/05/2016 00:32:05,0
08/05/2016 00:47:05,0
08/05/2016 01:02:05,0
08/05/2016 01:17:05,0
08/05/2016 01:32:05,0
08/05/2016 01:47:05,0
08/05/2016 02:02:05,0
08/05/2016 02:17:05,260.390426111754
08/05/2016 02:32:05,793.640058748822
08/05/2016 02:47:05,644.236503440571
08/05/2016 03:02:05,1058.67294678827
08/05/2016 03:17:05,1418.56302058299
08/05/2016 03:32:05,1095.85894355888
08/05/2016 03:47:05,720.425236576719
08/05/2016 04:02:05,866.257054500911
08/05/2016 04:17:05,1544.49285291068
08/05/2016 04:32:05,2176.24869825677
08/05/2016 04:47:05,2767.87973959048
08/05/2016 05:02:05,2176.78356374827
08/05/2016 05:17:05,1551.12713424981
08/05/2016 05:32:05,2007.65929076875
08/05/2016 05:47:05,2427.76632411399
08/05/2016 06:02:05,2810.9451029244
08/05/2016 06:17:05,2616.22828822097
08/05/2016 06:32:05,2376.7375746159
08/05/2016 06:47:05,2640.66496588079
08/05/2016 07:02:05,3383.3304235468
08/05/2016 07:17:05,3541.04893324367
08/05/2016 07:32:05,3127.70549011088
08/05/2016 07:47:05,3756.22900077814
08/05/2016 08:02:05,3873.53711785602
08/05/2016 08:17:05,3483.1917054775
08/05/2016 08:32:05,3103.50898587186
08/05/2016 08:47:05,3234.86599674953
08/05/2016 09:02:05,3851.88704198461
08/05/2016 09:17:05,3928.20900847975
08/05/2016 09:32:05,3575.63604569493
08/05/2016 09:47:05,3686.26510685297
08/05/2016 10:02:05,4173.8918270527
08/05/2016 10:17:05,4621.01702031268
08/05/2016 10:32:05,4642.36684692567
08/05/2016 10:47:05,4621.65637099695
08/05/2016 11:02:05,4964.39897921178
08/05/2016 11:17:05,4898.27243494172
08/05/2016 11:32:05,4786.56830418051
08/05/2016 11:47:05,5024.00360979532
08/05/2016 12:02:05,5182.10412526612
08/05/2016 12:17:05,5328.29527081582
08/05/2016 12:32:05,5356.83234825649
08/05/2016 12:47:05,5701.75010310972
08/05/2016 13:02:05,6288.21310368375
08/05/2016 13:17:05,7243.38609488046
08/05/2016 13:32:05,9767.03645640635
08/05/2016 13:47:05,13304.5916128183
08/05/2016 14:02:05,17941.1269117106
08/05/2016 14:17:05,23711.6011435455
08/05/2016 14:32:05,28679.7724545426
08/05/2016 14:47:05,32857.345646006
08/05/2016 15:02:05,32459.5253995844
08/05/2016 15:17:05,25135.7878043223
08/05/2016 15:32:05,12900.7942292548
08/05/2016 15:47:05,0
08/05/2016 16:02:05,0
08/05/2016 16:17:05,0
08/05/2016 16:32:05,0
08/05/2016 16:47:05,0
08/05/2016 17:02:05,0
08/05/2016 17:17:05,0
08/05/2016 17:32:05,0
08/05/2016 17:47:05,0
08/05/2016 18:02:05,0
08/05/2016 18:17:05,0
08/05/2016 18:32:05,0
08/05/2016 18:47:05,0
08/05/2016 19:02:05,0
08/05/2016 19:17:05,0
08/05/2016 19:32:05,0
08/05/2016 19:47:05,0
08/05/2016 20:02:05,0
08/05/2016 20:17:05,0
08/05/2016 20:32:05,0
08/05/2016 20:47:05,0
08/05/2016 21:02:05,0
08/05/2016 21:17:05,0
08/05/2016 21:32:05,0
08/05/2016 21:47:05,0
08/05/2016 22:02:05,0
08/05/2016 22:17:05,0
08/05/2016 22:32:05,0
08/05/2016 22:47:05,0
08/05/2016 23:02:05,0
08/05/2016 23:17:05,0
08/05/2016 23:32:05,0
08/05/2016 23:47:05,0
08/06/2016 00:02:05,0
08/06/2016 00:17:05,0
08/06/2016 00:32:05,0
08/06/2016 00:47:05,0
08/06/2016 01:02:05,0
08/06/2016 01:17:05,0
08/06/2016 01:32:05,0
08/06/2016 01:47:05,685.593348131863
08/06/2016 02:02:05,961.325827782177
08/06/2016 02:17:05,520.924058995869
08/06/2016 02:32:05,1292.17027905578
08/06/2016 02:47:05,1994.66369021226
08/06/2016 03:02:05,1992.29393372817
08/06/2016 03:17:05,1925.75493642779
08/06/2016 03:32:05,1775.79754098702
08/06/2016 03:47:05,2147.47066596664
08/06/2016 04:02:05,2441.50436685106
08/06/2016 04:17:05,2661.92646320613
08/06/2016 04:32:05,2818.16219477373
08/06/2016 04:47:05,2920.35021063389
08/06/2016 05:02:05,2972.34217090571
08/06/2016 05:17:05,2420.86379940442
08/06/2016 05:32:05,1829.57694717116
08/06/2016 05:47:05,2299.3306102543
08/06/2016 06:02:05,2736.68377785735
08/06/2016 06:17:05,2604.12297090268
