;DateTime,Heat (WATT/m)
08/04/2016 00:09:45,16200.434656582
08/04/2016 00:24:45,15977.692110527
08/04/2016 00:39:45,15818.6598722733
08/04/2016 00:54:45,15201.5963303506
08/04/2016 01:09:45,14658.5469513504
08/04/2016 01:24:45,14710.7319835184
08/04/2016 01:39:45,14815.7520222365
08/04/2016 01:54:45,14453.5747458159
08/04/2016 02:09:45,13556.0131403683
08/04/2016 02:24:45,12711.893900125
08/04/2016 02:39:45,13013.1372064169
08/04/2016 02:54:45,13357.6658712227
08/04/2016 03:09:45,12713.8342913416
08/04/2016 03:24:45,12102.5262433383
08/04/2016 03:39:45,12032.0517272768
08/04/2016 03:54:45,11983.0877946942
08/04/2016 04:09:45,11956.2452352989
08/04/2016 04:24:45,11951.613398344
08/04/2016 04:39:45,11456.688903966
08/04/2016 04:54:45,11477.4389097572
08/04/2016 05:09:45,11507.0027796666
08/04/2016 05:24:45,11545.6773188484
08/04/2016 05:39:45,11589.09370833
08/04/2016 05:54:45,11138.7606884085
08/04/2016 06:09:45,10692.8848659551
08/04/2016 06:24:45,10749.100943343
08/04/2016 06:39:45,10802.2977209431
08/04/2016 06:54:45,10853.5774264871
08/04/2016 07:09:45,10903.8689475813
08/04/2016 07:24:45,10458.790084815
08/04/2016 07:39:45,10509.5117056257
08/04/2016 07:54:45,10565.2002925796
08/04/2016 08:09:45,10616.6180763066
08/04/2016 08:24:45,10667.9384874756
08/04/2016 08:39:45,10722.3840870374
08/04/2016 08:54:45,10835.7953352125
08/04/2016 09:09:45,10440.6024276646
08/04/2016 09:24:45,10452.2429705297
08/04/2016 09:39:45,10991.9329745899
08/04/2016 09:54:45,11027.9529045414
08/04/2016 10:09:45,10651.0962558363
08/04/2016 10:24:45,10760.3091007404
08/04/2016 10:39:45,11250.3835610028
08/04/2016 10:54:45,11244.8436129204
08/04/2016 11:09:45,11225.1692975166
08/04/2016 11:24:45,11732.3645343324
08/04/2016 11:39:45,11739.8024093584
08/04/2016 11:54:45,11715.0081158103
08/04/2016 12:09:45,12183.3491637385
08/04/2016 12:24:45,12206.8117009163
08/04/2016 12:39:45,12208.3827535975
08/04/2016 12:54:45,12639.1871940822
08/04/2016 13:09:45,13045.7160790234
08/04/2016 13:24:45,13417.8524843333
08/04/2016 13:39:45,14122.3911599095
08/04/2016 13:54:45,14896.8213195233
08/04/2016 14:09:45,15695.7857402897
08/04/2016 14:24:45,16828.2873213392
08/04/2016 14:39:45,17493.4602596886
08/04/2016 14:54:45,18439.8219685216
08/04/2016 15:09:45,19797.2461113878
08/04/2016 15:24:45,20944.546236772
