;DateTime,Heat (WATT/m)
08/04/2016 17:15:25,8779.37582986298
08/04/2016 17:30:25,10529.4368760725
08/04/2016 17:45:25,13597.2253121128
08/04/2016 18:00:25,17180.5779242204
08/04/2016 18:15:25,19625.1240827224
08/04/2016 18:30:25,21764.2480120395
08/04/2016 18:45:25,22255.2137939746
08/04/2016 19:00:25,19109.4647836879
08/04/2016 19:15:25,13321.1947914832
08/04/2016 19:30:25,5556.15092224312
08/04/2016 19:45:25,0
08/04/2016 20:00:25,0
08/04/2016 20:15:25,0
08/04/2016 20:30:25,0
08/04/2016 20:45:25,0
08/04/2016 21:00:25,0
08/04/2016 21:15:25,0
08/04/2016 21:30:25,0
08/04/2016 21:45:25,0
08/04/2016 22:00:25,0
08/04/2016 22:15:25,0
08/04/2016 22:30:25,0
08/04/2016 22:45:25,0
08/04/2016 23:00:25,0
08/04/2016 23:15:25,0
08/04/2016 23:30:25,0
08/04/2016 23:45:25,0
08/05/2016 00:00:25,0
08/05/2016 00:15:25,0
08/05/2016 00:30:25,0
08/05/2016 00:45:25,0
08/05/2016 01:00:25,0
08/05/2016 01:15:25,0
08/05/2016 01:30:25,0
08/05/2016 01:45:25,0
08/05/2016 02:00:25,0
08/05/2016 02:15:25,0
08/05/2016 02:30:25,0
08/05/2016 02:45:25,0
08/05/2016 03:00:25,0
08/05/2016 03:15:25,0
08/05/2016 03:30:25,0
08/05/2016 03:45:25,0
08/05/2016 04:00:25,0
08/05/2016 04:15:25,0
08/05/2016 04:30:25,252.957984863611
08/05/2016 04:45:25,772.087257283597
08/05/2016 05:00:25,628.116446820149
08/05/2016 05:15:25,1033.76852933757
08/05/2016 05:30:25,1386.87322797211
08/05/2016 05:45:25,1072.16327773211
08/05/2016 06:00:25,705.755040006587
08/05/2016 06:15:25,849.136780923439
08/05/2016 06:30:25,1514.05423388799
08/05/2016 06:45:25,2133.87212314944
08/05/2016 07:00:25,2715.26627847868
08/05/2016 07:15:25,2136.53540021609
08/05/2016 07:30:25,1523.29300084709
08/05/2016 07:45:25,1974.81430830064
08/05/2016 08:00:25,2393.70009715596
08/05/2016 08:15:25,2775.64729801401
08/05/2016 08:30:25,2588.02859964634
08/05/2016 08:45:25,2358.01974572304
08/05/2016 09:00:25,2622.43137231675
08/05/2016 09:15:25,3361.29910287602
08/05/2016 09:30:25,3523.86629183202
08/05/2016 09:45:25,3112.09582099851
08/05/2016 10:00:25,3755.54595937279
08/05/2016 10:15:25,3883.19933063921
08/05/2016 10:30:25,3508.0833828429
08/05/2016 10:45:25,3133.18746072123
08/05/2016 11:00:25,3264.99970317941
08/05/2016 11:15:25,3911.79585741484
08/05/2016 11:30:25,4014.91134472347
08/05/2016 11:45:25,3673.19461711112
08/05/2016 12:00:25,3775.5776178144
08/05/2016 12:15:25,4293.44486079158
08/05/2016 12:30:25,4739.2678231061
08/05/2016 12:45:25,4765.76247702621
08/05/2016 13:00:25,4745.39067609044
08/05/2016 13:15:25,5127.70521961111
08/05/2016 13:30:25,5084.08063606083
08/05/2016 13:45:25,4953.37887617148
08/05/2016 14:00:25,5197.17362637743
08/05/2016 14:15:25,5432.1249235264
08/05/2016 14:30:25,5546.58191775091
08/05/2016 14:45:25,5692.04540358775
08/05/2016 15:00:25,5999.18528075595
08/05/2016 15:15:25,6681.2253281907
08/05/2016 15:30:25,7651.597814394
08/05/2016 15:45:25,10139.6584137227
08/05/2016 16:00:25,13856.582486594
08/05/2016 16:15:25,18663.1283544522
08/05/2016 16:30:25,24316.3752913934
08/05/2016 16:45:25,29690.2392834828
08/05/2016 17:00:25,33366.541170294
08/05/2016 17:15:25,33098.6711241054
08/05/2016 17:30:25,25344.8596774314
08/05/2016 17:45:25,13008.7984258512
08/05/2016 18:00:25,0
08/05/2016 18:15:25,0
08/05/2016 18:30:25,0
08/05/2016 18:45:25,0
08/05/2016 19:00:25,0
08/05/2016 19:15:25,0
08/05/2016 19:30:25,0
08/05/2016 19:45:25,0
08/05/2016 20:00:25,0
08/05/2016 20:15:25,0
08/05/2016 20:30:25,0
08/05/2016 20:45:25,0
08/05/2016 21:00:25,0
08/05/2016 21:15:25,0
08/05/2016 21:30:25,0
08/05/2016 21:45:25,0
08/05/2016 22:00:25,0
08/05/2016 22:15:25,0
08/05/2016 22:30:25,0
08/05/2016 22:45:25,0
08/05/2016 23:00:25,0
08/05/2016 23:15:25,0
08/05/2016 23:30:25,0
08/05/2016 23:45:25,0
08/06/2016 00:00:25,0
08/06/2016 00:15:25,0
08/06/2016 00:30:25,0
08/06/2016 00:45:25,0
08/06/2016 01:00:25,0
08/06/2016 01:15:25,0
08/06/2016 01:30:25,0
08/06/2016 01:45:25,0
08/06/2016 02:00:25,0
08/06/2016 02:15:25,0
08/06/2016 02:30:25,0
08/06/2016 02:45:25,0
08/06/2016 03:00:25,0
08/06/2016 03:15:25,0
08/06/2016 03:30:25,0
08/06/2016 03:45:25,0
08/06/2016 04:00:25,666.462783610527
08/06/2016 04:15:25,935.927177560827
08/06/2016 04:30:25,507.919660949871
08/06/2016 04:45:25,1261.63777424889
08/06/2016 05:00:25,1949.82642667135
08/06/2016 05:15:25,1948.90535706223
08/06/2016 05:30:25,1885.50438233679
08/06/2016 05:45:25,1739.83189224157
08/06/2016 06:00:25,2105.90428879479
08/06/2016 06:15:25,2394.01279594864
08/06/2016 06:30:25,2612.45154153014
08/06/2016 06:45:25,2768.0034114921
08/06/2016 07:00:25,2869.51062607992
08/06/2016 07:15:25,2921.30822925488
08/06/2016 07:30:25,2381.19378074476
08/06/2016 07:45:25,1801.4783163802
08/06/2016 08:00:25,2265.55300994217
08/06/2016 08:15:25,2701.34132700254
08/06/2016 08:30:25,2579.61294487508
08/06/2016 08:45:25,2954.98185571808
08/06/2016 09:00:25,2772.55516547085
08/06/2016 09:15:25,2558.83857793295
08/06/2016 09:30:25,3371.03444543303
08/06/2016 09:45:25,3650.45246679824
08/06/2016 10:00:25,3382.94282800216
08/06/2016 10:15:25,3613.22041088802
08/06/2016 10:30:25,3923.44001878365
08/06/2016 10:45:25,4207.09838154152
08/06/2016 11:00:25,4463.45060368509
08/06/2016 11:15:25,4682.65027544705
08/06/2016 11:30:25,4905.77171374709
08/06/2016 11:45:25,4681.59128657596
08/06/2016 12:00:25,4831.81294369843
08/06/2016 12:15:25,5347.26464814968
08/06/2016 12:30:25,5382.0209547163
08/06/2016 12:45:25,5382.81231214771
08/06/2016 13:00:25,5633.67896328269
08/06/2016 13:15:25,6549.20724725858
08/06/2016 13:30:25,8491.8327073426
08/06/2016 13:45:25,12698.5275298688
08/06/2016 14:00:25,18989.3055723434
08/06/2016 14:15:25,27613.9795560113
08/06/2016 14:30:25,38218.2233433831
08/06/2016 14:45:25,48228.4593063164
08/06/2016 15:00:25,51366.5553740219
08/06/2016 15:15:25,42068.3443273213
08/06/2016 15:30:25,22007.7960451705
08/06/2016 15:45:25,0
08/06/2016 16:00:25,0
08/06/2016 16:15:25,0
08/06/2016 16:30:25,0
08/06/2016 16:45:25,0
08/06/2016 17:00:25,0
08/06/2016 17:15:25,0
08/06/2016 17:30:25,0
08/06/2016 17:45:25,0
08/06/2016 18:00:25,0
08/06/2016 18:15:25,0
08/06/2016 18:30:25,0
08/06/2016 18:45:25,0
08/06/2016 19:00:25,0
08/06/2016 19:15:25,0
08/06/2016 19:30:25,0
08/06/2016 19:45:25,0
08/06/2016 20:00:25,0
08/06/2016 20:15:25,0
08/06/2016 20:30:25,0
08/06/2016 20:45:25,0
08/06/2016 21:00:25,0
08/06/2016 21:15:25,0
08/06/2016 21:30:25,0
08/06/2016 21:45:25,0
08/06/2016 22:00:25,0
08/06/2016 22:15:25,0
08/06/2016 22:30:25,0
08/06/2016 22:45:25,0
08/06/2016 23:00:25,0
08/06/2016 23:15:25,0
08/06/2016 23:30:25,0
08/06/2016 23:45:25,0
08/07/2016 00:00:25,0
08/07/2016 00:15:25,0
08/07/2016 00:30:25,0
08/07/2016 00:45:25,0
08/07/2016 01:00:25,0
08/07/2016 01:15:25,630.173575595557
08/07/2016 01:30:25,1284.01249604443
08/07/2016 01:45:25,1824.57066299856
08/07/2016 02:00:25,3008.1022707849
08/07/2016 02:15:25,3380.36705556872
08/07/2016 02:30:25,3662.69000801982
08/07/2016 02:45:25,4556.62542444432
08/07/2016 03:00:25,5353.61563840802
08/07/2016 03:15:25,5390.81372816179
08/07/2016 03:30:25,6028.86415195468
08/07/2016 03:45:25,6588.93735423313
08/07/2016 04:00:25,6401.54993321705
08/07/2016 04:15:25,6804.31803675532
08/07/2016 04:30:25,6502.74452644061
08/07/2016 04:45:25,6151.12085712501
08/07/2016 05:00:25,7008.55994842024
08/07/2016 05:15:25,7802.66640058063
08/07/2016 05:30:25,7289.62782498973
08/07/2016 05:45:25,6713.5369046495
08/07/2016 06:00:25,6099.8249641044
08/07/2016 06:15:25,6611.87692372384
08/07/2016 06:30:25,7062.0935372136
08/07/2016 06:45:25,6846.35946810411
08/07/2016 07:00:25,7162.03911534151
08/07/2016 07:15:25,6842.47784336973
08/07/2016 07:30:25,7048.56624572013
08/07/2016 07:45:25,7214.65110927318
08/07/2016 08:00:25,6771.21551673903
08/07/2016 08:15:25,6830.46068116268
08/07/2016 08:30:25,6832.00069916697
08/07/2016 08:45:25,6769.30530081969
08/07/2016 09:00:25,7202.64572145128
08/07/2016 09:15:25,7015.67528949878
08/07/2016 09:30:25,6750.98322665102
08/07/2016 09:45:25,6982.83395322849
08/07/2016 10:00:25,7141.0499663544
08/07/2016 10:15:25,7747.38625029599
08/07/2016 10:30:25,7758.82272587102
08/07/2016 10:45:25,7082.26186737531
08/07/2016 11:00:25,6832.79551680141
08/07/2016 11:15:25,6465.32920267565
08/07/2016 11:30:25,5989.93438131171
08/07/2016 11:45:25,4765.8051169377
08/07/2016 12:00:25,4437.77552438887
08/07/2016 12:15:25,6246.52433408915
08/07/2016 12:30:25,8580.03267172703
08/07/2016 12:45:25,12274.7170089222
08/07/2016 13:00:25,18095.7007834348
08/07/2016 13:15:25,25553.2810908032
08/07/2016 13:30:25,31472.924755119
08/07/2016 13:45:25,32101.8641286274
08/07/2016 14:00:25,24984.5599871061
08/07/2016 14:15:25,9756.82447762193
08/07/2016 14:30:25,0
08/07/2016 14:45:25,0
08/07/2016 15:00:25,0
08/07/2016 15:15:25,0
08/07/2016 15:30:25,0
08/07/2016 15:45:25,0
08/07/2016 16:00:25,0
08/07/2016 16:15:25,0
08/07/2016 16:30:25,0
08/07/2016 16:45:25,0
08/07/2016 17:00:25,0
08/07/2016 17:15:25,0
08/07/2016 17:30:25,0
08/07/2016 17:45:25,0
08/07/2016 18:00:25,0
08/07/2016 18:15:25,0
08/07/2016 18:30:25,0
08/07/2016 18:45:25,0
08/07/2016 19:00:25,0
08/07/2016 19:15:25,0
08/07/2016 19:30:25,0
08/07/2016 19:45:25,0
08/07/2016 20:00:25,0
08/07/2016 20:15:25,0
08/07/2016 20:30:25,0
08/07/2016 20:45:25,0
08/07/2016 21:00:25,0
08/07/2016 21:15:25,0
08/07/2016 21:30:25,0
08/07/2016 21:45:25,0
08/07/2016 22:00:25,0
08/07/2016 22:15:25,0
08/07/2016 22:30:25,0
08/07/2016 22:45:25,0
08/07/2016 23:00:25,0
08/07/2016 23:15:25,0
08/07/2016 23:30:25,517.82824305404
08/07/2016 23:45:25,1011.50046985397
08/08/2016 00:00:25,2312.93574387445
08/08/2016 00:15:25,2686.83963623198
08/08/2016 00:30:25,3002.1031378042
08/08/2016 00:45:25,3274.02840341649
08/08/2016 01:00:25,2656.05417080815
08/08/2016 01:15:25,2814.81971702526
08/08/2016 01:30:25,3725.35036677353
08/08/2016 01:45:25,3763.20393359716
08/08/2016 02:00:25,3741.05888413377
08/08/2016 02:15:25,4469.92129243143
08/08/2016 02:30:25,5159.72355103015
08/08/2016 02:45:25,5028.26891185462
08/08/2016 03:00:25,4102.59394298886
08/08/2016 03:15:25,4648.57420380908
08/08/2016 03:30:25,5893.32597280508
08/08/2016 03:45:25,5628.17600100035
08/08/2016 04:00:25,5311.70455341379
08/08/2016 04:15:25,5669.44163557494
08/08/2016 04:30:25,5275.77343764174
08/08/2016 04:45:25,4842.77929098166
08/08/2016 05:00:25,5068.41449374652
08/08/2016 05:15:25,5259.82951264133
08/08/2016 05:30:25,5414.84990824367
08/08/2016 05:45:25,5536.1535629121
08/08/2016 06:00:25,4974.5663835342
08/08/2016 06:15:25,5028.91916641609
08/08/2016 06:30:25,4422.79820762112
08/08/2016 06:45:25,3776.33117091505
08/08/2016 07:00:25,4376.96387478061
08/08/2016 07:15:25,4950.29352985311
08/08/2016 07:30:25,4270.94789822229
08/08/2016 07:45:25,3552.95142890263
08/08/2016 08:00:25,4026.45127152372
08/08/2016 08:15:25,3876.30371135968
08/08/2016 08:30:25,3698.53297861626
08/08/2016 08:45:25,4080.27961993504
08/08/2016 09:00:25,4435.15716093724
08/08/2016 09:15:25,4176.59243984515
08/08/2016 09:30:25,3885.17888341184
08/08/2016 09:45:25,3576.06961481994
08/08/2016 10:00:25,3767.74377251159
08/08/2016 10:15:25,4447.95863108239
08/08/2016 10:30:25,5040.01096321093
08/08/2016 10:45:25,5477.39912077977
08/08/2016 11:00:25,6304.78207494675
08/08/2016 11:15:25,8131.78030095368
08/08/2016 11:30:25,12305.4148113562
08/08/2016 11:45:25,19073.6239614403
08/08/2016 12:00:25,28246.5977836483
08/08/2016 12:15:25,38670.0945654653
08/08/2016 12:30:25,45137.9370283511
08/08/2016 12:45:25,41113.3275311889
08/08/2016 13:00:25,25724.1212135333
08/08/2016 13:15:25,3720.65090760463
08/08/2016 13:30:25,0
08/08/2016 13:45:25,0
08/08/2016 14:00:25,0
08/08/2016 14:15:25,0
08/08/2016 14:30:25,0
08/08/2016 14:45:25,0
08/08/2016 15:00:25,0
08/08/2016 15:15:25,0
08/08/2016 15:30:25,0
08/08/2016 15:45:25,0
08/08/2016 16:00:25,0
08/08/2016 16:15:25,0
08/08/2016 16:30:25,0
08/08/2016 16:45:25,0
08/08/2016 17:00:25,0
08/08/2016 17:15:25,0
08/08/2016 17:30:25,0
08/08/2016 17:45:25,0
08/08/2016 18:00:25,0
08/08/2016 18:15:25,0
08/08/2016 18:30:25,0
08/08/2016 18:45:25,0
08/08/2016 19:00:25,0
08/08/2016 19:15:25,0
08/08/2016 19:30:25,0
08/08/2016 19:45:25,0
08/08/2016 20:00:25,0
08/08/2016 20:15:25,0
08/08/2016 20:30:25,0
08/08/2016 20:45:25,0
08/08/2016 21:00:25,0
08/08/2016 21:15:25,0
08/08/2016 21:30:25,0
08/08/2016 21:45:25,0
08/08/2016 22:00:25,0
08/08/2016 22:15:25,0
08/08/2016 22:30:25,0
08/08/2016 22:45:25,557.037200510627
08/08/2016 23:00:25,0
08/08/2016 23:15:25,0
08/08/2016 23:30:25,0
08/08/2016 23:45:25,0
08/09/2016 00:00:25,0
08/09/2016 00:15:25,57.8785133655494
08/09/2016 00:30:25,0
08/09/2016 00:45:25,0
08/09/2016 01:00:25,89.4188241503477
08/09/2016 01:15:25,242.565028106778
08/09/2016 01:30:25,468.07870569068
08/09/2016 01:45:25,1613.69578873244
08/09/2016 02:00:25,2791.73247603142
08/09/2016 02:15:25,2257.50386926003
08/09/2016 02:30:25,2615.00279306882
08/09/2016 02:45:25,2991.80830699167
08/09/2016 03:00:25,2528.03118692391
08/09/2016 03:15:25,2861.08071098462
08/09/2016 03:30:25,3169.46525840561
08/09/2016 03:45:25,3437.14201106345
08/09/2016 04:00:25,4454.88626848841
08/09/2016 04:15:25,4646.79331488765
08/09/2016 04:30:25,4784.16944745184
08/09/2016 04:45:25,5657.84705743972
08/09/2016 05:00:25,6491.16482734647
08/09/2016 05:15:25,6534.49687014406
08/09/2016 05:30:25,6511.28404656812
08/09/2016 05:45:25,6429.76727147958
08/09/2016 06:00:25,5581.7863725022
08/09/2016 06:15:25,6073.40297822416
08/09/2016 06:30:25,6513.07141576687
08/09/2016 06:45:25,6202.14344476177
08/09/2016 07:00:25,6514.57709882764
08/09/2016 07:15:25,6765.07845400205
08/09/2016 07:30:25,6965.21585556177
08/09/2016 07:45:25,7130.78465084692
08/09/2016 08:00:25,7264.51197312215
08/09/2016 08:15:25,6725.49741856508
08/09/2016 08:30:25,6791.2656010591
08/09/2016 08:45:25,6841.75680858556
08/09/2016 09:00:25,6247.37424787882
08/09/2016 09:15:25,6260.71376675017
08/09/2016 09:30:25,6238.785013453
08/09/2016 09:45:25,6197.42888506391
08/09/2016 10:00:25,6126.14824028467
08/09/2016 10:15:25,6622.80417839919
08/09/2016 10:30:25,7124.82830276045
08/09/2016 10:45:25,6948.49236516887
08/09/2016 11:00:25,6175.65665030827
08/09/2016 11:15:25,5901.03317087794
08/09/2016 11:30:25,6690.23259453219
08/09/2016 11:45:25,6817.35774026342
08/09/2016 12:00:25,7311.16879223067
08/09/2016 12:15:25,8835.29734457582
08/09/2016 12:30:25,11451.0712663028
08/09/2016 12:45:25,15912.9477169701
08/09/2016 13:00:25,23168.0968115193
08/09/2016 13:15:25,32551.1325475595
08/09/2016 13:30:25,40298.965158967
08/09/2016 13:45:25,43367.9930728148
08/09/2016 14:00:25,35743.3274591882
08/09/2016 14:15:25,17622.3310233736
08/09/2016 14:30:25,0
08/09/2016 14:45:25,0
08/09/2016 15:00:25,0
08/09/2016 15:15:25,0
08/09/2016 15:30:25,0
08/09/2016 15:45:25,0
08/09/2016 16:00:25,0
08/09/2016 16:15:25,0
08/09/2016 16:30:25,0
08/09/2016 16:45:25,0
08/09/2016 17:00:25,0
08/09/2016 17:15:25,0
08/09/2016 17:30:25,0
08/09/2016 17:45:25,0
08/09/2016 18:00:25,0
08/09/2016 18:15:25,0
08/09/2016 18:30:25,0
08/09/2016 18:45:25,0
08/09/2016 19:00:25,0
08/09/2016 19:15:25,0
08/09/2016 19:30:25,0
08/09/2016 19:45:25,0
08/09/2016 20:00:25,0
08/09/2016 20:15:25,0
08/09/2016 20:30:25,0
08/09/2016 20:45:25,0
08/09/2016 21:00:25,0
08/09/2016 21:15:25,0
08/09/2016 21:30:25,0
08/09/2016 21:45:25,0
08/09/2016 22:00:25,0
08/09/2016 22:15:25,1243.76660004468
08/09/2016 22:30:25,2124.04514065954
08/09/2016 22:45:25,2865.04369393637
08/09/2016 23:00:25,3501.09254829608
08/09/2016 23:15:25,4031.55966388199
08/09/2016 23:30:25,5383.14498203064
08/09/2016 23:45:25,5746.1096938585
08/10/2016 00:00:25,6028.16560663448
08/10/2016 00:15:25,6249.08881358628
08/10/2016 00:30:25,6408.63584797406
08/10/2016 00:45:25,7385.65221311219
