;DateTime,Heat (WATT/m)
08/04/2016 15:28:45,8675.39703767079
08/04/2016 15:43:45,10438.0958236186
08/04/2016 15:58:45,13460.6687243729
08/04/2016 16:13:45,17072.2662748057
08/04/2016 16:28:45,19630.8624230975
08/04/2016 16:43:45,21763.4697493848
08/04/2016 16:58:45,22425.0835713317
08/04/2016 17:13:45,19278.9839871247
08/04/2016 17:28:45,13379.8062200845
08/04/2016 17:43:45,5603.93558444159
08/04/2016 17:58:45,0
08/04/2016 18:13:45,0
08/04/2016 18:28:45,0
08/04/2016 18:43:45,0
08/04/2016 18:58:45,0
08/04/2016 19:13:45,0
08/04/2016 19:28:45,0
08/04/2016 19:43:45,0
08/04/2016 19:58:45,0
08/04/2016 20:13:45,0
08/04/2016 20:28:45,0
08/04/2016 20:43:45,0
08/04/2016 20:58:45,0
08/04/2016 21:13:45,0
08/04/2016 21:28:45,0
08/04/2016 21:43:45,0
08/04/2016 21:58:45,0
08/04/2016 22:13:45,0
08/04/2016 22:28:45,0
08/04/2016 22:43:45,0
08/04/2016 22:58:45,0
08/04/2016 23:13:45,0
08/04/2016 23:28:45,0
08/04/2016 23:43:45,0
08/04/2016 23:58:45,0
08/05/2016 00:13:45,0
08/05/2016 00:28:45,0
08/05/2016 00:43:45,0
08/05/2016 00:58:45,0
08/05/2016 01:13:45,0
08/05/2016 01:28:45,0
08/05/2016 01:43:45,0
08/05/2016 01:58:45,0
08/05/2016 02:13:45,0
08/05/2016 02:28:45,0
08/05/2016 02:43:45,258.439751248989
08/05/2016 02:58:45,787.814075040184
08/05/2016 03:13:45,640.302213032973
08/05/2016 03:28:45,1052.33021581358
08/05/2016 03:43:45,1410.21676475333
08/05/2016 03:58:45,1090.14708591946
08/05/2016 04:13:45,717.013235390167
08/05/2016 04:28:45,862.622099622504
08/05/2016 04:43:45,1538.32764845934
08/05/2016 04:58:45,2166.97365575941
08/05/2016 05:13:45,2757.08536642341
08/05/2016 05:28:45,2168.83444888144
08/05/2016 05:43:45,1544.49340325044
08/05/2016 05:58:45,1999.6204684848
08/05/2016 06:13:45,2419.34939306357
08/05/2016 06:28:45,2799.44993587485
08/05/2016 06:43:45,2605.98767661221
08/05/2016 06:58:45,2368.6734972476
08/05/2016 07:13:45,2631.86018916322
08/05/2016 07:28:45,3373.39962656551
08/05/2016 07:43:45,3534.60841813706
08/05/2016 07:58:45,3125.52494866455
08/05/2016 08:13:45,3754.24492812451
08/05/2016 08:28:45,3871.03582743259
08/05/2016 08:43:45,3483.81206925396
08/05/2016 08:58:45,3102.33451798184
08/05/2016 09:13:45,3227.73193439231
08/05/2016 09:28:45,3846.46440526176
08/05/2016 09:43:45,3921.97023053627
08/05/2016 09:58:45,3584.7365428057
08/05/2016 10:13:45,3708.17127731126
08/05/2016 10:28:45,4199.04482484736
08/05/2016 10:43:45,4647.70880257051
08/05/2016 10:58:45,4651.01350267695
08/05/2016 11:13:45,4643.34921774479
08/05/2016 11:28:45,5009.66061142817
08/05/2016 11:43:45,4942.42290120934
08/05/2016 11:58:45,4789.09737934606
08/05/2016 12:13:45,5045.73604547329
08/05/2016 12:28:45,5218.44566339547
08/05/2016 12:43:45,5350.96566548507
08/05/2016 12:58:45,5390.03058704223
08/05/2016 13:13:45,5745.60388202263
08/05/2016 13:28:45,6383.2133851947
08/05/2016 13:43:45,7321.21065535168
08/05/2016 13:58:45,9812.74101472588
08/05/2016 14:13:45,13478.3097046377
08/05/2016 14:28:45,18110.4905010891
08/05/2016 14:43:45,24181.7371137034
08/05/2016 14:58:45,29064.9827280663
08/05/2016 15:13:45,33078.7589043796
08/05/2016 15:28:45,32861.3568785527
08/05/2016 15:43:45,24969.2021814197
08/05/2016 15:58:45,12869.063418862
08/05/2016 16:13:45,0
08/05/2016 16:28:45,0
08/05/2016 16:43:45,0
08/05/2016 16:58:45,0
08/05/2016 17:13:45,0
08/05/2016 17:28:45,0
08/05/2016 17:43:45,0
08/05/2016 17:58:45,0
08/05/2016 18:13:45,0
08/05/2016 18:28:45,0
08/05/2016 18:43:45,0
08/05/2016 18:58:45,0
08/05/2016 19:13:45,0
08/05/2016 19:28:45,0
08/05/2016 19:43:45,0
08/05/2016 19:58:45,0
08/05/2016 20:13:45,0
08/05/2016 20:28:45,0
08/05/2016 20:43:45,0
08/05/2016 20:58:45,0
08/05/2016 21:13:45,0
08/05/2016 21:28:45,0
08/05/2016 21:43:45,0
08/05/2016 21:58:45,0
08/05/2016 22:13:45,0
08/05/2016 22:28:45,0
08/05/2016 22:43:45,0
08/05/2016 22:58:45,0
08/05/2016 23:13:45,0
08/05/2016 23:28:45,0
08/05/2016 23:43:45,0
08/05/2016 23:58:45,0
08/06/2016 00:13:45,0
08/06/2016 00:28:45,0
08/06/2016 00:43:45,0
08/06/2016 00:58:45,0
08/06/2016 01:13:45,0
08/06/2016 01:28:45,0
08/06/2016 01:43:45,0
08/06/2016 01:58:45,0
08/06/2016 02:13:45,680.708039328891
08/06/2016 02:28:45,955.021519959378
08/06/2016 02:43:45,517.632160628688
08/06/2016 02:58:45,1284.93752880677
08/06/2016 03:13:45,1984.11202411255
08/06/2016 03:28:45,1981.99560613029
08/06/2016 03:43:45,1916.48958045407
08/06/2016 03:58:45,1768.0402764104
08/06/2016 04:13:45,2138.00927572482
08/06/2016 04:28:45,2430.78624813954
08/06/2016 04:43:45,2651.28658838058
08/06/2016 04:58:45,2806.95933808046
08/06/2016 05:13:45,2908.9802131847
08/06/2016 05:28:45,2960.91699463758
08/06/2016 05:43:45,2411.76364647842
08/06/2016 05:58:45,1823.47094829845
08/06/2016 06:13:45,2290.87698132372
08/06/2016 06:28:45,2726.54191851682
08/06/2016 06:43:45,2596.71933785172
08/06/2016 06:58:45,2965.42981718901
08/06/2016 07:13:45,2781.06411371676
08/06/2016 07:28:45,2566.58720645723
08/06/2016 07:43:45,3370.65700741323
08/06/2016 07:58:45,3636.78623444163
08/06/2016 08:13:45,3372.59181204373
08/06/2016 08:28:45,3597.13647332329
08/06/2016 08:43:45,3902.40978952607
08/06/2016 08:58:45,4167.44253794992
08/06/2016 09:13:45,4405.68763083804
08/06/2016 09:28:45,4632.44271020255
08/06/2016 09:43:45,4837.16213843915
08/06/2016 09:58:45,4602.59241608404
08/06/2016 10:13:45,4742.37964011111
08/06/2016 10:28:45,5239.80035233496
08/06/2016 10:43:45,5297.0960802419
08/06/2016 10:58:45,5268.74438301513
08/06/2016 11:13:45,5497.30105423204
08/06/2016 11:28:45,6382.9316073827
08/06/2016 11:43:45,8257.49546152156
08/06/2016 11:58:45,12316.1076791145
08/06/2016 12:13:45,18366.0908362085
08/06/2016 12:28:45,26374.4245517147
