;Date	Time	Flow(CMS)
08/04/2016	20:48:46	1.44433026229335
08/04/2016	21:03:46	1.42399431571235
08/04/2016	21:18:46	1.40456748348892
08/04/2016	21:33:46	1.38558141930936
08/04/2016	21:48:46	1.36578551539186
08/04/2016	22:03:46	1.34574832406566
08/04/2016	22:18:46	1.32445609906226
08/04/2016	22:33:46	1.30042308864932
08/04/2016	22:48:46	1.27439851758124
08/04/2016	23:03:46	1.24689032580189
08/04/2016	23:18:46	1.21894831917266
08/04/2016	23:33:46	1.19106724527455
08/04/2016	23:48:46	1.16333917818133
08/05/2016	00:03:46	1.33264382316568
08/05/2016	00:18:46	1.34471909734952
08/05/2016	00:33:46	1.35812192631637
08/05/2016	00:48:46	1.37265261581818
08/05/2016	01:03:46	1.38756789262417
08/05/2016	01:18:46	1.40382926590094
08/05/2016	01:33:46	1.41956359580308
08/05/2016	01:48:46	1.43581141514046
08/05/2016	02:03:46	1.45363637032857
08/05/2016	02:18:46	1.47120965842312
08/05/2016	02:33:46	1.48786719961913
08/05/2016	02:48:46	1.50471828922405
08/05/2016	03:03:46	1.52230261903313
08/05/2016	03:18:46	1.53942149725174
08/05/2016	03:33:46	1.55661735401804
08/05/2016	03:48:46	1.57387058971436
08/05/2016	04:03:46	1.59115534992008
08/05/2016	04:18:46	1.60789258665035
08/05/2016	04:33:46	1.62463158316095
08/05/2016	04:48:46	1.64193583782735
08/05/2016	05:03:46	1.65866807835412
08/05/2016	05:18:46	1.67538281741328
08/05/2016	05:33:46	1.69207115882807
08/05/2016	05:48:46	1.70872318035821
08/05/2016	06:03:46	1.72479119718716
08/05/2016	06:18:46	1.7408067634023
08/05/2016	06:33:46	1.7573064192998
08/05/2016	06:48:46	1.77427937412134
08/05/2016	07:03:46	1.79120428127596
08/05/2016	07:18:46	1.80755764285806
08/05/2016	07:33:46	1.82334746508613
08/05/2016	07:48:46	1.83908771994176
08/05/2016	08:03:46	1.85529223494329
08/05/2016	08:18:46	1.87144791936344
08/05/2016	08:33:46	1.88706805843941
08/05/2016	08:48:46	1.90313394874006
08/05/2016	09:03:46	1.91915852925524
08/05/2016	09:18:46	1.9346400358645
08/05/2016	09:33:46	1.95007739377631
08/05/2016	09:48:46	1.96593143338341
08/05/2016	10:03:46	1.98221476367566
08/05/2016	10:18:46	1.99846261036364
08/05/2016	10:33:46	2.01468078743462
08/05/2016	10:48:46	2.02994211754939
08/05/2016	11:03:46	2.04517269724368
08/05/2016	11:18:46	2.06128255865743
08/05/2016	11:33:46	2.0773650963019
08/05/2016	11:48:46	2.09341757556804
08/05/2016	12:03:46	2.1010955720001
08/05/2016	12:18:46	2.08516869814588
08/05/2016	12:33:46	2.06965431983568
08/05/2016	12:48:46	2.05453567959368
08/05/2016	13:03:46	2.03893561995188
08/05/2016	13:18:46	2.02286225648733
08/05/2016	13:33:46	2.00764860208568
08/05/2016	13:48:46	1.99201110160523
08/05/2016	14:03:46	1.97595361457782
08/05/2016	14:18:46	1.95990433452496
08/05/2016	14:33:46	1.94427694699522
08/05/2016	14:48:46	1.92905581389906
08/05/2016	15:03:46	1.91338815096527
08/05/2016	15:18:46	1.89736095199337
08/05/2016	15:33:46	1.88172001964635
08/05/2016	15:48:46	1.86637586620045
08/05/2016	16:03:46	1.85100048087091
08/05/2016	16:18:46	1.83526736770326
08/05/2016	16:33:46	1.81950771561446
08/05/2016	16:48:46	1.80405095198672
08/05/2016	17:03:46	1.78824071127181
08/05/2016	17:18:46	1.77239456162373
08/05/2016	17:33:46	1.75683661031383
08/05/2016	17:48:46	1.74123914292229
08/05/2016	18:03:46	1.72559064904445
08/05/2016	18:18:46	1.7098769653518
08/05/2016	18:33:46	1.69439785779674
08/05/2016	18:48:46	1.67911902958847
08/05/2016	19:03:46	1.66410607435237
08/05/2016	19:18:46	1.6503020727851
08/05/2016	19:33:46	1.63732404383325
08/05/2016	19:48:46	1.62516438900709
08/05/2016	20:03:46	1.61375849501835
08/05/2016	20:18:46	1.60180276492782
08/05/2016	20:33:46	1.58884241402191
08/05/2016	20:48:46	1.57288331864346
08/05/2016	21:03:46	1.55137040098526
08/05/2016	21:18:46	1.52643828905539
08/05/2016	21:33:46	1.50033782880448
08/05/2016	21:48:46	1.47442657874605
08/05/2016	22:03:46	1.44959384755039
08/05/2016	22:18:46	1.42670046996208
08/05/2016	22:33:46	1.40620464094098
08/05/2016	22:48:46	1.38713601650406
08/05/2016	23:03:46	1.37046562736413
08/05/2016	23:18:46	1.35452318961149
08/05/2016	23:33:46	1.3383432588364
08/05/2016	23:48:46	1.32303884084176
08/06/2016	00:03:46	1.33691803589229
08/06/2016	00:18:46	1.35059677297326
08/06/2016	00:33:46	1.3647101148036
08/06/2016	00:48:46	1.37848376781601
08/06/2016	01:03:46	1.39184524812996
08/06/2016	01:18:46	1.40540207861835
08/06/2016	01:33:46	1.41910250264782
08/06/2016	01:48:46	1.43290575485862
08/06/2016	02:03:46	1.44678128941811
08/06/2016	02:18:46	1.46070002487631
08/06/2016	02:33:46	1.47463786623667
08/06/2016	02:48:46	1.48794424939325
08/06/2016	03:03:46	1.50123606117207
08/06/2016	03:18:46	1.5145102605074
08/06/2016	03:33:46	1.52774246860911
08/06/2016	03:48:46	1.54154356659876
08/06/2016	04:03:46	1.55468704195632
08/06/2016	04:18:46	1.56777068492169
08/06/2016	04:33:46	1.58080802816931
08/06/2016	04:48:46	1.59378548966541
08/06/2016	05:03:46	1.60670423721119
08/06/2016	05:18:46	1.61897657959302
08/06/2016	05:33:46	1.63174471893521
08/06/2016	05:48:46	1.64445516873955
08/06/2016	06:03:46	1.65765346580582
08/06/2016	06:18:46	1.6707934432663
08/06/2016	06:33:46	1.68277256054143
08/06/2016	06:48:46	1.69469300772041
08/06/2016	07:03:46	1.70708058251133
08/06/2016	07:18:46	1.71993377755752
08/06/2016	07:33:46	1.73272548144277
08/06/2016	07:48:46	1.74494460202004
08/06/2016	08:03:46	1.75660393698879
08/06/2016	08:18:46	1.76921356044235
08/06/2016	08:33:46	1.78177297870501
08/06/2016	08:48:46	1.79377725510828
08/06/2016	09:03:46	1.80573088204692
08/06/2016	09:18:46	1.81761729892442
08/06/2016	09:33:46	1.829919265356
08/06/2016	09:48:46	1.84216003485106
08/06/2016	10:03:46	1.85434361475727
08/06/2016	10:18:46	1.86647562730092
08/06/2016	10:33:46	1.87856467305968
08/06/2016	10:48:46	1.89061348968723
08/06/2016	11:03:46	1.90217404596679
08/06/2016	11:18:46	1.91370038332577
08/06/2016	11:33:46	1.92608670876882
08/06/2016	11:48:46	1.93844771487996
08/06/2016	12:03:46	1.94431888660057
08/06/2016	12:18:46	1.9326233923179
08/06/2016	12:33:46	1.92047516323162
08/06/2016	12:48:46	1.90830039375181
08/06/2016	13:03:46	1.89696329887342
08/06/2016	13:18:46	1.88518490464277
08/06/2016	13:33:46	1.87296584592807
08/06/2016	13:48:46	1.86114614914927
08/06/2016	14:03:46	1.84939174772593
08/06/2016	14:18:46	1.83761256517246
08/06/2016	14:33:46	1.82581261044965
08/06/2016	14:48:46	1.81399154040022
08/06/2016	15:03:46	1.80214920881826
08/06/2016	15:18:46	1.78995733268649
08/06/2016	15:33:46	1.77806199924678
08/06/2016	15:48:46	1.76645878895838
08/06/2016	16:03:46	1.75449200778374
08/06/2016	16:18:46	1.74245777697746
08/06/2016	16:33:46	1.73064445038488
08/06/2016	16:48:46	1.71933746417119
08/06/2016	17:03:46	1.70883849209541
08/06/2016	17:18:46	1.70008127695491
08/06/2016	17:33:46	1.692893753708
08/06/2016	17:48:46	1.68734664350104
08/06/2016	18:03:46	1.68344453092485
08/06/2016	18:18:46	1.6786221602613
08/06/2016	18:33:46	1.66878735115303
08/06/2016	18:48:46	1.64984118052168
08/06/2016	19:03:46	1.62264938186683
08/06/2016	19:18:46	1.5931538579313
08/06/2016	19:33:46	1.56526404993915
08/06/2016	19:48:46	1.54049011520415
08/06/2016	20:03:46	1.51878182731142
08/06/2016	20:18:46	1.49952679335985
08/06/2016	20:33:46	1.48411038289584
08/06/2016	20:48:46	1.47111214395027
