;Date	Time	Flow(CMS)
08/05/2016	20:50:25	-0.0447236627012666
08/05/2016	21:05:25	-0.0434510743659287
08/05/2016	21:20:25	-0.0422204782642229
08/05/2016	21:35:25	-0.0404209912745725
08/05/2016	21:50:25	-0.0392791279170113
08/05/2016	22:05:25	-0.0381970959516422
08/05/2016	22:20:25	-0.0371613647040222
08/05/2016	22:35:25	-0.0361855142079194
08/05/2016	22:50:25	-0.0352683786621408
08/05/2016	23:05:25	-0.0349976472803151
08/05/2016	23:20:25	-0.0342311199381192
08/05/2016	23:35:25	-0.033522281133783
08/05/2016	23:50:25	-0.032325596067509
08/06/2016	00:05:25	-0.0311872296070347
08/06/2016	00:20:25	-0.0312097243319061
08/06/2016	00:35:25	-0.0312908889062575
08/06/2016	00:50:25	-0.0309049253620079
08/06/2016	01:05:25	-0.0300533420691496
08/06/2016	01:20:25	-0.0292632494305604
08/06/2016	01:35:25	-0.0290457406066276
08/06/2016	01:50:25	-0.0293880168845455
08/06/2016	02:05:25	-0.0287800051843188
08/06/2016	02:20:25	-0.028222198168324
08/06/2016	02:35:25	-0.0282195335183871
08/06/2016	02:50:25	-0.0282675178264099
08/06/2016	03:05:25	-0.0283827127022486
08/06/2016	03:20:25	-0.0280823575173314
08/06/2016	03:35:25	-0.0278431997756095
08/06/2016	03:50:25	-0.0276612311160596
08/06/2016	04:05:25	-0.0275308303257478
08/06/2016	04:20:25	-0.0274433958136554
08/06/2016	04:35:25	-0.0273961909394322
08/06/2016	04:50:25	-0.0278372459065396
08/06/2016	05:05:25	-0.0283125203008923
08/06/2016	05:20:25	-0.0279278061045173
08/06/2016	05:35:25	-0.0275684119933724
08/06/2016	05:50:25	-0.0276713755260929
08/06/2016	06:05:25	-0.0273652580554377
08/06/2016	06:20:25	-0.027511875895044
08/06/2016	06:35:25	-0.0276850333748552
08/06/2016	06:50:25	-0.0270205172532495
08/06/2016	07:05:25	-0.0267972994839003
08/06/2016	07:20:25	-0.0270147471985926
08/06/2016	07:35:25	-0.0268328319773998
08/06/2016	07:50:25	-0.0265856224007331
08/06/2016	08:05:25	-0.0263631929542027
08/06/2016	08:20:25	-0.0261615366770135
08/06/2016	08:35:25	-0.0259809947264516
08/06/2016	08:50:25	-0.0258217153084066
08/06/2016	09:05:25	-0.0260119794401806
08/06/2016	09:20:25	-0.0259057018798827
08/06/2016	09:35:25	-0.0255073001682842
08/06/2016	09:50:25	-0.0254724703429256
08/06/2016	10:05:25	-0.0255050891492082
08/06/2016	10:20:25	-0.0253168047417914
