;Date	Time	Flow(CMS)
08/04/2016	17:15:25	0.00596556174668622
08/04/2016	17:30:25	0.00730472216567993
08/04/2016	17:45:25	0.0095529979422544
08/04/2016	18:00:25	0.012242040762698
08/04/2016	18:15:25	0.0141212448451884
08/04/2016	18:30:25	0.0157591605189948
08/04/2016	18:45:25	0.016142042762258
08/04/2016	19:00:25	0.013784140102651
08/04/2016	19:15:25	0.0094346760345738
08/04/2016	19:30:25	0.00360159225521993
08/04/2016	19:45:25	-0.00266530737401069
08/04/2016	20:00:25	-0.00887127402544539
08/04/2016	20:15:25	-0.0149242333653373
08/04/2016	20:30:25	-0.0194862978143205
08/04/2016	20:45:25	-0.0231463796304834
08/04/2016	21:00:25	-0.0254789059102932
08/04/2016	21:15:25	-0.0266835724084889
08/04/2016	21:30:25	-0.027503651355834
08/04/2016	21:45:25	-0.0269776340790616
08/04/2016	22:00:25	-0.0269786601769212
08/04/2016	22:15:25	-0.0264661968395399
08/04/2016	22:30:25	-0.0243765968980939
08/04/2016	22:45:25	-0.0225386648035508
08/04/2016	23:00:25	-0.0216164793608659
08/04/2016	23:15:25	-0.0205007457559531
08/04/2016	23:30:25	-0.0186517719468729
08/04/2016	23:45:25	-0.0172682497282587
08/05/2016	00:00:25	-0.0158077482086218
08/05/2016	00:15:25	-0.0142898685123073
08/05/2016	00:30:25	-0.0127404640599164
08/05/2016	00:45:25	-0.0117385833296481
08/05/2016	01:00:25	-0.0107349428190454
08/05/2016	01:15:25	-0.00916604415264962
08/05/2016	01:30:25	-0.00816915887255132
08/05/2016	01:45:25	-0.00718977581338714
08/05/2016	02:00:25	-0.00623679015192617
08/05/2016	02:15:25	-0.00532012462178887
08/05/2016	02:30:25	-0.00498746379283861
08/05/2016	02:45:25	-0.0047072535777004
08/05/2016	03:00:25	-0.00394295292686218
08/05/2016	03:15:25	-0.00270535410532263
08/05/2016	03:30:25	-0.00151580270404215
08/05/2016	03:45:25	-0.00089779712193549
08/05/2016	04:00:25	-0.00084333089387431
08/05/2016	04:15:25	-0.00083843203823993
08/05/2016	04:30:25	-0.00036927228337243
08/05/2016	04:45:25	5.105613677531e-05
08/05/2016	05:00:25	-6.416054058808e-05
08/05/2016	05:15:25	0.000266373760058656
08/05/2016	05:30:25	0.00055559827524217
08/05/2016	05:45:25	0.00030174888450145
08/05/2016	06:00:25	3.75154964809199e-06
08/05/2016	06:15:25	0.000122435156740021
08/05/2016	06:30:25	0.00067040969565993
08/05/2016	06:45:25	0.00118290038363636
08/05/2016	07:00:25	0.00166572145462441
08/05/2016	07:15:25	0.00119169556939421
08/05/2016	07:30:25	0.0006869200170088
08/05/2016	07:45:25	0.00106142543076214
08/05/2016	08:00:25	0.00140860732189675
08/05/2016	08:15:25	0.00172573058803519
08/05/2016	08:30:25	0.00157101622676789
08/05/2016	08:45:25	0.00137949837254463
08/05/2016	09:00:25	0.00160047606234604
08/05/2016	09:15:25	0.00221719157368121
