;Date	Time	Flow(CMS)
08/03/2016	17:58:37	0.00158358233898387
08/03/2016	18:13:37	0.00180123630488574
08/03/2016	18:28:37	0.00201163222405051
08/03/2016	18:43:37	0.00200056685767742
08/03/2016	18:58:37	0.00176785170074272
08/03/2016	19:13:37	0.00195883689070507
08/03/2016	19:28:37	0.00214250974491936
08/03/2016	19:43:37	0.00210568738982195
08/03/2016	19:58:37	0.00206179383673185
08/03/2016	20:13:37	0.00201066779385484
08/03/2016	20:28:37	0.00216041374358131
08/03/2016	20:43:37	0.00209463421576806
08/03/2016	20:58:37	0.00201853212998387
08/03/2016	21:13:37	0.00214096412470189
08/03/2016	21:28:37	0.0022529122711282
08/03/2016	21:43:37	0.00236090484245161
08/03/2016	21:58:37	0.00245760703855023
08/03/2016	22:13:37	0.00256220131859097
08/03/2016	22:28:37	0.00265518272520967
08/03/2016	22:43:37	0.00255840192164956
08/03/2016	22:58:37	0.00244901335511401
08/03/2016	23:13:37	0.00268242762688709
08/03/2016	23:28:37	0.00289909479297106
08/03/2016	23:43:37	0.00309640715054011
08/03/2016	23:58:37	0.00327017115782258
08/04/2016	00:13:37	0.00359189590213163
08/04/2016	00:28:37	0.00369614374461173
08/04/2016	00:43:37	0.00392781427511291
08/04/2016	00:58:37	0.00426921972191679
08/04/2016	01:13:37	0.00454117776363547
08/04/2016	01:28:37	0.00510880998808064
08/04/2016	01:43:37	0.00556862353247546
08/04/2016	01:58:37	0.00607070010912238
08/04/2016	02:13:37	0.00637225935882258
08/04/2016	02:28:37	0.00645437261423773
08/04/2016	02:43:37	0.00674552004156455
08/04/2016	02:58:37	0.00681807765374194
08/04/2016	03:13:37	0.00647451396336747
08/04/2016	03:28:37	0.00621606866117518
08/04/2016	03:43:37	0.0056279091611129
08/04/2016	03:58:37	0.00501637203640541
08/04/2016	04:13:37	0.00442781007032182
08/04/2016	04:28:37	0.00367945722616129
08/04/2016	04:43:37	0.00304727964871818
08/04/2016	04:58:37	0.00231241753946315
08/04/2016	05:13:37	0.00200078619035483
08/04/2016	05:28:37	0.00160698762376631
08/04/2016	05:43:37	0.000873512984963546
08/04/2016	05:58:37	0.000575824183225807
08/04/2016	06:13:37	0.000446305282479883
08/04/2016	06:28:37	0.000214007583785704
08/04/2016	06:43:37	0.00013221930803227
08/04/2016	06:58:37	0.000191853897565541
08/04/2016	07:13:37	0.000111913129781528
08/04/2016	07:28:37	-0.000119295748661283
08/04/2016	07:43:37	-0.000511316010317858
08/04/2016	07:58:37	-0.000805110467953808
08/04/2016	08:13:37	-0.00100866380011292
08/04/2016	08:28:37	-0.000864872670140748
08/04/2016	08:43:37	-0.000648984778053483
08/04/2016	08:58:37	-0.000635925205241948
08/04/2016	09:13:37	-0.000298263113860195
08/04/2016	09:28:37	-0.000176225572353107
08/04/2016	09:43:37	-0.000273953425209674
08/04/2016	09:58:37	-0.000329747383992214
08/04/2016	10:13:37	-0.000349386761804987
08/04/2016	10:28:37	-0.000337548978661298
08/04/2016	10:43:37	-0.000297970848250579
08/04/2016	10:58:37	-0.000234362059267915
08/04/2016	11:13:37	-0.000150432287000013
08/04/2016	11:28:37	-4.95414755108574e-05
08/04/2016	11:43:37	6.53799967531854e-05
08/04/2016	11:58:37	-6.08436654516164e-05
08/04/2016	12:13:37	7.42630543152066e-05
08/04/2016	12:28:37	0.000219393730015828
08/04/2016	12:43:37	0.000119265572354847
08/04/2016	12:58:37	0.000273747894424499
08/04/2016	13:13:37	0.000185226256720255
08/04/2016	13:28:37	9.92022269193436e-05
08/04/2016	13:43:37	0.000258893752929209
08/04/2016	13:58:37	0.000416997929017114
08/04/2016	14:13:37	0.000573003741887088
08/04/2016	14:28:37	0.000725647997390249
08/04/2016	14:43:37	0.000874124263134129
08/04/2016	14:58:37	0.000783783743064513
08/04/2016	15:13:37	0.000689355056747458
08/04/2016	15:28:37	0.00082449213931784
08/04/2016	15:43:37	0.000724223488870978
08/04/2016	15:58:37	0.000846158713769247
08/04/2016	16:13:37	0.0011904319809862
08/04/2016	16:28:37	0.00129833177967742
08/04/2016	16:43:37	0.00117335056266097
08/04/2016	16:58:37	0.00104202314693513
08/04/2016	17:13:37	0.00112967542440323
08/04/2016	17:28:37	0.00120993387404246
08/04/2016	17:43:37	0.00128263724340736
08/04/2016	17:58:37	0.00134808096795161
08/04/2016	18:13:37	0.00140645344042682
08/04/2016	18:28:37	0.00145791599635168
08/04/2016	18:43:37	0.00150276407046774
08/04/2016	18:58:37	0.00154086346969886
08/04/2016	19:13:37	0.00157205295410835
08/04/2016	19:28:37	0.00159617123441935
08/04/2016	19:43:37	0.00161321825711604
08/04/2016	19:58:37	0.00162332821840628
08/04/2016	20:13:37	0.00162572181464517
08/04/2016	20:28:37	0.00162023770100534
08/04/2016	20:43:37	0.00160701007468542
08/04/2016	20:58:37	0.00159576426804838
08/04/2016	21:13:37	0.00177829688007759
08/04/2016	21:28:37	0.00196353632050738
08/04/2016	21:43:37	0.00195858405629032
08/04/2016	21:58:37	0.00194306643455873
08/04/2016	22:13:37	0.0019172789539921
08/04/2016	22:28:37	0.00205735553214516
08/04/2016	22:43:37	0.00218592615628005
08/04/2016	22:58:37	0.00230223873902854
08/04/2016	23:13:37	0.00240675000762904
08/04/2016	23:28:37	0.00232453484461807
08/04/2016	23:43:37	0.00240560469455075
08/04/2016	23:58:37	0.00247532995443549
08/05/2016	00:13:37	0.00236031696483109
08/05/2016	00:28:37	0.00240692338592312
08/05/2016	00:43:37	0.0026145312056129
08/05/2016	00:58:37	0.00280939703152189
08/05/2016	01:13:37	0.00281823436992312
08/05/2016	01:28:37	0.00281271690120968
08/05/2016	01:43:37	0.00296355046733135
08/05/2016	01:58:37	0.00309535180703578
08/05/2016	02:13:37	0.00320379323366129
08/05/2016	02:28:37	0.00345605933661747
08/05/2016	02:43:37	0.00367426607006591
08/05/2016	02:58:37	0.00385032177756452
08/05/2016	03:13:37	0.0039723722891698
08/05/2016	03:28:37	0.0042039981530328
08/05/2016	03:43:37	0.0045314896995
08/05/2016	03:58:37	0.004769650263695
08/05/2016	04:13:37	0.00508009778512871
08/05/2016	04:28:37	0.00528720139712902
08/05/2016	04:43:37	0.00541814395051203
08/05/2016	04:58:37	0.00545900674150697
08/05/2016	05:13:37	0.00559054681400001
08/05/2016	05:28:37	0.00561347769858707
08/05/2016	05:43:37	0.00555196279229069
08/05/2016	05:58:37	0.00520444016941935
08/05/2016	06:13:37	0.00482201644841621
08/05/2016	06:28:37	0.00464994263625865
08/05/2016	06:43:37	0.00427557236908064
08/05/2016	06:58:37	0.00394514803466759
08/05/2016	07:13:37	0.0036809006930079
08/05/2016	07:28:37	0.00326425786666129
08/05/2016	07:43:37	0.00270398501421609
08/05/2016	07:58:37	0.00247830350938344
08/05/2016	08:13:37	0.00235530807450001
08/05/2016	08:28:37	0.00209911540033088
08/05/2016	08:43:37	0.00194569023899716
08/05/2016	08:58:37	0.00189290866353226
08/05/2016	09:13:37	0.0016927139496147
08/05/2016	09:28:37	0.001338763138393
08/05/2016	09:43:37	0.00106948975753226
08/05/2016	09:58:37	0.000879866623602193
08/05/2016	10:13:37	0.000763469307257885
08/05/2016	10:28:37	0.000714195919967751
08/05/2016	10:43:37	0.00072701929021363
08/05/2016	10:58:37	0.000553774190569157
08/05/2016	11:13:37	0.000431496837112903
08/05/2016	11:28:37	0.000356879966076074
08/05/2016	11:43:37	0.000323419279288731
08/05/2016	11:58:37	0.000568662016112898
08/05/2016	12:13:37	0.000607512086484713
08/05/2016	12:28:37	0.000436716555425754
08/05/2016	12:43:37	0.000532609116403216
08/05/2016	12:58:37	0.000653258931989582
08/05/2016	13:13:37	0.000557353214125933
08/05/2016	13:28:37	0.000717464877016142
08/05/2016	13:43:37	0.000660588217859299
08/05/2016	13:58:37	0.000617098663345308
08/05/2016	14:13:37	0.000821482127274193
08/05/2016	14:28:37	0.000803204957975093
08/05/2016	14:43:37	0.000794603621651876
08/05/2016	14:58:37	0.000794226505112896
08/05/2016	15:13:37	0.00080048782615063
08/05/2016	15:28:37	0.00103766432037094
08/05/2016	15:43:37	0.00127717874079032
08/05/2016	15:58:37	0.00129104465823274
08/05/2016	16:13:37	0.00130542001308822
08/05/2016	16:28:37	0.00131933706390323
08/05/2016	16:43:37	0.00133150544387733
08/05/2016	16:58:37	0.00134141417865369
08/05/2016	17:13:37	0.00134809552662903
08/05/2016	17:28:37	0.00156876131145159
08/05/2016	17:43:37	0.00156613891010993
08/05/2016	17:58:37	0.00133942187090323
08/05/2016	18:13:37	0.00153909117104125
08/05/2016	18:28:37	0.00173190484978962
08/05/2016	18:43:37	0.00170142875087096
08/05/2016	18:58:37	0.00166337037339425
08/05/2016	19:13:37	0.00161888595427851
08/05/2016	19:28:37	0.00177664376256452
08/05/2016	19:43:37	0.00171721042811513
08/05/2016	19:58:37	0.00164764297094099
08/05/2016	20:13:37	0.00198675669030644
08/05/2016	20:28:37	0.00210945856621528
08/05/2016	20:43:37	0.00201666211194592
08/05/2016	20:58:37	0.0019166331668387
08/05/2016	21:13:37	0.00182506155029689
08/05/2016	21:28:37	0.00192904260303804
08/05/2016	21:43:37	0.00203264201624193
08/05/2016	21:58:37	0.00212656396476605
08/05/2016	22:13:37	0.00238984406353335
08/05/2016	22:28:37	0.00246454536651614
08/05/2016	22:43:37	0.00235125865710973
08/05/2016	22:58:37	0.00240590563751514
08/05/2016	23:13:37	0.00262690055396774
08/05/2016	23:28:37	0.00265775638497467
08/05/2016	23:43:37	0.00267251036089043
08/05/2016	23:58:37	0.00284450016988709
08/06/2016	00:13:37	0.00299148991558362
08/06/2016	00:28:37	0.0031054151773104
08/06/2016	00:43:37	0.00335125369741935
08/06/2016	00:58:37	0.00389269118222159
08/06/2016	01:13:37	0.00435493356152338
08/06/2016	01:28:37	0.00453869937793549
08/06/2016	01:43:37	0.00501944073420983
08/06/2016	01:58:37	0.0055523860346408
08/06/2016	02:13:37	0.00588556296812903
08/06/2016	02:28:37	0.00641396358023773
08/06/2016	02:43:37	0.00669409694775216
08/06/2016	02:58:37	0.006506143416
08/06/2016	03:13:37	0.00631610747342813
08/06/2016	03:28:37	0.0059432610158047
08/06/2016	03:43:37	0.00546125462643548
08/06/2016	03:58:37	0.00493495876515399
08/06/2016	04:13:37	0.00419857182689988
08/06/2016	04:28:37	0.00355260173943549
08/06/2016	04:43:37	0.00279504569345648
08/06/2016	04:58:37	0.00195663360281034
08/06/2016	05:13:37	0.00130923718004839
08/06/2016	05:28:37	0.000865732459308565
08/06/2016	05:43:37	0.000366595231386843
08/06/2016	05:58:37	-0.000195806269967724
08/06/2016	06:13:37	-0.000303982139941445
08/06/2016	06:28:37	-0.00049961264056155
08/06/2016	06:43:37	-0.000795573856564511
08/06/2016	06:58:37	-0.000941857637102959
08/06/2016	07:13:37	-0.000950319645153526
08/06/2016	07:28:37	-0.000835851290483878
08/06/2016	07:43:37	-0.000878511773262516
08/06/2016	07:58:37	-0.00108959144396804
08/06/2016	08:13:37	-0.00121180016146775
08/06/2016	08:28:37	-0.00125392900534109
08/06/2016	08:43:37	-0.00122605786353969
08/06/2016	08:58:37	-0.00113504237156453
08/06/2016	09:13:37	-0.000990155887079312
08/06/2016	09:28:37	-0.000796641181290398
08/06/2016	09:43:37	-0.000825526816419371
08/06/2016	09:58:37	-0.000816188222523542
08/06/2016	10:13:37	-0.00103258755737931
08/06/2016	10:28:37	-0.00121936537754838
08/06/2016	10:43:37	-0.00112129633700079
08/06/2016	10:58:37	-0.00074679153002492
08/06/2016	11:13:37	-0.000610499894806463
08/06/2016	11:28:37	-0.000715942650305181
08/06/2016	11:43:37	-0.00055427732354741
08/06/2016	11:58:37	-0.000383258757919363
08/06/2016	12:13:37	-0.000205145005062153
08/06/2016	12:28:37	-0.00026817958118027
08/06/2016	12:43:37	-0.000326753922677416
08/06/2016	12:58:37	-0.000135850321659162
08/06/2016	13:13:37	5.54014085259879e-05
08/06/2016	13:28:37	5.7699085645136e-06
08/06/2016	13:43:37	-4.41059201845017e-05
08/06/2016	13:58:37	0.000144585930690574
