;Date	Time	CMS/length
08/10/2016	00:40:12	0.000116716693617755
08/10/2016	00:55:12	0.000114079868895796
08/10/2016	01:10:12	0.000115892311370102
08/10/2016	01:25:12	0.000117455727156738
08/10/2016	01:40:12	0.000118722846389549
08/10/2016	01:55:12	0.000123716671684638
08/10/2016	02:10:12	0.000128288685864355
08/10/2016	02:25:12	0.000132354526726073
08/10/2016	02:40:12	0.000135811313526019
08/10/2016	02:55:12	0.00013853358782388
08/10/2016	03:10:12	0.000144459934129654
08/10/2016	03:25:12	0.000153431803753058
08/10/2016	03:40:12	0.000165857127203349
08/10/2016	03:55:12	0.000181548589169275
08/10/2016	04:10:12	0.000191564776396246
08/10/2016	04:25:12	0.000199790903777483
08/10/2016	04:40:12	0.000214797837147224
08/10/2016	04:55:12	0.000227714300115448
08/10/2016	05:10:12	0.000234385586764598
08/10/2016	05:25:12	0.000238898380961445
08/10/2016	05:40:12	0.000246027126207744
08/10/2016	05:55:12	0.000251905182513655
08/10/2016	06:10:12	0.000256256426132934
08/10/2016	06:25:12	0.000259463638709282
08/10/2016	06:40:12	0.000257293660006547
08/10/2016	06:55:12	0.000254845905504808
08/10/2016	07:10:12	0.000247881050453037
08/10/2016	07:25:12	0.000241449094201955
08/10/2016	07:40:12	0.000241716004866488
08/10/2016	07:55:12	0.000240802492667254
08/10/2016	08:10:12	0.000236579623614025
08/10/2016	08:25:12	0.000226850587172092
08/10/2016	08:40:12	0.000218695624943724
08/10/2016	08:55:12	0.000217982400863018
08/10/2016	09:10:12	0.000213055917081853
08/10/2016	09:25:12	0.000209713711751589
08/10/2016	09:40:12	0.000207904344537857
08/10/2016	09:55:12	0.000201729453989674
08/10/2016	10:10:12	0.000196933163832151
08/10/2016	10:25:12	0.000193426996734352
08/10/2016	10:40:12	0.000191120417658537
08/10/2016	10:55:12	0.000189914576779413
08/10/2016	11:10:12	0.000183886423387277
08/10/2016	11:25:12	0.000178776049446654
08/10/2016	11:40:12	0.000180321235780562
08/10/2016	11:55:12	0.00017678485075334
08/10/2016	12:10:12	0.000168088705107142
08/10/2016	12:25:12	0.000165813636311207
08/10/2016	12:40:12	0.000164065316210633
08/10/2016	12:55:12	0.000162790246925834
08/10/2016	13:10:12	0.000167769587127859
08/10/2016	13:25:12	0.000167299044118138
08/10/2016	13:40:12	0.000161331292883909
08/10/2016	13:55:12	0.000155657694655807
08/10/2016	14:10:12	0.000156073922291355
08/10/2016	14:25:12	0.000153226813237862
08/10/2016	14:40:12	0.000145928431461245
08/10/2016	14:55:12	0.000148143697104689
08/10/2016	15:10:12	0.000150531802029662
08/10/2016	15:25:12	0.000148417202645491
08/10/2016	15:40:12	0.000146440463358798
08/10/2016	15:55:12	0.000144581007953095
08/10/2016	16:10:12	0.000142824502691306
08/10/2016	16:25:12	0.000141150232278221
08/10/2016	16:40:12	0.000139539747938239
08/10/2016	16:55:12	0.000137974600760472
08/10/2016	17:10:12	0.000136440177951423
08/10/2016	17:25:12	0.000134922285978562
08/10/2016	17:40:12	0.000133404464031396
08/10/2016	17:55:12	0.000131880328810592
08/10/2016	18:10:12	0.000130339732486448
08/10/2016	18:25:12	0.000128774585634073
08/10/2016	18:40:12	0.000127180632289272
08/10/2016	18:55:12	0.000126136337803296
08/10/2016	19:10:12	0.000125055006322594
08/10/2016	19:25:12	0.000123353986557556
08/10/2016	19:40:12	0.000121609694644329
08/10/2016	19:55:12	0.000115733408817831
08/10/2016	20:10:12	0.000109799571977805
08/10/2016	20:25:12	0.000108465153916244
08/10/2016	20:40:12	0.000111732202909286
08/10/2016	20:55:12	0.000114354881218816
08/10/2016	21:10:12	0.000112833291890196
08/10/2016	21:25:12	0.000111243792376735
08/10/2016	21:40:12	0.00010957802659699
08/10/2016	21:55:12	0.000107832085790753
08/10/2016	22:10:12	0.000106005969965036
08/10/2016	22:25:12	0.000108754499618932
08/10/2016	22:40:12	0.000106751357067585
08/10/2016	22:55:12	0.000104649521299583
08/10/2016	23:10:12	0.000107105942006199
08/10/2016	23:25:12	0.000109457351716183
08/10/2016	23:40:12	0.00011111089283228
08/10/2016	23:55:12	0.000108558440014148
08/11/2016	00:10:12	0.000106448711627423
08/11/2016	00:25:12	0.000108259041436925
08/11/2016	00:40:12	0.000109890358737249
08/11/2016	00:55:12	0.000111317972147214
08/11/2016	01:10:12	0.000116585396168925
08/11/2016	01:25:12	0.000117492432890663
08/11/2016	01:40:12	0.000118055912076744
08/11/2016	01:55:12	0.000122278131678661
08/11/2016	02:10:12	0.00012599417781665
08/11/2016	02:25:12	0.00013316943982934
08/11/2016	02:40:12	0.00013958139127156
08/11/2016	02:55:12	0.000145059185246914
08/11/2016	03:10:12	0.000157558162275613
08/11/2016	03:25:12	0.000173347976847535
08/11/2016	03:40:12	0.000183417395524077
08/11/2016	03:55:12	0.000191548541107887
08/11/2016	04:10:12	0.000206761214196647
08/11/2016	04:25:12	0.000223527752735586
08/11/2016	04:40:12	0.000237533048086466
08/11/2016	04:55:12	0.000249790065278838
08/11/2016	05:10:12	0.000259108886657461
08/11/2016	05:25:12	0.000265623183032777
08/11/2016	05:40:12	0.000270220058016651
08/11/2016	05:55:12	0.000272773726193556
08/11/2016	06:10:12	0.00027386230175048
08/11/2016	06:25:12	0.000274710486516257
08/11/2016	06:40:12	0.000271299216367116
08/11/2016	06:55:12	0.000265390236469701
08/11/2016	07:10:12	0.000250508287977487
08/11/2016	07:25:12	0.000242812935051359
08/11/2016	07:40:12	0.000242629185313765
08/11/2016	07:55:12	0.000232695799852315
08/11/2016	08:10:12	0.00022479533665306
08/11/2016	08:25:12	0.000218985408423226
08/11/2016	08:40:12	0.000215257784359225
08/11/2016	08:55:12	0.000207730492922829
08/11/2016	09:10:12	0.000202149607280071
08/11/2016	09:25:12	0.000204236700713318
08/11/2016	09:40:12	0.000202213426888843
08/11/2016	09:55:12	0.000195952118026318
08/11/2016	10:10:12	0.000191151713814774
08/11/2016	10:25:12	0.000187686699952098
08/11/2016	10:40:12	0.000185441850104568
08/11/2016	10:55:12	0.000184306053171489
08/11/2016	11:10:12	0.000178345898529626
08/11/2016	11:25:12	0.000173297169163875
08/11/2016	11:40:12	0.000174899859781597
08/11/2016	11:55:12	0.000171416973162447
08/11/2016	12:10:12	0.000162772280784905
08/11/2016	12:25:12	0.000160550710366158
08/11/2016	12:40:12	0.000158866176647126
08/11/2016	12:55:12	0.00015766096865823
08/11/2016	13:10:12	0.000156885899518097
08/11/2016	13:25:12	0.000156503932153539
08/11/2016	13:40:12	0.000162308362500985
08/11/2016	13:55:12	0.00016261148206839
08/11/2016	14:10:12	0.00015737204008905
08/11/2016	14:25:12	0.000146553000010157
08/11/2016	14:40:12	0.000141780635803304
08/11/2016	14:55:12	0.000143034372074734
08/11/2016	15:10:12	0.000144473293222562
08/11/2016	15:25:12	0.000146076823522977
08/11/2016	15:40:12	0.000141993858710413
08/11/2016	15:55:12	0.000138036309179366
08/11/2016	16:10:12	0.000135937824205949
08/11/2016	16:25:12	0.000134512525259907
08/11/2016	16:40:12	0.000132580706770825
08/11/2016	16:55:12	0.000131297383051215
08/11/2016	17:10:12	0.000134728686503149
08/11/2016	17:25:12	0.000133535897542459
08/11/2016	17:40:12	0.000127704612945695
08/11/2016	17:55:12	0.000126546803279361
08/11/2016	18:10:12	0.000125388993530175
08/11/2016	18:25:12	0.000124216780498603
08/11/2016	18:40:12	0.000123023991254031
08/11/2016	18:55:12	0.000121804452978408
08/11/2016	19:10:12	0.000125209006128504
08/11/2016	19:25:12	0.000123913336129076
08/11/2016	19:40:12	0.000127235665431112
08/11/2016	19:55:12	0.000125845345197201
08/11/2016	20:10:12	0.000119738259812005
08/11/2016	20:25:12	0.000122895898733398
08/11/2016	20:40:12	0.000121330691201663
08/11/2016	20:55:12	0.000120282281112516
08/11/2016	21:10:12	0.000119163983675219
08/11/2016	21:25:12	0.000117386913580029
08/11/2016	21:40:12	0.000115527385659391
08/11/2016	21:55:12	0.000114164160786937
08/11/2016	22:10:12	0.000117371599747936
08/11/2016	22:25:12	0.000115234365579162
08/11/2016	22:40:12	0.000112990145638198
08/11/2016	22:55:12	0.000115878664955486
08/11/2016	23:10:12	0.000113980532413991
08/11/2016	23:25:12	0.000111940352375606
08/11/2016	23:40:12	0.00011439883013117
08/11/2016	23:55:12	0.00011608124079427
08/12/2016	00:10:12	0.000122190209535627
08/12/2016	00:25:12	0.000123916175743748
08/12/2016	00:40:12	0.000120577722541793
08/12/2016	00:55:12	0.000125441915799474
08/12/2016	01:10:12	0.000133662443548346
08/12/2016	01:25:12	0.000140907743990728
08/12/2016	01:40:12	0.000151489148289958
08/12/2016	01:55:12	0.00016902002600392
08/12/2016	02:10:12	0.000184736587801559
08/12/2016	02:25:12	0.000206604780745653
08/12/2016	02:40:12	0.000233099419591359
08/12/2016	02:55:12	0.000254991685552822
08/12/2016	03:10:12	0.000275845903002282
08/12/2016	03:25:12	0.000294727855022831
08/12/2016	03:40:12	0.000309953829599977
08/12/2016	03:55:12	0.000322824788466216
08/12/2016	04:10:12	0.000330746147864463
08/12/2016	04:25:12	0.000333572975031823
08/12/2016	04:40:12	0.000333360720577875
08/12/2016	04:55:12	0.000332265761888684
08/12/2016	05:10:12	0.000320604209441168
08/12/2016	05:25:12	0.000311642252655925
08/12/2016	05:40:12	0.000312379133373563
08/12/2016	05:55:12	0.000300245641554935
08/12/2016	06:10:12	0.000281455011720782
08/12/2016	06:25:12	0.000267787731528238
08/12/2016	06:40:12	0.000259186400720537
08/12/2016	06:55:12	0.000255463669114021
08/12/2016	07:10:12	0.000250515246766318
08/12/2016	07:25:12	0.000244016030943202
08/12/2016	07:40:12	0.000241455084663329
08/12/2016	07:55:12	0.000242486728835847
08/12/2016	08:10:12	0.000240938772929918
08/12/2016	08:25:12	0.000236484056626092
08/12/2016	08:40:12	0.000234656910748418
08/12/2016	08:55:12	0.000235195910306516
08/12/2016	09:10:12	0.000237856307504085
08/12/2016	09:25:12	0.000236589476679198
08/12/2016	09:40:12	0.000231181426933793
08/12/2016	09:55:12	0.000227269261183858
08/12/2016	10:10:12	0.000224692267869286
08/12/2016	10:25:12	0.000223296452567083
08/12/2016	10:40:12	0.000222935615739878
08/12/2016	10:55:12	0.000217659680003888
08/12/2016	11:10:12	0.000219010776014168
08/12/2016	11:25:12	0.000221059511936664
08/12/2016	11:40:12	0.000217890789200624
08/12/2016	11:55:12	0.000221075217189455
08/12/2016	12:10:12	0.000218879635049156
08/12/2016	12:25:12	0.000211229968867862
08/12/2016	12:40:12	0.000209717403326938
08/12/2016	12:55:12	0.000208449693172271
08/12/2016	13:10:12	0.000201538708598724
08/12/2016	13:25:12	0.000194757353460488
08/12/2016	13:40:12	0.000193884925054946
08/12/2016	13:55:12	0.000193049533532005
08/12/2016	14:10:12	0.000186385461785
08/12/2016	14:25:12	0.000185510753365899
08/12/2016	14:40:12	0.000184566085837943
08/12/2016	14:55:12	0.000177700478641105
08/12/2016	15:10:12	0.000176543987739886
08/12/2016	15:25:12	0.000175249636895625
08/12/2016	15:40:12	0.000167968391803731
08/12/2016	15:55:12	0.000160503907500278
08/12/2016	16:10:12	0.000152841892324924
08/12/2016	16:25:12	0.000150794342422936
08/12/2016	16:40:12	0.000148522512460019
08/12/2016	16:55:12	0.000146022399411163
08/12/2016	17:10:12	0.000149114230219702
08/12/2016	17:25:12	0.000146132635635898
08/12/2016	17:40:12	0.000137065382816935
08/12/2016	17:55:12	0.0001335592097013
08/12/2016	18:10:12	0.00013560771750784
08/12/2016	18:25:12	0.000131552048973104
08/12/2016	18:40:12	0.000128964509610138
08/12/2016	18:55:12	0.000127843019608609
08/12/2016	19:10:12	0.000125855029922388
08/12/2016	19:25:12	0.000124175926879622
08/12/2016	19:40:12	0.000126894567618775
08/12/2016	19:55:12	0.000129349833818473
08/12/2016	20:10:12	0.000122225661956768
08/12/2016	20:25:12	0.000119511579467183
08/12/2016	20:40:12	0.000121217874321785
08/12/2016	20:55:12	0.000122693807888222
08/12/2016	21:10:12	0.000119282286409467
08/12/2016	21:25:12	0.000115652658043691
08/12/2016	21:40:12	0.000116474270932229
08/12/2016	21:55:12	0.000117094157238603
08/12/2016	22:10:12	0.000118103267469358
08/12/2016	22:25:12	0.000114257925343485
08/12/2016	22:40:12	0.00010963241282601
08/12/2016	22:55:12	0.000110051080203162
08/12/2016	23:10:12	0.000110266043755677
08/12/2016	23:25:12	0.000109684364280445
08/12/2016	23:40:12	0.000109458998491987
08/12/2016	23:55:12	0.00011365606591539
08/13/2016	00:10:12	0.000117007200218564
08/13/2016	00:25:12	0.000115973284434832
08/13/2016	00:40:12	0.000119236287133843
08/13/2016	00:55:12	0.000126139657435541
08/13/2016	01:10:12	0.000141249872831873
08/13/2016	01:25:12	0.000164439290761035
08/13/2016	01:40:12	0.000182704376099565
08/13/2016	01:55:12	0.000191120626313118
08/13/2016	02:10:12	0.00019749341033683
08/13/2016	02:25:12	0.000206605682970292
08/13/2016	02:40:12	0.000218449453890173
08/13/2016	02:55:12	0.000235785990832546
08/13/2016	03:10:12	0.000253672725708943
08/13/2016	03:25:12	0.000281084475627168
08/13/2016	03:40:12	0.000311884400706861
08/13/2016	03:55:12	0.000334893494840833
08/13/2016	04:10:12	0.000356811394983785
08/13/2016	04:25:12	0.000362761135030629
08/13/2016	04:40:12	0.000357141456633693
08/13/2016	04:55:12	0.00035889474163242
08/13/2016	05:10:12	0.000358170791469776
08/13/2016	05:25:12	0.000351005114709429
08/13/2016	05:40:12	0.000339084951947125
08/13/2016	05:55:12	0.000323782728874895
08/13/2016	06:10:12	0.000311931127652321
08/13/2016	06:25:12	0.000304190640029836
08/13/2016	06:40:12	0.000300923284820844
08/13/2016	06:55:12	0.000290601790964042
08/13/2016	07:10:12	0.000279015512435472
08/13/2016	07:25:12	0.00027183869774169
08/13/2016	07:40:12	0.000263014381631407
08/13/2016	07:55:12	0.000258091298374701
08/13/2016	08:10:12	0.000256769035814354
08/13/2016	08:25:12	0.000252918493141469
08/13/2016	08:40:12	0.000252074241744689
08/13/2016	08:55:12	0.000253960441279255
08/13/2016	09:10:12	0.000252489263207651
08/13/2016	09:25:12	0.000247411736484622
08/13/2016	09:40:12	0.000238501523824142
08/13/2016	09:55:12	0.000237212060334847
08/13/2016	10:10:12	0.000237533706841399
08/13/2016	10:25:12	0.000239297617549182
08/13/2016	10:40:12	0.00024234535596693
08/13/2016	10:55:12	0.000234876237463047
08/13/2016	11:10:12	0.000234237745048977
08/13/2016	11:25:12	0.000234485961671356
08/13/2016	11:40:12	0.000229687500942411
08/13/2016	11:55:12	0.000225567929948802
08/13/2016	12:10:12	0.000216208510975794
08/13/2016	12:25:12	0.000213177538190053
08/13/2016	12:40:12	0.000210568375854511
08/13/2016	12:55:12	0.000208300776594871
08/13/2016	13:10:12	0.000206300543843008
08/13/2016	13:25:12	0.000204508375431975
08/13/2016	13:40:12	0.000208686628139555
08/13/2016	13:55:12	0.000207116434808152
08/13/2016	14:10:12	0.000199736313394452
08/13/2016	14:25:12	0.000192310924141098
08/13/2016	14:40:12	0.000184791008133397
08/13/2016	14:55:12	0.000182961677362831
08/13/2016	15:10:12	0.000180957449402608
08/13/2016	15:25:12	0.000172914899359757
08/13/2016	15:40:12	0.000164641772659624
08/13/2016	15:55:12	0.000167784919343429
08/13/2016	16:10:12	0.000170674979401922
08/13/2016	16:25:12	0
