;Date	Time	Flow(CMS)
08/05/2016	23:40:26	-0.000314372890697361
08/05/2016	23:55:26	-0.000296652470573213
08/06/2016	00:10:26	-0.000283053787433695
08/06/2016	00:25:26	-0.000267501592549853
08/06/2016	00:40:26	-0.000250513472255133
08/06/2016	00:55:26	-0.000232497060147097
08/06/2016	01:10:26	-0.000213757834552199
08/06/2016	01:25:26	-0.000194586589970194
08/06/2016	01:40:26	-0.000175224296366643
08/06/2016	01:55:26	-0.00016217657480088
08/06/2016	02:10:26	-0.000149274577012666
08/06/2016	02:25:26	-0.000136548693659287
08/06/2016	02:40:26	-0.000124242732642229
08/06/2016	02:55:26	-0.000106247862745725
08/06/2016	03:10:26	-9.48292291701127e-05
08/06/2016	03:25:26	-8.40089095164224e-05
08/06/2016	03:40:26	-7.36515970402224e-05
08/06/2016	03:55:26	-6.3893092079194e-05
08/06/2016	04:10:26	-5.47217366214078e-05
08/06/2016	04:25:26	-5.2014422803151e-05
08/06/2016	04:40:26	-4.43491493811925e-05
08/06/2016	04:55:26	-3.72607613378298e-05
08/06/2016	05:10:26	-2.52939106750898e-05
08/06/2016	05:25:26	-1.39102460703475e-05
08/06/2016	05:40:26	-1.41351933190614e-05
08/06/2016	05:55:26	-1.49468390625748e-05
08/06/2016	06:10:26	-1.10872036200791e-05
08/06/2016	06:25:26	-2.5713706914957e-06
08/06/2016	06:40:26	5.3295556943963e-06
08/06/2016	06:55:26	7.5046439337242e-06
08/06/2016	07:10:26	4.0818811545454e-06
08/06/2016	07:25:26	1.01619981568121e-05
08/06/2016	07:40:26	1.57400683167597e-05
08/06/2016	07:55:26	1.5766714816129e-05
08/06/2016	08:10:26	1.52868717359007e-05
08/06/2016	08:25:26	1.41349229775138e-05
08/06/2016	08:40:26	1.71384748266863e-05
08/06/2016	08:55:26	1.95300522439047e-05
08/06/2016	09:10:26	2.13497388394037e-05
08/06/2016	09:25:26	2.26537467425221e-05
08/06/2016	09:40:26	2.3528091863446e-05
08/06/2016	09:55:26	2.40001406056778e-05
08/06/2016	10:10:26	1.95895909346042e-05
08/06/2016	10:25:26	1.48368469910768e-05
08/06/2016	10:40:26	1.86839889548266e-05
08/06/2016	10:55:26	2.22779300662757e-05
08/06/2016	11:10:26	2.12482947390714e-05
08/06/2016	11:25:26	2.43094694456225e-05
08/06/2016	11:40:26	2.28432910495601e-05
08/06/2016	11:55:26	2.11117162514482e-05
08/06/2016	12:10:26	2.77568774675053e-05
08/06/2016	12:25:26	2.9989055160997e-05
08/06/2016	12:40:26	2.78145780140745e-05
08/06/2016	12:55:26	2.96337302260019e-05
08/06/2016	13:10:26	3.21058259926686e-05
08/06/2016	13:25:26	3.43301204579732e-05
08/06/2016	13:40:26	3.63466832298646e-05
08/06/2016	13:55:26	3.81521027354839e-05
08/06/2016	14:10:26	3.97448969159335e-05
08/06/2016	14:25:26	3.78422555981943e-05
08/06/2016	14:40:26	3.8905031201173e-05
08/06/2016	14:55:26	4.28890483171584e-05
08/06/2016	15:10:26	4.32373465707439e-05
08/06/2016	15:25:26	4.29111585079179e-05
08/06/2016	15:40:26	4.47940025820861e-05
08/06/2016	15:55:26	5.17402604452181e-05
08/06/2016	16:10:26	6.67666496873901e-05
08/06/2016	16:25:26	9.92106182824373e-05
08/06/2016	16:40:26	0.000147351495813336
08/06/2016	16:55:26	0.000211896513743695
08/06/2016	17:10:26	0.000292891497981814
08/06/2016	17:25:26	0.000364683911346334
08/06/2016	17:40:26	0.000386351930263636
08/06/2016	17:55:26	0.000316906343950084
08/06/2016	18:10:26	0.00016500446740168
08/06/2016	18:25:26	-9.93465195366601e-06
08/06/2016	18:40:26	-0.000168816621875204
08/06/2016	18:55:26	-0.000296539849225205
08/06/2016	19:10:26	-0.000393606618152493
08/06/2016	19:25:26	-0.000466140837668183
08/06/2016	19:40:26	-0.00050028883230825
08/06/2016	19:55:26	-0.00051025510176393
08/06/2016	20:10:26	-0.000516487605608447
08/06/2016	20:25:26	-0.000508799323204927
08/06/2016	20:40:26	-0.000490216618249267
08/06/2016	20:55:26	-0.000463333344927125
08/06/2016	21:10:26	-0.000430287320554214
08/06/2016	21:25:26	-0.000399938351756012
08/06/2016	21:40:26	-0.000373537158247391
08/06/2016	21:55:26	-0.000351840380677555
08/06/2016	22:10:26	-0.00032086444422522
08/06/2016	22:25:26	-0.000295999157436819
08/06/2016	22:40:26	-0.000277625269144216
08/06/2016	22:55:26	-0.000251475153728153
08/06/2016	23:10:26	-0.000232379622489173
08/06/2016	23:25:26	-0.000220499074017549
08/06/2016	23:40:26	-0.000201924322268915
08/06/2016	23:55:26	-0.000176875214795113
08/07/2016	00:10:26	-0.000159152613508427
08/07/2016	00:25:26	-0.000141936938612024
08/07/2016	00:40:26	-0.00012521995380701
08/07/2016	00:55:26	-0.000109237661710259
08/07/2016	01:10:26	-9.38728322536656e-05
08/07/2016	01:25:26	-8.57790182205234e-05
08/07/2016	01:40:26	-7.83975391675346e-05
08/07/2016	01:55:26	-6.55228370475075e-05
08/07/2016	02:10:26	-5.3554451355735e-05
08/07/2016	02:25:26	-4.87570721342761e-05
08/07/2016	02:40:26	-3.87302686252201e-05
08/07/2016	02:55:26	-2.95301096652833e-05
08/07/2016	03:10:26	-2.12097890447803e-05
08/07/2016	03:25:26	-1.36076095935485e-05
08/07/2016	03:40:26	-6.8681660302803e-06
08/07/2016	03:55:26	4.82380807043e-06
08/07/2016	04:10:26	9.8484642096776e-06
08/07/2016	04:25:26	1.40299391132914e-05
08/07/2016	04:40:26	2.32036357876001e-05
08/07/2016	04:55:26	2.61805876357772e-05
08/07/2016	05:10:26	2.84741819284036e-05
08/07/2016	05:25:26	3.55572600709449e-05
08/07/2016	05:40:26	4.19081300302051e-05
08/07/2016	05:55:26	4.23421965490764e-05
08/07/2016	06:10:26	4.75160387628083e-05
08/07/2016	06:25:26	5.21027906835776e-05
08/07/2016	06:40:26	5.07570744890504e-05
08/07/2016	06:55:26	5.40978835951156e-05
08/07/2016	07:10:26	5.18462862463342e-05
08/07/2016	07:25:26	4.91640237722501e-05
08/07/2016	07:40:26	5.61503308979843e-05
08/07/2016	07:55:26	6.26517660709678e-05
08/07/2016	08:10:26	5.86858156373901e-05
08/07/2016	08:25:26	5.41802039466884e-05
08/07/2016	08:40:26	4.93176636956012e-05
08/07/2016	08:55:26	5.35692501623141e-05
08/07/2016	09:10:26	5.7309063468319e-05
08/07/2016	09:25:26	5.56767892692081e-05
08/07/2016	09:40:26	5.83437527670192e-05
08/07/2016	09:55:26	5.58526324831295e-05
08/07/2016	10:10:26	5.76417627219941e-05
08/07/2016	10:25:26	5.90594158373201e-05
08/07/2016	10:40:26	5.54470012548182e-05
08/07/2016	10:55:26	5.59653205730206e-05
08/07/2016	11:10:26	5.59650416475625e-05
08/07/2016	11:25:26	5.54574319749364e-05
08/07/2016	11:40:26	5.90234149994135e-05
08/07/2016	11:55:26	5.74957414043558e-05
08/07/2016	12:10:26	5.53449013204755e-05
08/07/2016	12:25:26	5.71073652821115e-05
08/07/2016	12:40:26	5.82965141907145e-05
08/07/2016	12:55:26	6.33828381127559e-05
08/07/2016	13:10:26	6.31658300234604e-05
08/07/2016	13:25:26	5.75428485099879e-05
08/07/2016	13:40:26	5.55604438400609e-05
08/07/2016	13:55:26	5.26396233466277e-05
08/07/2016	14:10:26	4.85135230977019e-05
08/07/2016	14:25:26	3.83739052110209e-05
08/07/2016	14:40:26	3.56405815249267e-05
08/07/2016	14:55:26	4.98912393295186e-05
08/07/2016	15:10:26	6.85895498577922e-05
08/07/2016	15:25:26	9.78995217709677e-05
08/07/2016	15:40:26	0.000143355387338054
08/07/2016	15:55:26	0.000201772560050002
08/07/2016	16:10:26	0.00024632852875044
08/07/2016	16:25:26	0.000250844197692492
08/07/2016	16:40:26	0.000194345282555295
08/07/2016	16:55:26	7.54337861762465e-05
08/07/2016	17:10:26	-7.5179921607892e-05
08/07/2016	17:25:26	-0.000216465040132721
08/07/2016	17:40:26	-0.000332384192038417
08/07/2016	17:55:26	-0.000424045874650361
08/07/2016	18:10:26	-0.000478641607541086
08/07/2016	18:25:26	-0.000516740533678299
08/07/2016	18:40:26	-0.000528732758532594
08/07/2016	18:55:26	-0.000520244167007226
08/07/2016	19:10:26	-0.000511341882069501
08/07/2016	19:25:26	-0.000489923514826438
08/07/2016	19:40:26	-0.000458732484150978
08/07/2016	19:55:26	-0.000427914114369502
08/07/2016	20:10:26	-0.00040745242607305
08/07/2016	20:25:26	-0.000382568455218306
08/07/2016	20:40:26	-0.000346080189699121
08/07/2016	20:55:26	-0.00031522410328912
08/07/2016	21:10:26	-0.000290665925741878
08/07/2016	21:25:26	-0.000264876137630792
08/07/2016	21:40:26	-0.000238485228601875
08/07/2016	21:55:26	-0.000212053324831586
08/07/2016	22:10:26	-0.000193669291714076
08/07/2016	22:25:26	-0.000175823958046744
08/07/2016	22:40:26	-0.000158683585584344
