;DateTime,Heat [Watts/m]
08/03/2016 18:28:52,0
08/03/2016 18:43:52,0
08/03/2016 18:58:52,0
08/03/2016 19:13:52,0
08/03/2016 19:28:52,0
08/03/2016 19:43:52,0
08/03/2016 19:58:52,0
08/03/2016 20:13:52,0
08/03/2016 20:28:52,0
08/03/2016 20:43:52,0
08/03/2016 20:58:52,0
08/03/2016 21:13:52,0
08/03/2016 21:28:52,0
08/03/2016 21:43:52,0
08/03/2016 21:58:52,0
08/03/2016 22:13:52,0
08/03/2016 22:28:52,0
08/03/2016 22:43:52,0
08/03/2016 22:58:52,0
08/03/2016 23:13:52,0
08/03/2016 23:28:52,0
08/03/2016 23:43:52,0
08/03/2016 23:58:52,0
08/04/2016 00:13:52,0
08/04/2016 00:28:52,0
08/04/2016 00:43:52,0
08/04/2016 00:58:52,0
08/04/2016 01:13:52,0
08/04/2016 01:28:52,0
08/04/2016 01:43:52,0
08/04/2016 01:58:52,0
08/04/2016 02:13:52,0
08/04/2016 02:28:52,0
08/04/2016 02:43:52,0
08/04/2016 02:58:52,0
08/04/2016 03:13:52,0
08/04/2016 03:28:52,0
08/04/2016 03:43:52,0
08/04/2016 03:58:52,0
08/04/2016 04:13:52,0
08/04/2016 04:28:52,0
08/04/2016 04:43:52,0
08/04/2016 04:58:52,0
08/04/2016 05:13:52,0
08/04/2016 05:28:52,0
08/04/2016 05:43:52,0
08/04/2016 05:58:52,0
08/04/2016 06:13:52,0
08/04/2016 06:28:52,0
08/04/2016 06:43:52,0
08/04/2016 06:58:52,0
08/04/2016 07:13:52,0
08/04/2016 07:28:52,0
08/04/2016 07:43:52,0
08/04/2016 07:58:52,0
08/04/2016 08:13:52,0
08/04/2016 08:28:52,0
08/04/2016 08:43:52,0
08/04/2016 08:58:52,0
08/04/2016 09:13:52,0
08/04/2016 09:28:52,0
08/04/2016 09:43:52,0
08/04/2016 09:58:52,0
08/04/2016 10:13:52,0
08/04/2016 10:28:52,0
08/04/2016 10:43:52,0
08/04/2016 10:58:52,0
08/04/2016 11:13:52,0
08/04/2016 11:28:52,0
08/04/2016 11:43:52,0
08/04/2016 11:58:52,0
08/04/2016 12:13:52,0
08/04/2016 12:28:52,0
08/04/2016 12:43:52,0
08/04/2016 12:58:52,0
08/04/2016 13:13:52,0
08/04/2016 13:28:52,0
08/04/2016 13:43:52,0
08/04/2016 13:58:52,0
08/04/2016 14:13:52,0
08/04/2016 14:28:52,0
08/04/2016 14:43:52,0
08/04/2016 14:58:52,0
08/04/2016 15:13:52,0
08/04/2016 15:28:52,0
08/04/2016 15:43:52,0
08/04/2016 15:58:52,0
08/04/2016 16:13:52,0
08/04/2016 16:28:52,0
08/04/2016 16:43:52,0
08/04/2016 16:58:52,0
08/04/2016 17:13:52,0
08/04/2016 17:28:52,0
08/04/2016 17:43:52,0
08/04/2016 17:58:52,0
08/04/2016 18:13:52,0
08/04/2016 18:28:52,0
08/04/2016 18:43:52,0
08/04/2016 18:58:52,0
08/04/2016 19:13:52,0
08/04/2016 19:28:52,0
08/04/2016 19:43:52,0
08/04/2016 19:58:52,0
08/04/2016 20:13:52,0
08/04/2016 20:28:52,0
08/04/2016 20:43:52,0
08/04/2016 20:58:52,0
08/04/2016 21:13:52,0
08/04/2016 21:28:52,0
08/04/2016 21:43:52,0
08/04/2016 21:58:52,0
08/04/2016 22:13:52,0
08/04/2016 22:28:52,0
08/04/2016 22:43:52,0
08/04/2016 22:58:52,0
08/04/2016 23:13:52,0
08/04/2016 23:28:52,0
08/04/2016 23:43:52,0
08/04/2016 23:58:52,0
08/05/2016 00:13:52,0
08/05/2016 00:28:52,0
08/05/2016 00:43:52,0
08/05/2016 00:58:52,0
08/05/2016 01:13:52,0
08/05/2016 01:28:52,0
08/05/2016 01:43:52,0
08/05/2016 01:58:52,0
08/05/2016 02:13:52,0
08/05/2016 02:28:52,0
08/05/2016 02:43:52,0
08/05/2016 02:58:52,0
08/05/2016 03:13:52,0
08/05/2016 03:28:52,0
08/05/2016 03:43:52,0
08/05/2016 03:58:52,0
08/05/2016 04:13:52,0
08/05/2016 04:28:52,0
08/05/2016 04:43:52,0
08/05/2016 04:58:52,0
08/05/2016 05:13:52,0
08/05/2016 05:28:52,0
08/05/2016 05:43:52,0
08/05/2016 05:58:52,0
08/05/2016 06:13:52,0
08/05/2016 06:28:52,0
08/05/2016 06:43:52,0
08/05/2016 06:58:52,0
08/05/2016 07:13:52,0
08/05/2016 07:28:52,0
08/05/2016 07:43:52,0
08/05/2016 07:58:52,0
08/05/2016 08:13:52,0
08/05/2016 08:28:52,0
08/05/2016 08:43:52,0
08/05/2016 08:58:52,0
08/05/2016 09:13:52,0
