;DateTime,Heat [Watts/m]
08/04/2016 14:35:25,3198800.66444618
08/04/2016 14:50:25,3166679.37211834
08/04/2016 15:05:25,3133099.70353024
08/04/2016 15:20:25,3099795.11243621
08/04/2016 15:35:25,3065347.65687479
08/04/2016 15:50:25,3030188.42276411
08/04/2016 16:05:25,2995223.50035273
08/04/2016 16:20:25,2960401.7304236
08/04/2016 16:35:25,2925236.17963419
08/04/2016 16:50:25,2890820.5024686
08/04/2016 17:05:25,2856215.63453679
08/04/2016 17:20:25,2819556.62087577
08/04/2016 17:35:25,2783712.53300932
08/04/2016 17:50:25,2747213.41936393
08/04/2016 18:05:25,2710477.83199507
08/04/2016 18:20:25,2674746.13978832
08/04/2016 18:35:25,2639637.43997029
08/04/2016 18:50:25,2604359.52034858
08/04/2016 19:05:25,2568623.86946786
08/04/2016 19:20:25,2532284.78226848
08/04/2016 19:35:25,2496055.02956683
08/04/2016 19:50:25,2460670.35603435
08/04/2016 20:05:25,2425367.64415034
08/04/2016 20:20:25,2389150.71390174
08/04/2016 20:35:25,2350056.02584127
08/04/2016 20:50:25,2312905.32995866
08/04/2016 21:05:25,2276986.90586952
08/04/2016 21:20:25,2240692.86993102
08/04/2016 21:35:25,2204042.17239588
08/04/2016 21:50:25,2167621.15251551
08/04/2016 22:05:25,2131990.38691027
08/04/2016 22:20:25,2095973.03448992
08/04/2016 22:35:25,2059683.08793155
08/04/2016 22:50:25,2024412.521038
08/04/2016 23:05:25,1989358.7769352
08/04/2016 23:20:25,1953732.50422513
08/04/2016 23:35:25,1918039.22904591
08/04/2016 23:50:25,1882597.96821379
08/05/2016 00:05:25,2410388.32668701
08/05/2016 00:20:25,2427053.80036955
08/05/2016 00:35:25,2444713.78660226
08/05/2016 00:50:25,2462332.2461758
08/05/2016 01:05:25,2479369.05854934
08/05/2016 01:20:25,2496064.35833828
08/05/2016 01:35:25,2512818.21820664
08/05/2016 01:50:25,2530567.70159244
08/05/2016 02:05:25,2547850.25166727
08/05/2016 02:20:25,2565162.89817354
08/05/2016 02:35:25,2582388.68128551
08/05/2016 02:50:25,2598735.35001067
08/05/2016 03:05:25,2615843.40312174
08/05/2016 03:20:25,2633074.33701217
08/05/2016 03:35:25,2650336.72680243
08/05/2016 03:50:25,2667509.53171555
08/05/2016 04:05:25,2683773.28593065
08/05/2016 04:20:25,2701003.56222387
08/05/2016 04:35:25,2718681.28801083
08/05/2016 04:50:25,2735856.15818844
08/05/2016 05:05:25,2752336.46199901
08/05/2016 05:20:25,2768883.48906653
08/05/2016 05:35:25,2786349.36417057
08/05/2016 05:50:25,2803339.75850783
08/05/2016 06:05:25,2820089.74790437
08/05/2016 06:20:25,2836580.53099402
08/05/2016 06:35:25,2854014.11243642
08/05/2016 06:50:25,2870770.06778314
08/05/2016 07:05:25,2887895.65770407
08/05/2016 07:20:25,2905501.62706103
08/05/2016 07:35:25,2922956.23205784
08/05/2016 07:50:25,2939971.91669663
08/05/2016 08:05:25,2956374.88671281
08/05/2016 08:20:25,2973762.56570426
08/05/2016 08:35:25,2988657.58581457
08/05/2016 08:50:25,3001936.83731305
08/05/2016 09:05:25,3021016.71662326
08/05/2016 09:20:25,3045674.12061982
