;Date	Time	CMS/Length
8/9/2016	9:15	-0.000173549
8/9/2016	9:30	-0.000150414
8/9/2016	9:45	-0.000130715
8/9/2016	10:00	-0.000109935
8/9/2016	10:15	-0.000100262
8/9/2016	10:30	-9.0414E-05
8/9/2016	10:45	-7.74834E-05
8/9/2016	11:00	-7.29282E-05
8/9/2016	11:15	-6.62681E-05
8/9/2016	11:30	-5.87225E-05
8/9/2016	11:45	-5.9942E-05
8/9/2016	12:00	-5.50555E-05
8/9/2016	12:15	-5.34601E-05
8/9/2016	12:30	-5.01606E-05
8/9/2016	12:45	-5.48355E-05
8/9/2016	13:00	-5.36299E-05
8/9/2016	13:15	-6.05601E-05
8/9/2016	13:30	-6.48091E-05
8/9/2016	13:45	-6.06325E-05
8/9/2016	14:00	-6.63934E-05
8/9/2016	14:15	-6.76714E-05
8/9/2016	14:30	-6.97513E-05
8/9/2016	14:45	-7.2338E-05
8/9/2016	15:00	-7.43343E-05
8/9/2016	15:15	-7.71242E-05
8/9/2016	15:30	-8.01508E-05
8/9/2016	15:45	-8.85846E-05
8/9/2016	16:00	-8.63572E-05
8/9/2016	16:15	-9.37969E-05
8/9/2016	16:30	-9.80152E-05
8/9/2016	16:45	-0.000101356
8/9/2016	17:00	-0.00010577
8/9/2016	17:15	-0.000109036
8/9/2016	17:30	-0.000112808
8/9/2016	17:45	-0.000112808
8/9/2016	18:00	-0.000115991
8/9/2016	18:15	-0.000120811
8/9/2016	18:30	-0.000128654
8/9/2016	18:45	-0.000127819
8/9/2016	19:00	-0.000127262
8/9/2016	19:15	-0.0001314
8/9/2016	19:30	-0.000126148
8/9/2016	19:45	-0.000121412
8/9/2016	20:00	-0.000106961
8/9/2016	20:15	-8.71563E-05
8/9/2016	20:30	-5.09458E-05
8/9/2016	20:45	-1.21737E-05
8/9/2016	21:00	2.75646E-05
8/9/2016	21:15	7.45421E-05
8/9/2016	21:30	0.00010874
8/9/2016	21:45	0.000143747
8/9/2016	22:00	0.000176266
8/9/2016	22:15	0.000193331
8/9/2016	22:30	0.000197588
8/9/2016	22:45	0.000194584
8/9/2016	23:00	0.000135881
8/9/2016	23:15	1.92347E-06
8/9/2016	23:30	-0.000238024
8/9/2016	23:45	-0.00055349
8/10/2016	0:00	-0.000882679
8/10/2016	0:15	-0.001202879
8/10/2016	0:30	-0.001450928
8/10/2016	0:45	-0.001651402
8/10/2016	1:00	-0.001798972
8/10/2016	1:15	-0.001865797
8/10/2016	1:30	-0.001801757
8/10/2016	1:45	-0.00163973
8/10/2016	2:00	-0.001413855
8/10/2016	2:15	-0.001171959
8/10/2016	2:30	-0.000979104
8/10/2016	2:45	-0.000789768
8/10/2016	3:00	-0.000662985
8/10/2016	3:15	-0.000537689
8/10/2016	3:30	-0.000439644
8/10/2016	3:45	-0.000361729
8/10/2016	4:00	-0.000284973
8/10/2016	4:15	-0.000238778
8/10/2016	4:30	-0.000189774
8/10/2016	4:45	-0.000166496
8/10/2016	5:00	-0.000140165
8/10/2016	5:15	-0.000133023
8/10/2016	5:30	-0.000121855
8/10/2016	5:45	-0.000114822
8/10/2016	6:00	-0.000118711
8/10/2016	6:15	-0.000119602
8/10/2016	6:30	-0.000129612
8/10/2016	6:45	-0.000135094
8/10/2016	7:00	-0.000141927
8/10/2016	7:15	-0.000155451
8/10/2016	7:30	-0.000161036
8/10/2016	7:45	-0.000170665
8/10/2016	8:00	-0.000161343
8/10/2016	8:15	-0.000141677
8/10/2016	8:30	-0.000130879
8/10/2016	8:45	-0.000123899
8/10/2016	9:00	-0.000109904
8/10/2016	9:15	-0.000104876
8/10/2016	9:30	-9.49246E-05
8/10/2016	9:45	-9.38053E-05
8/10/2016	10:00	-8.45557E-05
8/10/2016	10:15	-8.4848E-05
8/10/2016	10:30	-8.01898E-05
8/10/2016	10:45	-7.49413E-05
8/10/2016	11:00	-7.71103E-05
8/10/2016	11:15	-7.50694E-05
8/10/2016	11:30	-7.32651E-05
8/10/2016	11:45	-7.76059E-05
8/10/2016	12:00	-7.76171E-05
8/10/2016	12:15	-7.73164E-05
8/10/2016	12:30	-8.27069E-05
8/10/2016	12:45	-8.47868E-05
8/10/2016	13:00	-8.48675E-05
8/10/2016	13:15	-8.74208E-05
8/10/2016	13:30	-9.21235E-05
8/10/2016	13:45	-8.48842E-05
8/10/2016	14:00	-9.35965E-05
8/10/2016	14:15	-0.000100758
8/10/2016	14:30	-0.000103862
8/10/2016	14:45	-0.000107204
8/10/2016	15:00	-0.00010609
8/10/2016	15:15	-0.00011544
8/10/2016	15:30	-0.000118656
8/10/2016	15:45	-0.00011782
8/10/2016	16:00	-0.000121838
8/10/2016	16:15	-0.000125823
8/10/2016	16:30	-0.000131436
8/10/2016	16:45	-0.000136172
8/10/2016	17:00	-0.000135337
8/10/2016	17:15	-0.000134223
8/10/2016	17:30	-0.00013836
8/10/2016	17:45	-0.000143021
8/10/2016	18:00	-0.000143021
8/10/2016	18:15	-0.000144135
8/10/2016	18:30	-0.000150155
8/10/2016	18:45	-0.000152382
8/10/2016	19:00	-0.000154053
8/10/2016	19:15	-0.000152767
8/10/2016	19:30	-0.000151725
8/10/2016	19:45	-0.000141972
8/10/2016	20:00	-0.000127209
8/10/2016	20:15	-9.71354E-05
8/10/2016	20:30	-6.06325E-05
8/10/2016	20:45	-2.28322E-05
8/10/2016	21:00	2.45797E-05
8/10/2016	21:15	6.86727E-05
8/10/2016	21:30	0.000105373
8/10/2016	21:45	0.000133746
8/10/2016	22:00	0.000146854
8/10/2016	22:15	0.000155466
8/10/2016	22:30	0.000161252
8/10/2016	22:45	0.000154214
8/10/2016	23:00	9.87186E-05
8/10/2016	23:15	-1.80904E-05
8/10/2016	23:30	-0.000214103
8/10/2016	23:45	-0.000469367
8/11/2016	0:00	-0.000759958
8/11/2016	0:15	-0.00105887
8/11/2016	0:30	-0.001302052
8/11/2016	0:45	-0.001508094
8/11/2016	1:00	-0.001661233
8/11/2016	1:15	-0.001793938
8/11/2016	1:30	-0.001856138
8/11/2016	1:45	-0.00184864
8/11/2016	2:00	-0.001698285
8/11/2016	2:15	-0.001480086
8/11/2016	2:30	-0.001245148
8/11/2016	2:45	-0.001035228
8/11/2016	3:00	-0.00084198
8/11/2016	3:15	-0.000694821
8/11/2016	3:30	-0.000554368
8/11/2016	3:45	-0.000442994
8/11/2016	4:00	-0.000364776
8/11/2016	4:15	-0.000294824
8/11/2016	4:30	-0.000240694
8/11/2016	4:45	-0.000200992
8/11/2016	5:00	-0.000164517
8/11/2016	5:15	-0.000148159
8/11/2016	5:30	-0.000126404
8/11/2016	5:45	-0.000119906
8/11/2016	6:00	-0.000115871
8/11/2016	6:15	-0.000119304
8/11/2016	6:30	-0.000128796
8/11/2016	6:45	-0.000136256
8/11/2016	7:00	-0.000143665
8/11/2016	7:15	-0.000153808
8/11/2016	7:30	-0.000175345
8/11/2016	7:45	-0.00019564
8/11/2016	8:00	-0.000229971
8/11/2016	8:15	-0.000263776
8/11/2016	8:30	-0.000296687
8/11/2016	8:45	-0.000330921
8/11/2016	9:00	-0.000345591
8/11/2016	9:15	-0.00033544
8/11/2016	9:30	-0.000316665
8/11/2016	9:45	-0.000287126
8/11/2016	10:00	-0.000251411
8/11/2016	10:15	-0.000226878
8/11/2016	10:30	-0.000198817
8/11/2016	10:45	-0.000169871
8/11/2016	11:00	-0.000149999
8/11/2016	11:15	-0.000131221
8/11/2016	11:30	-0.000114064
8/11/2016	11:45	-0.000106084
8/11/2016	12:00	-9.54759E-05
8/11/2016	12:15	-8.56694E-05
8/11/2016	12:30	-8.4848E-05
8/11/2016	12:45	-7.85192E-05
8/11/2016	13:00	-7.29923E-05
8/11/2016	13:15	-7.54397E-05
8/11/2016	13:30	-7.25635E-05
8/11/2016	13:45	-7.02024E-05
8/11/2016	14:00	-6.89132E-05
8/11/2016	14:15	-6.75823E-05
8/11/2016	14:30	-7.2583E-05
8/11/2016	14:45	-6.75711E-05
8/11/2016	15:00	-7.32401E-05
8/11/2016	15:15	-6.90636E-05
8/11/2016	15:30	-7.65145E-05
8/11/2016	15:45	-7.90677E-05
8/11/2016	16:00	-8.0187E-05
8/11/2016	16:15	-8.37705E-05
8/11/2016	16:30	-8.592E-05
8/11/2016	16:45	-8.34141E-05
8/11/2016	17:00	-8.63572E-05
8/11/2016	17:15	-8.98237E-05
8/11/2016	17:30	-9.80152E-05
8/11/2016	17:45	-9.80152E-05
8/11/2016	18:00	-9.74584E-05
8/11/2016	18:15	-0.000101315
8/11/2016	18:30	-0.000106251
8/11/2016	18:45	-0.000111138
8/11/2016	19:00	-0.000111138
8/11/2016	19:15	-0.000115991
8/11/2016	19:30	-0.000106251
8/11/2016	19:45	-8.37733E-05
8/11/2016	20:00	-4.19078E-05
8/11/2016	20:15	2.11188E-05
8/11/2016	20:30	0.000114587
8/11/2016	20:45	0.000211154
8/11/2016	21:00	0.000317733
8/11/2016	21:15	0.000408355
8/11/2016	21:30	0.000483193
8/11/2016	21:45	0.000562388
8/11/2016	22:00	0.000611746
8/11/2016	22:15	0.000661411
8/11/2016	22:30	0.000708597
8/11/2016	22:45	0.000733626
8/11/2016	23:00	0.000739242
8/11/2016	23:15	0.000682491
8/11/2016	23:30	0.000508887
8/11/2016	23:45	0.000191955
8/12/2016	0:00	-0.000205728
8/12/2016	0:15	-0.000675013
8/12/2016	0:30	-0.001141481
8/12/2016	0:45	-0.001592546
8/12/2016	1:00	-0.001993493
8/12/2016	1:15	-0.002340055
8/12/2016	1:30	-0.002630897
8/12/2016	1:45	-0.002869964
8/12/2016	2:00	-0.00303817
8/12/2016	2:15	-0.003168405
8/12/2016	2:30	-0.003231649
8/12/2016	2:45	-0.003145231
8/12/2016	3:00	-0.002854453
8/12/2016	3:15	-0.002438863
8/12/2016	3:30	-0.00201682
8/12/2016	3:45	-0.00163961
8/12/2016	4:00	-0.001317402
8/12/2016	4:15	-0.001062311
8/12/2016	4:30	-0.000837079
8/12/2016	4:45	-0.000653463
8/12/2016	5:00	-0.000502757
8/12/2016	5:15	-0.000368699
8/12/2016	5:30	-0.000259215
8/12/2016	5:45	-0.000182857
8/12/2016	6:00	-9.34907E-05
8/12/2016	6:15	-3.28113E-05
8/12/2016	6:30	1.28966E-05
8/12/2016	6:45	4.8915E-05
8/12/2016	7:00	7.5809E-05
8/12/2016	7:15	9.57895E-05
8/12/2016	7:30	0.000119323
8/12/2016	7:45	0.000124992
8/12/2016	8:00	0.000126726
8/12/2016	8:15	0.000126971
8/12/2016	8:30	0.000141545
8/12/2016	8:45	0.000128199
8/12/2016	9:00	0.00012948
8/12/2016	9:15	0.000129569
8/12/2016	9:30	0.000127345
8/12/2016	9:45	0.000123641
8/12/2016	10:00	0.000112042
8/12/2016	10:15	0.000107979
8/12/2016	10:30	9.59761E-05
8/12/2016	10:45	9.42887E-05
8/12/2016	11:00	8.74448E-05
8/12/2016	11:15	8.16283E-05
8/12/2016	11:30	7.37597E-05
8/12/2016	11:45	6.66234E-05
8/12/2016	12:00	5.85655E-05
8/12/2016	12:15	5.06747E-05
8/12/2016	12:30	4.81966E-05
8/12/2016	12:45	4.00162E-05
8/12/2016	13:00	3.7385E-05
8/12/2016	13:15	2.30762E-05
8/12/2016	13:30	2.6139E-05
8/12/2016	13:45	1.62573E-05
8/12/2016	14:00	7.65645E-06
8/12/2016	14:15	3.6971E-06
8/12/2016	14:30	3.44741E-07
8/12/2016	14:45	-9.59261E-06
8/12/2016	15:00	-9.47845E-06
8/12/2016	15:15	-1.3229E-05
8/12/2016	15:30	-2.33807E-05
8/12/2016	15:45	-2.81197E-05
8/12/2016	16:00	-3.226E-05
8/12/2016	16:15	-3.74723E-05
8/12/2016	16:30	-4.26429E-05
8/12/2016	16:45	-4.83368E-05
8/12/2016	17:00	-5.79206E-05
8/12/2016	17:15	-5.625E-05
8/12/2016	17:30	-6.12618E-05
8/12/2016	17:45	-6.62319E-05
8/12/2016	18:00	-6.62319E-05
8/12/2016	18:15	-8.09082E-05
8/12/2016	18:30	-8.09082E-05
8/12/2016	18:45	-8.09082E-05
8/12/2016	19:00	-8.57279E-05
8/12/2016	19:15	-8.5171E-05
8/12/2016	19:30	-9.05058E-05
8/12/2016	19:45	-8.03513E-05
8/12/2016	20:00	-6.62319E-05
8/12/2016	20:15	-2.42216E-05
8/12/2016	20:30	3.57478E-05
8/12/2016	20:45	0.000119732
8/12/2016	21:00	0.000213128
8/12/2016	21:15	0.000293025
8/12/2016	21:30	0.000385908
8/12/2016	21:45	0.000466189
8/12/2016	23:00	0.00465508
8/12/2016	23:15	0.000742845
8/12/2016	23:30	0.00077734
8/12/2016	23:45	0.000791485
8/13/2016	0:00	0.00080632
8/13/2016	0:15	0.000776822
8/13/2016	0:30	0.000680364
8/13/2016	0:45	0.000442166
8/13/2016	1:00	5.44419E-05
8/13/2016	1:15	-0.00041667
8/13/2016	1:30	-0.0009095
8/13/2016	1:45	-0.001389344
8/13/2016	2:00	-0.001841303
8/13/2016	2:15	-0.002246696
8/13/2016	2:30	-0.002593451
8/13/2016	2:45	-0.002878791
8/13/2016	3:00	-0.003102717
8/13/2016	3:15	-0.003237385
8/13/2016	3:30	-0.003272016
8/13/2016	3:45	-0.003158718
8/13/2016	4:00	-0.002822188
8/13/2016	4:15	-0.00241594
8/13/2016	4:30	-0.002009408
8/13/2016	4:45	-0.001666615
8/13/2016	5:00	-0.001365237
8/13/2016	5:15	-0.001113635
8/13/2016	5:30	-0.000903447
8/13/2016	5:45	-0.000717976
8/13/2016	6:00	-0.000552371
8/13/2016	6:15	-0.000427588
8/13/2016	6:30	-0.000317294
8/13/2016	6:45	-0.000234089
8/13/2016	7:00	-0.000153424
8/13/2016	7:15	-9.61859E-05
8/13/2016	7:30	-5.62695E-05
8/13/2016	7:45	-2.29575E-05
8/13/2016	8:00	-1.42332E-06
8/13/2016	8:15	2.57157E-05
8/13/2016	8:30	3.40799E-05
8/13/2016	8:45	4.83469E-05
8/13/2016	9:00	5.86379E-05
8/13/2016	9:15	6.66151E-05
8/13/2016	9:30	6.517E-05
8/13/2016	9:45	6.91767E-05
8/13/2016	10:00	8.56183E-05
8/13/2016	10:15	0.000106328
8/13/2016	10:30	0.000108227
8/13/2016	10:45	9.57979E-05
8/13/2016	11:00	9.50962E-05
8/13/2016	11:15	8.37834E-05
8/13/2016	11:30	8.29787E-05
8/13/2016	11:45	7.56559E-05
8/13/2016	12:00	6.71246E-05
8/13/2016	12:15	6.6267E-05
8/13/2016	12:30	5.80031E-05
8/13/2016	12:45	4.99145E-05
8/13/2016	13:00	4.67766E-05
8/13/2016	13:15	3.83901E-05
8/13/2016	13:30	2.96222E-05
8/13/2016	13:45	2.66931E-05
8/13/2016	14:00	1.76189E-05
8/13/2016	14:15	1.98463E-05
8/13/2016	14:30	1.1226E-05
8/13/2016	14:45	7.39193E-06
8/13/2016	15:00	-7.74101E-06
8/13/2016	15:15	-1.08511E-05
8/13/2016	15:30	-2.02873E-05
8/13/2016	15:45	-1.9452E-05
8/13/2016	16:00	-2.41074E-05
8/13/2016	16:15	-3.27445E-05
8/13/2016	16:30	-3.21876E-05
8/13/2016	16:45	-4.12145E-05
8/13/2016	17:00	-4.51126E-05
8/13/2016	17:15	-4.95258E-05
8/13/2016	17:30	-5.9349E-05
8/13/2016	17:45	-5.85136E-05
8/13/2016	18:00	-6.81865E-05
8/13/2016	18:15	-7.29644E-05
8/13/2016	18:30	-7.65869E-05
8/13/2016	18:45	-8.07244E-05
8/13/2016	19:00	-8.07244E-05
8/13/2016	19:15	-8.53854E-05
8/13/2016	19:30	-9.0013E-05
8/13/2016	19:45	-9.45988E-05
8/13/2016	20:00	-9.45988E-05
8/13/2016	20:15	-9.45988E-05
8/13/2016	20:30	-9.45988E-05
8/13/2016	20:45	-9.0013E-05
8/13/2016	21:00	-8.07244E-05
8/13/2016	21:15	-5.25134E-05
8/13/2016	21:30	-7.79392E-06
8/13/2016	21:45	5.84876E-05
8/13/2016	22:00	0.000137274
8/13/2016	22:15	0.000230391
8/13/2016	22:30	0.00031756
8/13/2016	22:45	0.000395617
8/13/2016	23:00	0.000461664
8/13/2016	23:15	0.0005132
8/13/2016	23:30	0.000566581
8/13/2016	23:45	0.000595502
8/14/2016	0:00	0.000627439
8/14/2016	0:15	0.00063381
8/14/2016	0:30	0.00057433
8/14/2016	0:45	0.000394926
8/14/2016	1:00	6.34465E-05
8/14/2016	1:15	-0.00036115
8/14/2016	1:30	-0.000839566
8/14/2016	1:45	-0.001309595
8/14/2016	2:00	-0.001739991
8/14/2016	2:15	-0.002149901
8/14/2016	2:30	-0.002478454
8/14/2016	2:45	-0.002763026
8/14/2016	3:00	-0.002977947
8/14/2016	3:15	-0.003065198
8/14/2016	3:30	-0.003024209
8/14/2016	3:45	-0.002790933
8/14/2016	4:00	-0.002429427
8/14/2016	4:15	-0.002028648
8/14/2016	4:30	-0.001664165
8/14/2016	4:45	-0.001349517
8/14/2016	5:00	-0.001082044
8/14/2016	5:15	-0.000872666
8/14/2016	5:30	-0.000688005
8/14/2016	5:45	-0.000525719
8/14/2016	6:00	-0.000410082
8/14/2016	6:15	-0.000308033
8/14/2016	6:30	-0.000211684
8/14/2016	6:45	-0.000131611
8/14/2016	7:00	-6.38512E-05
8/14/2016	7:15	-1.69099E-05
8/14/2016	7:30	2.58884E-05
8/14/2016	7:45	5.99271E-05
8/14/2016	8:00	8.99312E-05
8/14/2016	8:15	0.00010745
8/14/2016	8:30	0.000120715
8/14/2016	8:45	0.00013251
8/14/2016	9:00	0.000139779
8/14/2016	9:15	0.000146136
8/14/2016	9:30	0.000152693
8/14/2016	9:45	0.000152482
8/14/2016	10:00	0.0001508
8/14/2016	10:15	0.000153236
8/14/2016	10:30	0.000142452
8/14/2016	10:45	0.000138841
8/14/2016	11:00	0.000140734
8/14/2016	11:15	0.000135458
8/14/2016	11:30	0.000129269
8/14/2016	11:45	0.000122984
8/14/2016	12:00	0.000116327
8/14/2016	12:15	0.000110132
8/14/2016	12:30	0.00010975
8/14/2016	12:45	0.000101046
8/14/2016	13:00	9.96848E-05
8/14/2016	13:15	9.04129E-05
8/14/2016	13:30	8.18817E-05
8/14/2016	13:45	7.35342E-05
8/14/2016	14:00	7.68754E-05
8/14/2016	14:15	7.41523E-05
8/14/2016	14:30	6.495E-05
8/14/2016	14:45	6.20905E-05
8/14/2016	15:00	5.78722E-05
8/14/2016	15:15	5.31472E-05
8/14/2016	15:30	5.3704E-05
8/14/2016	15:45	4.84639E-05
8/14/2016	16:00	3.86658E-05
8/14/2016	16:15	4.03364E-05
8/14/2016	16:30	2.93131E-05
8/14/2016	16:45	3.09837E-05
8/14/2016	17:00	2.76314E-05
8/14/2016	17:15	2.59608E-05
8/14/2016	17:30	2.40117E-05
8/14/2016	17:45	1.62378E-05
8/14/2016	18:00	1.6494E-05
8/14/2016	18:15	8.69779E-06
8/14/2016	18:30	9.01611E-07
8/14/2016	18:45	-1.8716E-06
8/14/2016	19:00	-1.21737E-05
8/14/2016	19:15	-1.65674E-05
8/14/2016	19:30	-2.28684E-05
8/14/2016	19:45	-1.75753E-05
8/14/2016	20:00	-7.31779E-06
8/14/2016	20:15	1.12316E-05
8/14/2016	20:30	5.67418E-05
8/14/2016	20:45	0.000119342
8/14/2016	21:00	0.000180662
8/14/2016	21:15	0.000260122
8/14/2016	21:30	0.000337112
8/14/2016	21:45	0.000402347
8/14/2016	22:00	0.00046167
8/14/2016	22:15	0.000526673
8/14/2016	22:30	0.000584471
8/14/2016	22:45	0.000634144
8/14/2016	23:00	0.000678198
8/14/2016	23:15	0.000709224
8/14/2016	23:30	0.000738771
8/14/2016	23:45	0.00073379
8/15/2016	0:00	0.00068045
8/15/2016	0:15	0.000541352
8/15/2016	0:30	0.000282305
8/15/2016	0:45	-4.67943E-05
8/15/2016	1:00	-0.000415286
8/15/2016	1:15	-0.000805096
8/15/2016	1:30	-0.001180983
8/15/2016	1:45	-0.001531811
8/15/2016	2:00	-0.001854334
8/15/2016	2:15	-0.00212392
8/15/2016	2:30	-0.002337769
8/15/2016	2:45	-0.002493693
8/15/2016	3:00	-0.00260385
8/15/2016	3:15	-0.002614317
8/15/2016	3:30	-0.002482739
8/15/2016	3:45	-0.002211098
8/15/2016	4:00	-0.00185107
8/15/2016	4:15	-0.001492855
8/15/2016	4:30	-0.001166114
8/15/2016	4:45	-0.000891171
8/15/2016	5:00	-0.00065062
8/15/2016	5:15	-0.000467309
8/15/2016	5:30	-0.000306106
8/15/2016	5:45	-0.000154437
8/15/2016	6:00	-3.19649E-05
8/15/2016	6:15	7.528E-05
8/15/2016	6:30	0.000168645
8/15/2016	6:45	0.000239941
8/15/2016	7:00	0.000320966
8/15/2016	7:15	0.000372938
8/15/2016	7:30	0.000430048
8/15/2016	7:45	0.000450084
8/15/2016	8:00	0.000491571
8/15/2016	8:15	0.000511114
8/15/2016	8:30	0.000530151
8/15/2016	8:45	0.000547829
8/15/2016	9:00	0.000564535
8/15/2016	9:15	0.000562984
8/15/2016	9:30	0.000562984
8/15/2016	9:45	0.000557415
8/15/2016	10:00	0.000548227
8/15/2016	10:15	0.000524822
8/15/2016	10:30	0.000495054
8/15/2016	10:45	0.000464772
8/15/2016	11:00	0.000436093
8/15/2016	11:15	0.000396107
8/15/2016	11:30	0.000347801
8/15/2016	11:45	0.000302138
8/15/2016	12:00	0.000231276
8/15/2016	12:15	0.000163327
8/15/2016	12:30	8.36247E-05
8/15/2016	12:45	5.5603E-05
8/15/2016	13:00	3.71381E-06
8/15/2016	13:15	-4.21695E-05
8/15/2016	13:30	-8.42605E-05
8/15/2016	13:45	-0.000115172
8/15/2016	14:00	-0.000148835
8/15/2016	14:15	-0.000168326
8/15/2016	14:30	-0.000179672
8/15/2016	14:45	-0.000137698
8/15/2016	15:00	-9.05727E-05
8/15/2016	15:15	-1.07314E-05
8/15/2016	15:30	8.8695E-05
8/15/2016	15:45	0.000192593
8/15/2016	16:00	0.000283675
8/15/2016	16:15	0.000399601
8/15/2016	16:30	0.000496842
8/15/2016	16:45	0.000603975
8/15/2016	17:00	0.000699512
8/15/2016	17:15	0.000798507
8/15/2016	17:30	0.000882054
8/15/2016	17:45	0.00096437
8/15/2016	18:00	0.001033013
8/15/2016	18:15	0.001100531
8/15/2016	18:30	0.001163878
8/15/2016	18:45	0.001206712
8/15/2016	19:00	0.001234853
8/15/2016	19:15	0.001250106
8/15/2016	19:30	0.001234798
8/15/2016	19:45	0.001216783
8/15/2016	20:00	0.001152467
8/15/2016	20:15	0.001008717
8/15/2016	20:30	0.000785245
8/15/2016	20:45	0.000532693
8/15/2016	21:00	0.000255817
8/15/2016	21:15	2.1464E-05
8/15/2016	21:30	-0.000184141
8/15/2016	21:45	-0.000321838
8/15/2016	22:00	-0.00039997
8/15/2016	22:15	-0.000393468
8/15/2016	22:30	-0.000272597
8/15/2016	22:45	-2.74041E-05
8/15/2016	23:00	0.000259448
8/15/2016	23:15	0.000535931
8/15/2016	23:30	0.000767141
8/15/2016	23:45	0.000971008
8/16/2016	0:00	0.001145815
8/16/2016	0:15	0.00131533
8/16/2016	0:30	0.001447063
8/16/2016	0:45	0.001551078
8/16/2016	1:00	0.001611484
8/16/2016	1:15	0.001599531
8/16/2016	1:30	0.001463098
8/16/2016	1:45	0.001220069
8/16/2016	2:00	0.000880378
8/16/2016	2:15	0.000480222
8/16/2016	2:30	7.64912E-05
8/16/2016	2:45	-0.00032724
8/16/2016	3:00	-0.000699527
8/16/2016	3:15	-0.001029133
8/16/2016	3:30	-0.001284385
8/16/2016	3:45	-0.001448662
8/16/2016	4:00	-0.00158318
8/16/2016	4:15	-0.001612799
8/16/2016	4:30	-0.001502102
8/16/2016	4:45	-0.001210297
8/16/2016	5:00	-0.000829275
8/16/2016	5:15	-0.000453688
8/16/2016	5:30	-0.000107145
8/16/2016	5:45	0.000173957
8/16/2016	6:00	0.000416204
8/16/2016	6:15	0.000612743
8/16/2016	6:30	0.00079526
8/16/2016	6:45	0.000919774
8/16/2016	7:00	0.001042853
8/16/2016	7:15	0.001127068
8/16/2016	7:30	0.00116686
8/16/2016	7:45	0.001139952
8/16/2016	8:00	0.001024061
8/16/2016	8:15	0.00084148
8/16/2016	8:30	0.000634681
8/16/2016	8:45	0.000409845
8/16/2016	9:00	0.00021927
8/16/2016	9:15	6.78012E-05
8/16/2016	9:30	-8.37306E-06
8/16/2016	9:45	-8.91511E-07
8/16/2016	10:00	0.000120874
8/16/2016	10:15	0.000278688
8/16/2016	10:30	0.000459431
8/16/2016	10:45	0.000595477
8/16/2016	11:00	0.000745685
8/16/2016	11:15	0.000851223
8/16/2016	11:30	0.000962575
8/16/2016	11:45	0.001046144
8/16/2016	12:00	0.001101152
8/16/2016	12:15	0.001138735
8/16/2016	12:30	0.001173169
8/16/2016	12:45	0.001142162
8/16/2016	13:00	0.001107105
8/16/2016	13:15	0.001087943
8/16/2016	13:30	0.001077167
8/16/2016	13:45	0.001062391
8/16/2016	14:00	0.001072971
8/16/2016	14:15	0.001086615
8/16/2016	14:30	0.001078646
8/16/2016	14:45	0.001088669
8/16/2016	15:00	0.00109308
8/16/2016	15:15	0.00112772
8/16/2016	15:30	0.001203975
8/16/2016	15:45	0.001262764
8/16/2016	16:00	0.001286495
8/16/2016	16:15	0.001310343
8/16/2016	16:30	0.00134718
8/16/2016	16:45	0.001372999
8/16/2016	17:00	0.001413311
8/16/2016	17:15	0.001467297
8/16/2016	17:30	0.001519545
8/16/2016	17:45	0.001583588
8/16/2016	18:00	0.001642042
8/16/2016	18:15	0.001698267
8/16/2016	18:30	0.001761374
8/16/2016	18:45	0.001830894
8/16/2016	19:00	0.001928126
8/16/2016	19:15	0.002052166
8/16/2016	19:30	0.002185492
8/16/2016	19:45	0.002331167
8/16/2016	20:00	0.002531826
8/16/2016	20:15	0.002697573
8/16/2016	20:30	0.002894616
8/16/2016	20:45	0.003078074
8/16/2016	21:00	0.003301357
8/16/2016	21:15	0.003512305
8/16/2016	21:30	0.003720505
8/16/2016	21:45	0.003914181
8/16/2016	22:00	0.003978194
8/16/2016	22:15	0.004027761
8/16/2016	22:30	0.004089991
8/16/2016	22:45	0.004162406
8/16/2016	23:00	0.004262963
8/16/2016	23:15	0.004375754
8/16/2016	23:30	0.004514184
8/16/2016	23:45	0.004707905
8/17/2016	0:00	0.004973599
8/17/2016	0:15	0.005321735
8/17/2016	0:30	0.005620448
8/17/2016	0:45	0.0059297
8/17/2016	1:00	0.006202475
8/17/2016	1:15	0.006466674
8/17/2016	1:30	0.00666461
8/17/2016	1:45	0.006868505
8/17/2016	2:00	0.007032211
8/17/2016	2:15	0.007108249
8/17/2016	2:30	0.007073812
8/17/2016	2:45	0.006435868
8/17/2016	3:00	0.004974198
8/17/2016	3:15	0.003273413
8/17/2016	3:30	0.001987823
8/17/2016	3:45	0.000635394
8/17/2016	4:00	-0.000394078
8/17/2016	4:15	-0.000825034
8/17/2016	4:30	-0.000991647
8/17/2016	4:45	-0.000559354
8/17/2016	5:00	-0.000141702
8/17/2016	5:15	0.000248107
8/17/2016	5:30	0.000679437
8/17/2016	5:45	0.001152303
8/17/2016	6:00	0.001550237
8/17/2016	6:15	0.001886305
8/17/2016	6:30	0.002166787
8/17/2016	6:45	0.002416757
8/17/2016	7:00	0.002624952
8/17/2016	7:15	0.002797047
8/17/2016	7:30	0.002949938
8/17/2016	7:45	0.003041744
8/17/2016	8:00	0.003106113
8/17/2016	8:15	0.003184609
8/17/2016	8:30	0.003227471
8/17/2016	8:45	0.003264985
8/17/2016	9:00	0.003447892
8/17/2016	9:15	0.003750977
8/17/2016	9:30	0.00405172
8/17/2016	9:45	0.004371965
8/17/2016	10:00	0.004653098
8/17/2016	10:15	0.004895509
8/17/2016	10:30	0.005093621
