;Date	Time	CMS
8/12/2016	13:45	2.573990786
8/12/2016	13:50	2.563987795
8/12/2016	13:55	2.553984804
8/12/2016	14:00	2.543981813
8/12/2016	14:05	2.533978822
8/12/2016	14:10	2.523975831
8/12/2016	14:15	2.51397284
8/12/2016	14:20	2.503969849
8/12/2016	14:25	2.493966858
8/12/2016	14:30	2.483963867
8/12/2016	14:35	2.473960876
8/12/2016	14:40	2.463957885
8/12/2016	14:45	2.453954894
8/12/2016	14:50	2.443951903
8/12/2016	14:55	2.433948912
8/12/2016	15:00	2.423945921
8/12/2016	15:05	2.41394293
8/12/2016	15:10	2.403939939
8/12/2016	15:15	2.393936948
8/12/2016	15:20	2.383933957
8/12/2016	15:25	2.373930966
8/12/2016	15:30	2.363927975
8/12/2016	15:35	2.353924984
8/12/2016	15:40	2.343921993
8/12/2016	15:45	2.333919002
8/12/2016	15:50	2.323916011
8/12/2016	15:55	2.31391302
8/12/2016	16:00	2.303910028
8/12/2016	16:05	2.293907037
8/12/2016	16:10	2.283904046
8/12/2016	16:15	2.273901055
8/12/2016	16:20	2.263898064
8/12/2016	16:25	2.253895073
8/12/2016	16:30	2.243892082
8/12/2016	16:35	2.233889091
8/12/2016	16:40	2.2238861
8/12/2016	16:45	2.213883109
8/12/2016	16:50	2.203880118
8/12/2016	16:55	2.193877127
8/12/2016	17:00	2.183874136
8/12/2016	17:05	2.173871145
8/12/2016	17:10	2.163868154
8/12/2016	17:15	2.153865163
8/12/2016	17:20	2.143862172
8/12/2016	17:25	2.133859181
8/12/2016	17:30	2.12385619
8/12/2016	17:35	2.113853199
8/12/2016	17:40	2.103850208
8/12/2016	17:45	2.093847217
8/12/2016	17:50	2.083844226
8/12/2016	17:55	2.073841235
8/12/2016	18:00	2.063838244
8/12/2016	18:05	2.053835253
8/12/2016	18:10	2.043832262
8/12/2016	18:15	2.033829271
8/12/2016	18:20	2.02382628
8/12/2016	18:25	2.013823289
8/12/2016	18:30	2.003820298
8/12/2016	18:35	1.993817307
8/12/2016	18:40	1.983814316
8/12/2016	18:45	1.973811325
8/12/2016	18:50	1.963808334
8/12/2016	18:55	1.953805343
8/12/2016	19:00	1.943802352
8/12/2016	19:05	1.93379936
8/12/2016	19:10	1.923796369
8/12/2016	19:15	1.913793378
8/12/2016	19:20	1.903790387
8/12/2016	19:25	1.893787396
8/12/2016	19:30	1.883784405
8/12/2016	19:35	1.873781414
8/12/2016	19:40	1.863778423
8/12/2016	19:45	1.853775432
8/12/2016	19:50	1.843772441
8/12/2016	19:55	1.83376945
8/12/2016	20:00	1.823766459
8/12/2016	20:05	1.813763468
8/12/2016	20:10	1.803760477
8/12/2016	20:15	1.793757486
8/12/2016	20:20	1.783754495
8/12/2016	20:25	1.773751504
8/12/2016	20:30	1.763748513
8/12/2016	20:35	1.753745522
8/12/2016	20:40	1.743742531
8/12/2016	20:45	1.73373954
8/12/2016	20:50	1.723736549
8/12/2016	20:55	1.713733558
8/12/2016	21:00	1.703730567
8/12/2016	21:05	1.693727576
8/12/2016	21:10	1.683724585
8/12/2016	21:15	1.673721594
8/12/2016	21:20	1.663718603
8/12/2016	21:25	1.653715612
8/12/2016	21:30	1.643712621
8/12/2016	21:35	1.63370963
8/12/2016	21:40	1.623706639
8/12/2016	21:45	1.613703648
8/12/2016	21:50	1.603700657
8/12/2016	21:55	1.593697666
8/12/2016	22:00	1.583694675
8/12/2016	22:05	1.573691683
8/12/2016	22:10	1.563688692
8/12/2016	22:15	1.553685701
8/12/2016	22:20	1.54368271
8/12/2016	22:25	1.533679719
8/12/2016	22:30	1.523676728
8/12/2016	22:35	1.513673737
8/12/2016	22:40	1.503670746
8/12/2016	22:45	1.493667755
8/12/2016	22:50	1.483664764
8/12/2016	22:55	1.473661773
8/12/2016	23:00	1.463658782
8/12/2016	23:05	1.453655791
8/12/2016	23:10	1.4436528
8/12/2016	23:15	1.433649809
8/12/2016	23:20	1.423646818
8/12/2016	23:25	1.413643827
8/12/2016	23:30	1.403640836
8/12/2016	23:35	1.393637845
8/12/2016	23:40	1.383634854
8/12/2016	23:45	1.373631863
8/12/2016	23:50	1.363628872
8/12/2016	23:55	1.353625881
8/13/2016	0:00	1.112008529
8/13/2016	0:05	1.121597715
8/13/2016	0:10	1.131186902
8/13/2016	0:15	1.140776089
8/13/2016	0:20	1.150365275
8/13/2016	0:25	1.159954462
8/13/2016	0:30	1.169543648
8/13/2016	0:35	1.179132835
8/13/2016	0:40	1.188722021
8/13/2016	0:45	1.198311208
8/13/2016	0:50	1.207900395
8/13/2016	0:55	1.217489581
8/13/2016	1:00	1.227078768
8/13/2016	1:05	1.236667954
8/13/2016	1:10	1.246257141
8/13/2016	1:15	1.255846328
8/13/2016	1:20	1.265435514
8/13/2016	1:25	1.275024701
8/13/2016	1:30	1.284613887
8/13/2016	1:35	1.294203074
8/13/2016	1:40	1.30379226
8/13/2016	1:45	1.313381447
8/13/2016	1:50	1.322970634
8/13/2016	1:55	1.33255982
8/13/2016	2:00	1.342149007
8/13/2016	2:05	1.351738193
8/13/2016	2:10	1.36132738
8/13/2016	2:15	1.370916566
8/13/2016	2:20	1.380505753
8/13/2016	2:25	1.39009494
8/13/2016	2:30	1.399684126
8/13/2016	2:35	1.409273313
8/13/2016	2:40	1.418862499
8/13/2016	2:45	1.428451686
8/13/2016	2:50	1.438040872
8/13/2016	2:55	1.447630059
8/13/2016	3:00	1.457219246
8/13/2016	3:05	1.466808432
8/13/2016	3:10	1.476397619
8/13/2016	3:15	1.485986805
8/13/2016	3:20	1.495575992
8/13/2016	3:25	1.505165178
8/13/2016	3:30	1.514754365
8/13/2016	3:35	1.524343552
8/13/2016	3:40	1.533932738
8/13/2016	3:45	1.543521925
8/13/2016	3:50	1.553111111
8/13/2016	3:55	1.562700298
8/13/2016	4:00	1.572289485
8/13/2016	4:05	1.581878671
8/13/2016	4:10	1.591467858
8/13/2016	4:15	1.601057044
8/13/2016	4:20	1.610646231
8/13/2016	4:25	1.620235417
8/13/2016	4:30	1.629824604
8/13/2016	4:35	1.639413791
8/13/2016	4:40	1.649002977
8/13/2016	4:45	1.658592164
8/13/2016	4:50	1.66818135
8/13/2016	4:55	1.677770537
8/13/2016	5:00	1.687359723
8/13/2016	5:05	1.69694891
8/13/2016	5:10	1.706538097
8/13/2016	5:15	1.716127283
8/13/2016	5:20	1.72571647
8/13/2016	5:25	1.735305656
8/13/2016	5:30	1.744894843
8/13/2016	5:35	1.754484029
8/13/2016	5:40	1.764073216
8/13/2016	5:45	1.773662403
8/13/2016	5:50	1.783251589
8/13/2016	5:55	1.792840776
8/13/2016	6:00	1.802429962
8/13/2016	6:05	1.812019149
8/13/2016	6:10	1.821608335
8/13/2016	6:15	1.831197522
8/13/2016	6:20	1.840786709
8/13/2016	6:25	1.850375895
8/13/2016	6:30	1.859965082
8/13/2016	6:35	1.869554268
8/13/2016	6:40	1.879143455
8/13/2016	6:45	1.888732642
8/13/2016	6:50	1.898321828
8/13/2016	6:55	1.907911015
8/13/2016	7:00	1.917500201
8/13/2016	7:05	1.927089388
8/13/2016	7:10	1.936678574
8/13/2016	7:15	1.946267761
8/13/2016	7:20	1.955856948
8/13/2016	7:25	1.965446134
8/13/2016	7:30	1.975035321
8/13/2016	7:35	1.984624507
8/13/2016	7:40	1.994213694
8/13/2016	7:45	2.00380288
8/13/2016	7:50	2.013392067
8/13/2016	7:55	2.022981254
8/13/2016	8:00	2.03257044
8/13/2016	8:05	2.042159627
8/13/2016	8:10	2.051748813
8/13/2016	8:15	2.061338
8/13/2016	8:20	2.070927186
8/13/2016	8:25	2.080516373
8/13/2016	8:30	2.09010556
8/13/2016	8:35	2.099694746
8/13/2016	8:40	2.109283933
8/13/2016	8:45	2.118873119
8/13/2016	8:50	2.128462306
8/13/2016	8:55	2.138051492
8/13/2016	9:00	2.147640679
8/13/2016	9:05	2.157229866
8/13/2016	9:10	2.166819052
8/13/2016	9:15	2.176408239
8/13/2016	9:20	2.185997425
8/13/2016	9:25	2.195586612
8/13/2016	9:30	2.205175799
8/13/2016	9:35	2.214764985
8/13/2016	9:40	2.224354172
8/13/2016	9:45	2.233943358
8/13/2016	9:50	2.243532545
8/13/2016	9:55	2.253121731
8/13/2016	10:00	2.262710918
8/13/2016	10:05	2.272300105
8/13/2016	10:10	2.281889291
8/13/2016	10:15	2.291478478
8/13/2016	10:20	2.301067664
8/13/2016	10:25	2.310656851
8/13/2016	10:30	2.320246037
8/13/2016	10:35	2.329835224
8/13/2016	10:40	2.339424411
8/13/2016	10:45	2.349013597
8/13/2016	10:50	2.358602784
8/13/2016	10:55	2.36819197
8/13/2016	11:00	2.377781157
8/13/2016	11:05	2.387370343
8/13/2016	11:10	2.39695953
8/13/2016	11:15	2.406548717
8/13/2016	11:20	2.416137903
8/13/2016	11:25	2.42572709
8/13/2016	11:30	2.435316276
8/13/2016	11:35	2.444905463
8/13/2016	11:40	2.454494649
8/13/2016	11:45	2.464083836
8/13/2016	11:50	2.473673023
8/13/2016	11:55	2.483262209
8/13/2016	12:00	2.492851396
8/13/2016	12:05	2.483262209
8/13/2016	12:10	2.473673023
8/13/2016	12:15	2.464083836
8/13/2016	12:20	2.454494649
8/13/2016	12:25	2.444905463
8/13/2016	12:30	2.435316276
8/13/2016	12:35	2.42572709
8/13/2016	12:40	2.416137903
8/13/2016	12:45	2.406548717
8/13/2016	12:50	2.39695953
8/13/2016	12:55	2.387370343
8/13/2016	13:00	2.377781157
8/13/2016	13:05	2.36819197
8/13/2016	13:10	2.358602784
8/13/2016	13:15	2.349013597
8/13/2016	13:20	2.339424411
8/13/2016	13:25	2.329835224
8/13/2016	13:30	2.320246037
8/13/2016	13:35	2.310656851
8/13/2016	13:40	2.301067664
8/13/2016	13:45	2.291478478
8/13/2016	13:50	2.281889291
8/13/2016	13:55	2.272300105
8/13/2016	14:00	2.262710918
8/13/2016	14:05	2.253121731
8/13/2016	14:10	2.243532545
8/13/2016	14:15	2.233943358
8/13/2016	14:20	2.224354172
8/13/2016	14:25	2.214764985
8/13/2016	14:30	2.205175799
8/13/2016	14:35	2.195586612
8/13/2016	14:40	2.185997425
8/13/2016	14:45	2.176408239
8/13/2016	14:50	2.166819052
8/13/2016	14:55	2.157229866
8/13/2016	15:00	2.147640679
8/13/2016	15:05	2.138051492
8/13/2016	15:10	2.128462306
8/13/2016	15:15	2.118873119
8/13/2016	15:20	2.109283933
8/13/2016	15:25	2.099694746
8/13/2016	15:30	2.09010556
8/13/2016	15:35	2.080516373
8/13/2016	15:40	2.070927186
8/13/2016	15:45	2.061338
8/13/2016	15:50	2.051748813
8/13/2016	15:55	2.042159627
8/13/2016	16:00	2.03257044
8/13/2016	16:05	2.022981254
8/13/2016	16:10	2.013392067
8/13/2016	16:15	2.00380288
8/13/2016	16:20	1.994213694
8/13/2016	16:25	1.984624507
8/13/2016	16:30	1.975035321
8/13/2016	16:35	1.965446134
8/13/2016	16:40	1.955856948
8/13/2016	16:45	1.946267761
8/13/2016	16:50	1.936678574
8/13/2016	16:55	1.927089388
8/13/2016	17:00	1.917500201
8/13/2016	17:05	1.907911015
8/13/2016	17:10	1.898321828
8/13/2016	17:15	1.888732642
8/13/2016	17:20	1.879143455
8/13/2016	17:25	1.869554268
8/13/2016	17:30	1.859965082
8/13/2016	17:35	1.850375895
8/13/2016	17:40	1.840786709
8/13/2016	17:45	1.831197522
8/13/2016	17:50	1.821608335
8/13/2016	17:55	1.812019149
8/13/2016	18:00	1.802429962
8/13/2016	18:05	1.792840776
8/13/2016	18:10	1.783251589
8/13/2016	18:15	1.773662403
8/13/2016	18:20	1.764073216
8/13/2016	18:25	1.754484029
8/13/2016	18:30	1.744894843
8/13/2016	18:35	1.735305656
8/13/2016	18:40	1.72571647
8/13/2016	18:45	1.716127283
8/13/2016	18:50	1.706538097
8/13/2016	18:55	1.69694891
8/13/2016	19:00	1.687359723
8/13/2016	19:05	1.677770537
8/13/2016	19:10	1.66818135
8/13/2016	19:15	1.658592164
8/13/2016	19:20	1.649002977
8/13/2016	19:25	1.639413791
8/13/2016	19:30	1.629824604
8/13/2016	19:35	1.620235417
8/13/2016	19:40	1.610646231
8/13/2016	19:45	1.601057044
8/13/2016	19:50	1.591467858
8/13/2016	19:55	1.581878671
8/13/2016	20:00	1.572289485
8/13/2016	20:05	1.562700298
8/13/2016	20:10	1.553111111
8/13/2016	20:15	1.543521925
8/13/2016	20:20	1.533932738
8/13/2016	20:25	1.524343552
8/13/2016	20:30	1.514754365
8/13/2016	20:35	1.505165178
8/13/2016	20:40	1.495575992
8/13/2016	20:45	1.485986805
8/13/2016	20:50	1.476397619
8/13/2016	20:55	1.466808432
8/13/2016	21:00	1.457219246
8/13/2016	21:05	1.447630059
8/13/2016	21:10	1.438040872
8/13/2016	21:15	1.428451686
8/13/2016	21:20	1.418862499
8/13/2016	21:25	1.409273313
8/13/2016	21:30	1.399684126
8/13/2016	21:35	1.39009494
8/13/2016	21:40	1.380505753
8/13/2016	21:45	1.370916566
8/13/2016	21:50	1.36132738
8/13/2016	21:55	1.351738193
8/13/2016	22:00	1.342149007
8/13/2016	22:05	1.33255982
8/13/2016	22:10	1.322970634
8/13/2016	22:15	1.313381447
8/13/2016	22:20	1.30379226
8/13/2016	22:25	1.294203074
8/13/2016	22:30	1.284613887
8/13/2016	22:35	1.275024701
8/13/2016	22:40	1.265435514
8/13/2016	22:45	1.255846328
8/13/2016	22:50	1.246257141
8/13/2016	22:55	1.236667954
8/13/2016	23:00	1.227078768
8/13/2016	23:05	1.217489581
8/13/2016	23:10	1.207900395
8/13/2016	23:15	1.198311208
8/13/2016	23:20	1.188722021
8/13/2016	23:25	1.179132835
8/13/2016	23:30	1.169543648
8/13/2016	23:35	1.159954462
8/13/2016	23:40	1.150365275
8/13/2016	23:45	1.140776089
8/13/2016	23:50	1.131186902
8/13/2016	23:55	1.121597715
8/14/2016	0:00	1.746032155
8/14/2016	0:05	1.757792044
8/14/2016	0:10	1.769551933
8/14/2016	0:15	1.781311821
8/14/2016	0:20	1.79307171
8/14/2016	0:25	1.804831599
8/14/2016	0:30	1.816591488
8/14/2016	0:35	1.828351377
8/14/2016	0:40	1.840111266
8/14/2016	0:45	1.851871155
8/14/2016	0:50	1.863631044
8/14/2016	0:55	1.875390933
8/14/2016	1:00	1.887150822
8/14/2016	1:05	1.898910711
8/14/2016	1:10	1.910670599
8/14/2016	1:15	1.922430488
8/14/2016	1:20	1.934190377
8/14/2016	1:25	1.945950266
8/14/2016	1:30	1.957710155
8/14/2016	1:35	1.969470044
8/14/2016	1:40	1.981229933
8/14/2016	1:45	1.992989822
8/14/2016	1:50	2.004749711
8/14/2016	1:55	2.0165096
8/14/2016	2:00	2.028269488
8/14/2016	2:05	2.040029377
8/14/2016	2:10	2.051789266
8/14/2016	2:15	2.063549155
8/14/2016	2:20	2.075309044
8/14/2016	2:25	2.087068933
8/14/2016	2:30	2.098828822
8/14/2016	2:35	2.110588711
8/14/2016	2:40	2.1223486
8/14/2016	2:45	2.134108489
8/14/2016	2:50	2.145868378
8/14/2016	2:55	2.157628266
8/14/2016	3:00	2.169388155
8/14/2016	3:05	2.181148044
8/14/2016	3:10	2.192907933
8/14/2016	3:15	2.204667822
8/14/2016	3:20	2.216427711
8/14/2016	3:25	2.2281876
8/14/2016	3:30	2.239947489
8/14/2016	3:35	2.251707378
8/14/2016	3:40	2.263467267
8/14/2016	3:45	2.275227156
8/14/2016	3:50	2.286987044
8/14/2016	3:55	2.298746933
8/14/2016	4:00	2.310506822
8/14/2016	4:05	2.322266711
8/14/2016	4:10	2.3340266
8/14/2016	4:15	2.345786489
8/14/2016	4:20	2.357546378
8/14/2016	4:25	2.369306267
8/14/2016	4:30	2.381066156
8/14/2016	4:35	2.392826045
8/14/2016	4:40	2.404585934
8/14/2016	4:45	2.416345822
8/14/2016	4:50	2.428105711
8/14/2016	4:55	2.4398656
8/14/2016	5:00	2.451625489
8/14/2016	5:05	2.463385378
8/14/2016	5:10	2.475145267
8/14/2016	5:15	2.486905156
8/14/2016	5:20	2.498665045
8/14/2016	5:25	2.510424934
8/14/2016	5:30	2.522184823
8/14/2016	5:35	2.533944711
8/14/2016	5:40	2.5457046
8/14/2016	5:45	2.557464489
8/14/2016	5:50	2.569224378
8/14/2016	5:55	2.580984267
8/14/2016	6:00	2.592744156
8/14/2016	6:05	2.604504045
8/14/2016	6:10	2.616263934
8/14/2016	6:15	2.628023823
8/14/2016	6:20	2.639783712
8/14/2016	6:25	2.651543601
8/14/2016	6:30	2.663303489
8/14/2016	6:35	2.675063378
8/14/2016	6:40	2.686823267
8/14/2016	6:45	2.698583156
8/14/2016	6:50	2.710343045
8/14/2016	6:55	2.722102934
8/14/2016	7:00	2.733862823
8/14/2016	7:05	2.745622712
8/14/2016	7:10	2.757382601
8/14/2016	7:15	2.76914249
8/14/2016	7:20	2.780902379
8/14/2016	7:25	2.792662267
8/14/2016	7:30	2.804422156
8/14/2016	7:35	2.816182045
8/14/2016	7:40	2.827941934
8/14/2016	7:45	2.839701823
8/14/2016	7:50	2.851461712
8/14/2016	7:55	2.863221601
8/14/2016	8:00	2.87498149
8/14/2016	8:05	2.886741379
8/14/2016	8:10	2.898501268
8/14/2016	8:15	2.910261156
8/14/2016	8:20	2.922021045
8/14/2016	8:25	2.933780934
8/14/2016	8:30	2.945540823
8/14/2016	8:35	2.957300712
8/14/2016	8:40	2.969060601
8/14/2016	8:45	2.98082049
8/14/2016	8:50	2.992580379
8/14/2016	8:55	3.004340268
8/14/2016	9:00	3.016100157
8/14/2016	9:05	3.027860046
8/14/2016	9:10	3.039619934
8/14/2016	9:15	3.051379823
8/14/2016	9:20	3.063139712
8/14/2016	9:25	3.074899601
8/14/2016	9:30	3.08665949
8/14/2016	9:35	3.098419379
8/14/2016	9:40	3.110179268
8/14/2016	9:45	3.121939157
8/14/2016	9:50	3.133699046
8/14/2016	9:55	3.145458935
8/14/2016	10:00	3.157218824
8/14/2016	10:05	3.168978712
8/14/2016	10:10	3.180738601
8/14/2016	10:15	3.19249849
8/14/2016	10:20	3.204258379
8/14/2016	10:25	3.216018268
8/14/2016	10:30	3.227778157
8/14/2016	10:35	3.239538046
8/14/2016	10:40	3.251297935
8/14/2016	10:45	3.263057824
8/14/2016	10:50	3.274817713
8/14/2016	10:55	3.286577601
8/14/2016	11:00	3.29833749
8/14/2016	11:05	3.310097379
8/14/2016	11:10	3.321857268
8/14/2016	11:15	3.333617157
8/14/2016	11:20	3.345377046
8/14/2016	11:25	3.357136935
8/14/2016	11:30	3.368896824
8/14/2016	11:35	3.380656713
8/14/2016	11:40	3.392416602
8/14/2016	11:45	3.404176491
8/14/2016	11:50	3.415936379
8/14/2016	11:55	3.427696268
8/14/2016	12:00	3.439456157
8/14/2016	12:05	3.427696268
8/14/2016	12:10	3.415936379
8/14/2016	12:15	3.404176491
8/14/2016	12:20	3.392416602
8/14/2016	12:25	3.380656713
8/14/2016	12:30	3.368896824
8/14/2016	12:35	3.357136935
8/14/2016	12:40	3.345377046
8/14/2016	12:45	3.333617157
8/14/2016	12:50	3.321857268
8/14/2016	12:55	3.310097379
8/14/2016	13:00	3.29833749
8/14/2016	13:05	3.286577601
8/14/2016	13:10	3.274817713
8/14/2016	13:15	3.263057824
8/14/2016	13:20	3.251297935
8/14/2016	13:25	3.239538046
8/14/2016	13:30	3.227778157
8/14/2016	13:35	3.216018268
8/14/2016	13:40	3.204258379
8/14/2016	13:45	3.19249849
8/14/2016	13:50	3.180738601
8/14/2016	13:55	3.168978712
8/14/2016	14:00	3.157218824
8/14/2016	14:05	3.145458935
8/14/2016	14:10	3.133699046
8/14/2016	14:15	3.121939157
8/14/2016	14:20	3.110179268
8/14/2016	14:25	3.098419379
8/14/2016	14:30	3.08665949
8/14/2016	14:35	3.074899601
8/14/2016	14:40	3.063139712
8/14/2016	14:45	3.051379823
8/14/2016	14:50	3.039619934
8/14/2016	14:55	3.027860046
8/14/2016	15:00	3.016100157
8/14/2016	15:05	3.004340268
8/14/2016	15:10	2.992580379
8/14/2016	15:15	2.98082049
8/14/2016	15:20	2.969060601
8/14/2016	15:25	2.957300712
8/14/2016	15:30	2.945540823
8/14/2016	15:35	2.933780934
8/14/2016	15:40	2.922021045
8/14/2016	15:45	2.910261156
8/14/2016	15:50	2.898501268
8/14/2016	15:55	2.886741379
8/14/2016	16:00	2.87498149
8/14/2016	16:05	2.863221601
8/14/2016	16:10	2.851461712
8/14/2016	16:15	2.839701823
8/14/2016	16:20	2.827941934
8/14/2016	16:25	2.816182045
8/14/2016	16:30	2.804422156
8/14/2016	16:35	2.792662267
8/14/2016	16:40	2.780902379
8/14/2016	16:45	2.76914249
8/14/2016	16:50	2.757382601
8/14/2016	16:55	2.745622712
8/14/2016	17:00	2.733862823
8/14/2016	17:05	2.722102934
8/14/2016	17:10	2.710343045
8/14/2016	17:15	2.698583156
8/14/2016	17:20	2.686823267
8/14/2016	17:25	2.675063378
8/14/2016	17:30	2.663303489
8/14/2016	17:35	2.651543601
8/14/2016	17:40	2.639783712
8/14/2016	17:45	2.628023823
8/14/2016	17:50	2.616263934
8/14/2016	17:55	2.604504045
8/14/2016	18:00	2.592744156
8/14/2016	18:05	2.580984267
8/14/2016	18:10	2.569224378
8/14/2016	18:15	2.557464489
8/14/2016	18:20	2.5457046
8/14/2016	18:25	2.533944711
8/14/2016	18:30	2.522184823
8/14/2016	18:35	2.510424934
8/14/2016	18:40	2.498665045
8/14/2016	18:45	2.486905156
8/14/2016	18:50	2.475145267
8/14/2016	18:55	2.463385378
8/14/2016	19:00	2.451625489
8/14/2016	19:05	2.4398656
8/14/2016	19:10	2.428105711
8/14/2016	19:15	2.416345822
8/14/2016	19:20	2.404585934
8/14/2016	19:25	2.392826045
8/14/2016	19:30	2.381066156
8/14/2016	19:35	2.369306267
8/14/2016	19:40	2.357546378
8/14/2016	19:45	2.345786489
8/14/2016	19:50	2.3340266
8/14/2016	19:55	2.322266711
8/14/2016	20:00	2.310506822
8/14/2016	20:05	2.298746933
8/14/2016	20:10	2.286987044
8/14/2016	20:15	2.275227156
8/14/2016	20:20	2.263467267
8/14/2016	20:25	2.251707378
8/14/2016	20:30	2.239947489
8/14/2016	20:35	2.2281876
8/14/2016	20:40	2.216427711
8/14/2016	20:45	2.204667822
8/14/2016	20:50	2.192907933
8/14/2016	20:55	2.181148044
8/14/2016	21:00	2.169388155
8/14/2016	21:05	2.157628266
8/14/2016	21:10	2.145868378
8/14/2016	21:15	2.134108489
8/14/2016	21:20	2.1223486
8/14/2016	21:25	2.110588711
8/14/2016	21:30	2.098828822
8/14/2016	21:35	2.087068933
8/14/2016	21:40	2.075309044
8/14/2016	21:45	2.063549155
8/14/2016	21:50	2.051789266
8/14/2016	21:55	2.040029377
8/14/2016	22:00	2.028269488
8/14/2016	22:05	2.0165096
8/14/2016	22:10	2.004749711
8/14/2016	22:15	1.992989822
8/14/2016	22:20	1.981229933
8/14/2016	22:25	1.969470044
8/14/2016	22:30	1.957710155
8/14/2016	22:35	1.945950266
8/14/2016	22:40	1.934190377
8/14/2016	22:45	1.922430488
8/14/2016	22:50	1.910670599
8/14/2016	22:55	1.898910711
8/14/2016	23:00	1.887150822
8/14/2016	23:05	1.875390933
8/14/2016	23:10	1.863631044
8/14/2016	23:15	1.851871155
8/14/2016	23:20	1.840111266
8/14/2016	23:25	1.828351377
8/14/2016	23:30	1.816591488
8/14/2016	23:35	1.804831599
8/14/2016	23:40	1.79307171
8/14/2016	23:45	1.781311821
8/14/2016	23:50	1.769551933
8/14/2016	23:55	1.757792044
8/15/2016	0:00	1.852001392
8/15/2016	0:05	1.874621527
8/15/2016	0:10	1.897241662
8/15/2016	0:15	1.919861796
8/15/2016	0:20	1.942481931
8/15/2016	0:25	1.965102066
8/15/2016	0:30	1.987722201
8/15/2016	0:35	2.010342336
8/15/2016	0:40	2.032962471
8/15/2016	0:45	2.055582605
8/15/2016	0:50	2.07820274
8/15/2016	0:55	2.100822875
8/15/2016	1:00	2.12344301
8/15/2016	1:05	2.146063145
8/15/2016	1:10	2.16868328
8/15/2016	1:15	2.191303414
8/15/2016	1:20	2.213923549
8/15/2016	1:25	2.236543684
8/15/2016	1:30	2.259163819
8/15/2016	1:35	2.281783954
8/15/2016	1:40	2.304404089
8/15/2016	1:45	2.327024223
8/15/2016	1:50	2.349644358
8/15/2016	1:55	2.372264493
8/15/2016	2:00	2.394884628
8/15/2016	2:05	2.417504763
8/15/2016	2:10	2.440124898
8/15/2016	2:15	2.462745032
8/15/2016	2:20	2.485365167
8/15/2016	2:25	2.507985302
8/15/2016	2:30	2.530605437
8/15/2016	2:35	2.553225572
8/15/2016	2:40	2.575845707
8/15/2016	2:45	2.598465841
8/15/2016	2:50	2.621085976
8/15/2016	2:55	2.643706111
8/15/2016	3:00	2.666326246
8/15/2016	3:05	2.688946381
8/15/2016	3:10	2.711566516
8/15/2016	3:15	2.73418665
8/15/2016	3:20	2.756806785
8/15/2016	3:25	2.77942692
8/15/2016	3:30	2.802047055
8/15/2016	3:35	2.82466719
8/15/2016	3:40	2.847287325
8/15/2016	3:45	2.869907459
8/15/2016	3:50	2.892527594
8/15/2016	3:55	2.915147729
8/15/2016	4:00	2.937767864
8/15/2016	4:05	2.960387999
8/15/2016	4:10	2.983008134
8/15/2016	4:15	3.005628268
8/15/2016	4:20	3.028248403
8/15/2016	4:25	3.050868538
8/15/2016	4:30	3.073488673
8/15/2016	4:35	3.096108808
8/15/2016	4:40	3.118728943
8/15/2016	4:45	3.141349077
8/15/2016	4:50	3.163969212
8/15/2016	4:55	3.186589347
8/15/2016	5:00	3.209209482
8/15/2016	5:05	3.231829617
8/15/2016	5:10	3.254449752
8/15/2016	5:15	3.277069886
8/15/2016	5:20	3.299690021
8/15/2016	5:25	3.322310156
8/15/2016	5:30	3.344930291
8/15/2016	5:35	3.367550426
8/15/2016	5:40	3.390170561
8/15/2016	5:45	3.412790695
8/15/2016	5:50	3.43541083
8/15/2016	5:55	3.458030965
8/15/2016	6:00	3.4806511
8/15/2016	6:05	3.503271235
8/15/2016	6:10	3.52589137
8/15/2016	6:15	3.548511504
8/15/2016	6:20	3.571131639
8/15/2016	6:25	3.593751774
8/15/2016	6:30	3.616371909
8/15/2016	6:35	3.638992044
8/15/2016	6:40	3.661612179
8/15/2016	6:45	3.684232313
8/15/2016	6:50	3.706852448
8/15/2016	6:55	3.729472583
8/15/2016	7:00	3.752092718
8/15/2016	7:05	3.774712853
8/15/2016	7:10	3.797332988
8/15/2016	7:15	3.819953122
8/15/2016	7:20	3.842573257
8/15/2016	7:25	3.865193392
8/15/2016	7:30	3.887813527
8/15/2016	7:35	3.910433662
8/15/2016	7:40	3.933053797
8/15/2016	7:45	3.955673931
8/15/2016	7:50	3.978294066
8/15/2016	7:55	4.000914201
8/15/2016	8:00	4.023534336
8/15/2016	8:05	4.046154471
8/15/2016	8:10	4.068774606
8/15/2016	8:15	4.09139474
8/15/2016	8:20	4.114014875
8/15/2016	8:25	4.13663501
8/15/2016	8:30	4.159255145
8/15/2016	8:35	4.18187528
8/15/2016	8:40	4.204495415
8/15/2016	8:45	4.227115549
8/15/2016	8:50	4.249735684
8/15/2016	8:55	4.272355819
8/15/2016	9:00	4.294975954
8/15/2016	9:05	4.317596089
8/15/2016	9:10	4.340216224
8/15/2016	9:15	4.362836358
8/15/2016	9:20	4.385456493
8/15/2016	9:25	4.408076628
8/15/2016	9:30	4.430696763
8/15/2016	9:35	4.453316898
8/15/2016	9:40	4.475937033
8/15/2016	9:45	4.498557167
8/15/2016	9:50	4.521177302
8/15/2016	9:55	4.543797437
8/15/2016	10:00	4.566417572
8/15/2016	10:05	4.589037707
8/15/2016	10:10	4.611657842
8/15/2016	10:15	4.634277976
